target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2023-01-28,0.01,184.774,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.025,196.76,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.05,208.836,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.1,224.471,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.15,236.665,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.2,249.158,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.25,258.973,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.3,268.959,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.35,276.681,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.4,286.68,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.45,297.992,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.5,308.96,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.55,320.826,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.6,332.301,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.65,346.438,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.7,363.341,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.75,379.429,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.8,398.889,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.85,419.527,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.9,457.641,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.95,529.342,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.975,597.085,48,quantile,2023-01-23
1 wk ahead inc flu hosp,2023-01-28,0.99,659.723,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.01,85.228,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.025,94.024,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.05,102.729,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.1,113.116,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.15,125.426,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.2,134.962,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.25,144.483,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.3,152.942,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.35,161.8,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.4,172.505,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.45,184.168,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.5,195.63,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.55,208.4,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.6,223.327,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.65,240.584,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.7,258.79,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.75,279.193,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.8,303.623,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.85,336.26,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.9,387.712,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.95,502.184,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.975,604.145,48,quantile,2023-01-23
2 wk ahead inc flu hosp,2023-02-04,0.99,777.263,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.01,39.663,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.025,45.065,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.05,49.891,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.1,57.586,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.15,66.225,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.2,73.833,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.25,80.835,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.3,87.048,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.35,94.61,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.4,104.267,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.45,114.069,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.5,124.862,48,quantile,2023-01-23
3 wk ahead inc flu hosp,2023-02-11,0.55,137.354,48,quantile,2023-01-23
