target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-10-29,0.010,12.918,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.025,15.415,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.050,19.467,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.100,25.960,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.150,35.057,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.200,50.612,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.250,512.049,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.300,637.589,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.350,658.718,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.400,672.877,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.450,684.042,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.500,696.513,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.550,706.990,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.600,717.089,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.650,726.950,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.700,737.158,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.750,749.226,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.800,762.658,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.850,777.953,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.900,796.261,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.950,825.834,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.975,847.708,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.990,883.960,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.010,0.015,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.025,0.019,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.050,0.026,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.100,0.041,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.150,0.061,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.200,0.101,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.250,568.795,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.300,930.686,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.350,971.944,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.400,999.842,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.450,1025.062,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.500,1046.852,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.550,1067.671,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.600,1086.342,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.650,1106.139,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.700,1129.325,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.750,1153.170,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.800,1177.237,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.850,1207.708,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.900,1247.738,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.950,1303.177,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.975,1356.139,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.990,1422.182,48,quantile,2022-10-24
