target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-11-19,0.010,942.306,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.025,970.190,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.050,1001.768,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.100,1034.673,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.150,1058.636,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.200,1078.600,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.250,1094.062,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.300,1104.910,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.350,1120.466,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.400,1133.579,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.450,1146.464,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.500,1162.250,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.550,1176.694,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.600,1190.441,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.650,1206.190,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.700,1224.644,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.750,1240.746,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.800,1258.978,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.850,1283.924,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.900,1319.278,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.950,1376.711,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.975,1430.505,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.990,1471.396,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.010,725.447,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.025,802.336,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.050,888.860,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.100,961.866,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.150,1022.515,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.200,1068.215,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.250,1123.391,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.300,1165.101,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.350,1208.085,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.400,1243.028,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.450,1287.039,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.500,1331.089,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.550,1372.412,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.600,1428.801,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.650,1481.913,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.700,1533.880,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.750,1600.531,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.800,1675.463,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.850,1778.092,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.900,1915.247,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.950,2124.719,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.975,2368.362,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.990,2711.185,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.010,555.674,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.025,651.858,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.050,774.902,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.100,886.507,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.150,979.377,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.200,1056.531,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.250,1140.827,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.300,1217.845,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.350,1293.331,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.400,1369.047,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.450,1440.291,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.500,1527.765,48,quantile,2022-11-14
