target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-12-31,0.010,1147.620,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.025,1184.210,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.050,1216.995,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.100,1259.030,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.150,1281.636,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.200,1303.625,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.250,1320.129,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.300,1334.778,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.350,1352.388,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.400,1369.076,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.450,1388.696,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.500,1405.711,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.550,1422.079,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.600,1439.370,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.650,1458.560,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.700,1477.424,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.750,1494.501,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.800,1518.290,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.850,1545.858,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.900,1587.392,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.950,1648.362,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.975,1708.698,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.990,1785.021,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.010,889.446,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.025,976.857,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.050,1066.960,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.100,1154.758,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.150,1220.512,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.200,1273.838,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.250,1324.857,48,quantile,2022-12-26
