target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2023-01-21,0.01,447.75,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.025,463.377,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.05,476.791,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.1,491.945,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.15,504.124,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.2,513.484,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.25,522.118,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.3,529.543,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.35,536.827,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.4,543.356,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.45,549.731,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.5,555.017,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.55,561.858,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.6,568.161,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.65,574.674,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.7,581.175,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.75,588.209,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.8,597.129,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.85,607.01,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.9,621.988,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.95,639.761,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.975,659.664,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.99,685.154,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.01,364.795,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.025,386.294,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.05,401.837,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.1,421.62,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.15,434.071,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.2,444.972,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.25,454.426,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.3,463.026,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.35,470.699,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.4,478.008,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.45,484.665,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.5,491.447,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.55,498.4,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.6,505.478,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.65,512.383,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.7,520.894,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.75,529.079,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.8,538.651,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.85,550.775,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.9,564.84,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.95,589.915,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.975,615.833,48,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.99,654.705,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.01,298.637,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.025,327.809,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.05,346.849,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.1,366.056,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.15,379.656,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.2,390.938,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.25,398.954,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.3,406.886,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.35,414.651,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.4,421.547,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.45,428.901,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.5,436.263,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.55,444.047,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.6,451.468,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.65,459.836,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.7,467.131,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.75,475.807,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.8,484.007,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.85,495.42,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.9,509.17,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.95,536.081,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.975,560.987,48,quantile,2023-01-16
3 wk ahead inc flu hosp,2023-02-04,0.99,600.943,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.01,255.429,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.025,280.977,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.05,301.73,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.1,320.807,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.15,332.326,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.2,342.953,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.25,352.026,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.3,361.669,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.35,368.023,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.4,374.923,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.45,381.489,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.5,388.267,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.55,395.513,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.6,402.163,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.65,409.854,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.7,417.883,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.75,425.577,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.8,433.989,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.85,444.027,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.9,457.162,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.95,484.439,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.975,512.563,48,quantile,2023-01-16
4 wk ahead inc flu hosp,2023-02-11,0.99,547.553,48,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.01,13.54,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.025,14.598,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.05,15.738,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.1,16.774,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.15,17.948,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.2,18.744,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.25,19.373,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.3,20.055,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.35,20.808,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.4,21.559,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.45,22.329,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.5,23.023,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.55,23.84,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.6,24.749,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.65,25.624,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.7,26.575,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.75,28.072,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.8,29.472,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.85,31.375,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.9,33.623,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.95,37.499,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.975,42.294,49,quantile,2023-01-16
1 wk ahead inc flu hosp,2023-01-21,0.99,47.253,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.01,10.323,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.025,11.292,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.05,11.907,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.1,12.787,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.15,13.548,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.2,14.159,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.25,14.881,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.3,15.38,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.35,15.964,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.4,16.563,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.45,17.306,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.5,18.111,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.55,18.785,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.6,19.572,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.65,20.599,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.7,21.639,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.75,22.87,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.8,24.371,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.85,26.782,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.9,29.655,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.95,35.412,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.975,41.24,49,quantile,2023-01-16
2 wk ahead inc flu hosp,2023-01-28,0.99,52.74,49,quantile,2023-01-16
