target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-12-17,0.010,1650.505,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.025,1706.290,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.050,1752.403,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.100,1807.453,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.150,1845.369,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.200,1877.002,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.250,1906.755,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.300,1936.969,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.350,1964.368,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.400,1988.794,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.450,2013.742,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.500,2036.116,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.550,2062.228,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.600,2089.494,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.650,2114.879,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.700,2138.869,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.750,2176.283,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.800,2208.031,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.850,2255.897,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.900,2319.356,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.950,2408.929,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.975,2502.803,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.990,2644.754,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.010,1305.582,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.025,1407.430,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.050,1512.404,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.100,1648.038,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.150,1768.910,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.200,1855.102,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.250,1939.653,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.300,2020.714,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.350,2106.589,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.400,2185.688,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.450,2263.493,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.500,2348.909,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.550,2416.655,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.600,2498.005,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.650,2574.581,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.700,2683.786,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.750,2811.352,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.800,2970.911,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.850,3159.896,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.900,3377.380,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.950,3830.115,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.975,4386.813,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.990,5012.056,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.010,982.476,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.025,1136.211,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.050,1294.356,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.100,1501.167,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.150,1674.247,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.200,1806.858,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.250,1957.185,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.300,2110.003,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.350,2240.305,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.400,2382.971,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.450,2549.668,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.500,2686.169,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.550,2840.842,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.600,2990.379,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.650,3163.141,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.700,3367.202,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.750,3640.309,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.800,3999.380,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.850,4452.053,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.900,4958.068,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.950,6233.535,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.975,7831.889,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.990,9759.204,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.010,738.646,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.025,913.293,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.050,1106.435,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.100,1360.038,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.150,1594.527,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.200,1769.455,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.250,1972.495,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.300,2203.616,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.350,2393.028,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.400,2608.978,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.450,2848.948,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.500,3082.313,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.550,3334.393,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.600,3585.326,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.650,3888.114,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.700,4219.290,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.750,4699.174,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.800,5372.552,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.850,6291.730,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.900,7259.658,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.950,9907.462,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.975,14089.004,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.990,19137.157,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.010,39.050,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.025,40.826,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.050,42.418,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.100,44.220,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.150,45.903,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.200,47.103,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.250,48.290,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.300,49.300,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.350,50.117,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.400,50.997,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.450,51.934,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.500,52.884,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.550,53.918,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.600,54.969,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.650,55.869,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.700,56.974,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.750,58.212,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.800,59.486,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.850,61.209,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.900,63.508,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.950,66.908,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.975,69.622,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.990,72.505,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.010,31.596,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.025,34.421,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.050,37.108,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.100,40.887,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.150,44.234,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.200,46.498,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.250,48.733,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.300,50.709,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.350,52.719,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.400,54.882,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.450,57.238,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.500,59.259,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.550,61.256,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.600,63.568,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.650,65.979,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.700,68.746,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.750,72.625,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.800,76.944,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.850,81.476,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.900,87.796,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.950,99.069,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.975,113.439,49,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.990,126.196,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.010,24.175,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.025,27.609,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.050,31.297,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.100,37.205,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.150,41.072,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.200,44.979,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.250,48.375,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.300,52.081,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.350,55.135,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.400,58.671,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.450,62.305,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.500,66.660,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.550,70.262,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.600,73.881,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.650,78.296,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.700,84.671,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.750,92.560,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.800,100.582,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.850,111.839,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.900,125.546,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.950,153.368,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.975,190.116,49,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.990,226.942,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.010,18.187,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.025,21.199,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.050,26.157,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.100,33.356,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.150,38.360,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.200,43.217,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.250,47.862,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.300,52.544,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.350,57.815,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.400,63.087,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.450,68.680,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.500,74.793,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.550,80.324,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.600,86.139,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.650,94.510,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.700,104.526,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.750,117.376,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.800,132.771,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.850,152.677,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.900,179.849,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.950,240.331,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.975,321.003,49,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.990,419.295,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.010,20317.854,US,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.025,20766.053,US,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.050,21360.030,US,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.100,21917.459,US,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.150,22246.108,US,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.200,22606.027,US,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.250,22917.575,US,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.300,23197.606,US,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.350,23457.832,US,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.400,23698.427,US,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.450,23966.878,US,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.500,24243.104,US,quantile,2022-12-12
