forecast_date,target_end_date,location,target,quantile,value,type
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.01,0.0,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.025,0.0,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.05,0.0,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.1,3.473402816217744,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.15,8.015687670865326,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.2,11.242930904662217,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.25,13.894722870225024,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.3,15.911642541122704,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.35,17.85722146991865,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.4,19.486226572124927,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.45,21.14866448801097,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.5,22.65494495153293,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.55,24.05719453249466,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.6,25.47044918207262,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.65,26.88062520261453,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.7,28.39349136129792,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.75,30.013361646180982,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.8,31.78426327124323,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.85,34.06638792366496,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.9,37.20643338048439,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.95,42.05630614396081,quantile
2022-04-11,2022-04-16,01,1 wk ahead inc flu hosp,0.975,46.47970019276909,quantile
