forecast_date,location,target,target_end_date,type,quantile,value
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.01,91.78800000000001
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.025,96.0
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.05,101.39999999999999
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.1,106.8
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.15,110.39999999999999
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.2,113.39999999999999
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.25,115.8
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.3,118.19999999999999
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.35,120.0
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.4,122.39999999999999
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.45,124.19999999999999
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.5,126.6
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.55,128.4
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.6,130.79999999999998
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.65,133.2
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.7,136.2
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.75,138.6
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.8,141.6
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.85,144.6
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.9,148.2
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.95,154.2
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.975,159.6
2022-11-21,01,1 wk ahead inc flu hosp,2022-11-26,quantile,0.99,168.6
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.01,96.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.025,107.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.05,120.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.1,132.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.15,140.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.2,147.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.25,153.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.3,160.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.35,165.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.4,171.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.45,175.55000000000007
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.5,180.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.55,185.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.6,190.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.65,196.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.7,201.29999999999995
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.75,207.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.8,214.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.85,221.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.9,233.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.95,250.0
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.975,267.02499999999986
2022-11-21,01,2 wk ahead inc flu hosp,2022-12-03,quantile,0.99,283.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.01,52.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.025,65.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.05,76.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.1,88.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.15,96.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.2,103.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.25,108.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.3,114.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.35,119.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.4,124.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.45,128.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.5,134.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.55,139.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.6,145.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.65,151.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.7,156.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.75,162.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.8,169.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.85,177.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.9,193.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.95,211.04999999999995
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.975,228.0
2022-11-21,01,3 wk ahead inc flu hosp,2022-12-10,quantile,0.99,243.03999999999996
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.01,26.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.025,33.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.05,39.95
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.1,50.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.15,56.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.2,61.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.25,66.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.3,70.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.35,75.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.4,79.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.45,83.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.5,87.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.55,91.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.6,95.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.65,101.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.7,105.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.75,111.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.8,117.20000000000005
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.85,125.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.9,135.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.95,153.0
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.975,166.02499999999986
2022-11-21,01,4 wk ahead inc flu hosp,2022-12-17,quantile,0.99,186.0
