forecast_date,location,target,target_end_date,type,quantile,value
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.01,19.484415248071734
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.025,22.87712000504227
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.05,27.01145317824407
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.1,31.924177681345963
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.15,34.470476008266566
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.2,36.21439362794454
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.25,38.57192722682433
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.3,40.52723809178675
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.35,42.408103470654694
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.4,44.77531906715102
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.45,46.224103699013746
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.5,47.75453660874702
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.55,49.723057633622815
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.6,51.520686087409196
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.65,53.494175019137174
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.7,55.94412021675509
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.75,58.79917635413089
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.8,61.554370550769164
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.85,65.47857471487195
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.9,70.22338601332913
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.95,74.75823409934054
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.975,78.85887583229696
2023-02-27,01,1 wk ahead inc flu hosp,2023-03-04,quantile,0.99,87.60691164105123
2023-02-27,01,2 wk ahead inc flu hosp,2023-03-11,quantile,0.01,10.04032427571289
2023-02-27,01,2 wk ahead inc flu hosp,2023-03-11,quantile,0.025,12.887912807415809
2023-02-27,01,2 wk ahead inc flu hosp,2023-03-11,quantile,0.05,18.127219609039813
2023-02-27,01,2 wk ahead inc flu hosp,2023-03-11,quantile,0.1,23.156479731748277
2023-02-27,01,2 wk ahead inc flu hosp,2023-03-11,quantile,0.15,27.002947640371517
2023-02-27,01,2 wk ahead inc flu hosp,2023-03-11,quantile,0.2,29.982468108487385
2023-02-27,01,2 wk ahead inc flu hosp,2023-03-11,quantile,0.25,32.33452262991285
2023-02-27,01,2 wk ahead inc flu hosp,2023-03-11,quantile,0.3,35.59460659613976
2023-02-27,01,2 wk ahead inc flu hosp,2023-03-11,quantile,0.35,37.73208461874917
2023-02-27,01,2 wk ahead inc flu hosp,2023-03-11,quantile,0.4,39.64323600323553
2023-02-27,01,2 wk ahead inc flu hosp,2023-03-11,quantile,0.45,42.484143999563805
2023-02-27,01,2 wk ahead inc flu hosp,2023-03-11,quantile,0.5,44.723630431135376
