forecast_date,location,target,target_end_date,type,quantile,value
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.01,0.0
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.025,0.6698151848184142
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.05,1.7110628234182286
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.1,3.319166175748773
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.15,4.477846061949831
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.2,5.252324535115566
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.25,6.038146450921023
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.3,6.833226503147335
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.35,7.652279992890901
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.4,8.422798094801445
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.45,9.150361727556042
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.5,10.025104298683207
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.55,10.941337396111113
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.6,11.942418763436995
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.65,12.947600784521208
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.7,13.849491797435928
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.75,14.917395923613405
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.8,16.388103182150488
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.85,17.86492479133734
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.9,19.889799342694324
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.95,23.21127870101435
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.975,26.80223872471823
2023-03-13,01,1 wk ahead inc flu hosp,2023-03-18,quantile,0.99,30.103177258298803
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.01,0.0
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.025,0.0
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.05,0.0
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.1,0.0
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.15,0.870049510687359
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.2,1.8994191408286636
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.25,3.0885305271122983
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.3,4.386334752940989
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.35,5.495360625010553
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.4,7.016911386581272
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.45,8.222339704178527
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.5,9.42237229441743
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.55,10.696561850339906
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.6,12.283603701250223
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.65,14.033597852843107
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.7,15.622107911687536
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.75,17.17546205990164
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.8,19.737627244025045
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.85,22.617375660524655
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.9,26.87574622628154
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.95,31.103477420425616
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.975,39.01889617021121
2023-03-13,01,2 wk ahead inc flu hosp,2023-03-25,quantile,0.99,48.62917774081607
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.01,0.0
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.025,0.0
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.05,0.0
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.1,0.0
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.15,0.0
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.2,0.0
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.25,0.0
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.3,1.6417539643036747
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.35,2.9382935207873047
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.4,4.21162032747644
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.45,5.437026148358223
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.5,6.894973555736917
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.55,8.743203942907867
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.6,10.281219211983428
2023-03-13,01,3 wk ahead inc flu hosp,2023-04-01,quantile,0.65,12.036517178047808
