forecast_date,location,target,target_end_date,type,quantile,value
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.01,3.99
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.025,6.9750000000000005
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.05,7.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.1,9.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.15,10.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.2,12.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.25,13.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.3,14.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.35,15.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.4,16.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.45,17.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.5,17.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.55,18.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.6,19.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.65,20.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.7,22.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.75,22.25
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.8,24.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.85,26.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.9,29.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.95,34.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.975,36.0
2023-04-17,01,1 wk ahead inc flu hosp,2023-04-22,quantile,0.99,36.01999999999998
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.01,0.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.025,0.9750000000000005
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.05,2.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.1,3.900000000000002
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.15,5.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.2,7.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.25,9.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.3,10.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.35,12.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.4,14.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.45,14.549999999999997
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.5,17.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.55,19.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.6,21.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.65,22.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.7,25.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.75,27.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.8,29.200000000000017
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.85,35.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.9,38.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.95,44.0
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.975,48.025000000000006
2023-04-17,01,2 wk ahead inc flu hosp,2023-04-29,quantile,0.99,52.01999999999998
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.01,0.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.025,0.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.05,0.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.1,0.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.15,2.849999999999998
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.2,4.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.25,6.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.3,7.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.35,8.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.4,11.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.45,13.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.5,15.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.55,17.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.6,19.39999999999999
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.65,23.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.7,25.299999999999983
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.75,29.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.8,32.400000000000034
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.85,38.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.9,42.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.95,50.0
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.975,54.07500000000002
2023-04-17,01,3 wk ahead inc flu hosp,2023-05-06,quantile,0.99,61.059999999999945
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.01,0.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.025,0.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.05,0.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.1,0.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.15,0.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.2,1.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.25,3.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.3,4.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.35,7.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.4,9.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.45,11.549999999999997
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.5,14.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.55,18.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.6,20.39999999999999
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.65,24.349999999999994
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.7,27.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.75,31.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.8,36.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.85,40.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.9,48.0
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.95,55.04999999999998
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.975,66.025
2023-04-17,01,4 wk ahead inc flu hosp,2023-05-13,quantile,0.99,79.08999999999992
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.01,0.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.025,0.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.05,0.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.1,0.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.15,0.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.2,0.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.25,0.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.3,0.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.35,0.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.4,1.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.45,1.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.5,2.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.55,2.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.6,3.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.65,3.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.7,4.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.75,4.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.8,5.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.85,6.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.9,6.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.95,8.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.975,8.0
2023-04-17,02,1 wk ahead inc flu hosp,2023-04-22,quantile,0.99,10.019999999999982
2023-04-17,02,2 wk ahead inc flu hosp,2023-04-29,quantile,0.01,0.0
2023-04-17,02,2 wk ahead inc flu hosp,2023-04-29,quantile,0.025,0.0
2023-04-17,02,2 wk ahead inc flu hosp,2023-04-29,quantile,0.05,0.0
2023-04-17,02,2 wk ahead inc flu hosp,2023-04-29,quantile,0.1,0.0
2023-04-17,02,2 wk ahead inc flu hosp,2023-04-29,quantile,0.15,0.0
2023-04-17,02,2 wk ahead inc flu hosp,2023-04-29,quantile,0.2,0.0
2023-04-17,02,2 wk ahead inc flu hosp,2023-04-29,quantile,0.25,0.0
