forecast_date,location,target,target_end_date,type,quantile,value
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.01,43.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.025,48.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.05,52.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.1,58.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.15,62.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.2,65.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.25,68.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.3,70.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.35,73.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.4,75.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.45,78.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.5,80.5
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.55,83.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.6,85.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.65,88.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.7,91.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.75,94.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.8,98.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.85,103.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.9,108.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.95,118.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.975,125.0
2023-01-16,01,1 wk ahead inc flu hosp,2023-01-21,quantile,0.99,134.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.01,10.990000000000002
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.025,14.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.05,18.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.1,22.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.15,26.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.2,29.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.25,32.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.3,34.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.35,37.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.4,40.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.45,43.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.5,46.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.55,49.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.6,53.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.65,56.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.7,60.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.75,65.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.8,71.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.85,78.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.9,86.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.95,99.0
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.975,110.02499999999964
2023-01-16,01,2 wk ahead inc flu hosp,2023-01-28,quantile,0.99,124.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.01,1.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.025,2.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.05,4.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.1,7.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.15,9.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.2,11.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.25,13.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.3,15.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.35,17.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.4,19.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.45,22.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.5,24.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.55,27.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.6,30.0
2023-01-16,01,3 wk ahead inc flu hosp,2023-02-04,quantile,0.65,33.0
