forecast_date,location,target,target_end_date,type,quantile,value
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.01,306.99
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.025,317.975
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.05,328.95
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.1,339.9
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.15,348.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.2,355.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.25,361.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.3,365.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.35,371.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.4,376.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.45,380.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.5,385.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.55,389.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.6,394.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.65,400.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.7,405.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.75,411.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.8,417.20000000000005
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.85,425.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.9,435.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.95,453.0
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.975,465.02499999999986
2022-12-05,01,1 wk ahead inc flu hosp,2022-12-10,quantile,0.99,480.0
2022-12-05,01,2 wk ahead inc flu hosp,2022-12-17,quantile,0.01,246.99
2022-12-05,01,2 wk ahead inc flu hosp,2022-12-17,quantile,0.025,265.0
2022-12-05,01,2 wk ahead inc flu hosp,2022-12-17,quantile,0.05,282.0
2022-12-05,01,2 wk ahead inc flu hosp,2022-12-17,quantile,0.1,300.9
2022-12-05,01,2 wk ahead inc flu hosp,2022-12-17,quantile,0.15,313.0
2022-12-05,01,2 wk ahead inc flu hosp,2022-12-17,quantile,0.2,321.0
2022-12-05,01,2 wk ahead inc flu hosp,2022-12-17,quantile,0.25,331.0
2022-12-05,01,2 wk ahead inc flu hosp,2022-12-17,quantile,0.3,341.0
2022-12-05,01,2 wk ahead inc flu hosp,2022-12-17,quantile,0.35,348.0
2022-12-05,01,2 wk ahead inc flu hosp,2022-12-17,quantile,0.4,355.0
