forecast_date,location,target,target_end_date,type,quantile,value
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.01,243.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.025,253.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.05,264.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.1,276.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.15,284.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.2,291.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.25,295.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.3,300.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.35,306.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.4,310.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.45,315.55000000000007
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.5,320.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.55,325.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.6,330.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.65,335.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.7,340.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.75,346.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.8,353.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.85,361.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.9,371.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.95,383.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.975,397.0
2022-11-14,01,1 wk ahead inc flu hosp,2022-11-19,quantile,0.99,411.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.01,211.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.025,231.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.05,247.95
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.1,267.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.15,281.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.2,292.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.25,302.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.3,311.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.35,319.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.4,328.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.45,335.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.5,343.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.55,351.45000000000005
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.6,361.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.65,370.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.7,380.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.75,389.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.8,400.20000000000005
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.85,413.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.9,431.0
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.95,451.04999999999995
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.975,476.02499999999986
2022-11-14,01,2 wk ahead inc flu hosp,2022-11-26,quantile,0.99,501.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.01,192.97
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.025,214.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.05,232.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.1,261.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.15,279.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.2,290.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.25,302.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.3,315.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.35,323.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.4,334.6
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.45,345.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.5,357.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.55,368.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.6,381.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.65,390.0
2022-11-14,01,3 wk ahead inc flu hosp,2022-12-03,quantile,0.7,404.0
