forecast_date,location,target,target_end_date,type,quantile,value
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.01,7.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.025,9.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.05,11.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.1,13.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.15,15.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.2,16.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.25,18.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.3,19.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.35,20.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.4,21.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.45,23.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.5,24.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.55,25.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.6,26.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.65,28.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.7,30.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.75,31.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.8,33.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.85,36.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.9,40.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.95,44.05000000000018
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.975,49.0
2023-02-06,01,1 wk ahead inc flu hosp,2023-02-11,quantile,0.99,54.01000000000022
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.01,0.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.025,0.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.05,1.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.1,2.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.15,4.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.2,5.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.25,6.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.3,7.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.35,8.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.4,9.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.45,11.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.5,12.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.55,14.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.6,15.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.65,17.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.7,19.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.75,21.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.8,24.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.85,28.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.9,33.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.95,41.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.975,49.0
2023-02-06,01,2 wk ahead inc flu hosp,2023-02-18,quantile,0.99,61.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.01,0.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.025,0.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.05,0.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.1,0.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.15,0.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.2,0.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.25,1.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.3,1.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.35,2.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.4,3.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.45,4.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.5,5.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.55,6.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.6,7.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.65,8.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.7,10.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.75,12.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.8,15.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.85,18.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.9,24.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.95,32.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.975,40.0
2023-02-06,01,3 wk ahead inc flu hosp,2023-02-25,quantile,0.99,53.0
2023-02-06,01,4 wk ahead inc flu hosp,2023-03-04,quantile,0.01,0.0
2023-02-06,01,4 wk ahead inc flu hosp,2023-03-04,quantile,0.025,0.0
2023-02-06,01,4 wk ahead inc flu hosp,2023-03-04,quantile,0.05,0.0
2023-02-06,01,4 wk ahead inc flu hosp,2023-03-04,quantile,0.1,0.0
2023-02-06,01,4 wk ahead inc flu hosp,2023-03-04,quantile,0.15,0.0
2023-02-06,01,4 wk ahead inc flu hosp,2023-03-04,quantile,0.2,0.0
2023-02-06,01,4 wk ahead inc flu hosp,2023-03-04,quantile,0.25,0.0
2023-02-06,01,4 wk ahead inc flu hosp,2023-03-04,quantile,0.3,0.0
