forecast_date,location,target,target_end_date,type,quantile,value
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.01,5.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.025,7.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.05,9.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.1,11.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.15,13.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.2,15.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.25,16.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.3,17.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.35,19.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.4,20.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.45,21.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.5,22.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.55,24.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.6,25.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.65,27.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.7,29.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.75,31.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.8,33.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.85,36.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.9,39.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.95,44.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.975,50.0
2023-02-13,01,1 wk ahead inc flu hosp,2023-02-18,quantile,0.99,55.01000000000022
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.01,0.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.025,0.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.05,1.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.1,2.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.15,4.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.2,5.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.25,6.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.3,7.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.35,9.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.4,10.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.45,12.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.5,13.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.55,15.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.6,17.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.65,20.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.7,23.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.75,26.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.8,30.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.85,34.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.9,41.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.95,51.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.975,62.0
2023-02-13,01,2 wk ahead inc flu hosp,2023-02-25,quantile,0.99,71.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.01,0.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.025,0.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.05,0.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.1,0.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.15,0.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.2,0.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.25,1.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.3,2.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.35,3.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.4,4.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.45,5.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.5,6.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.55,8.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.6,10.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.65,12.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.7,15.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.75,18.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.8,22.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.85,27.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.9,35.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.95,49.0
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.975,61.024999999999636
2023-02-13,01,3 wk ahead inc flu hosp,2023-03-04,quantile,0.99,79.0
2023-02-13,01,4 wk ahead inc flu hosp,2023-03-11,quantile,0.01,0.0
2023-02-13,01,4 wk ahead inc flu hosp,2023-03-11,quantile,0.025,0.0
2023-02-13,01,4 wk ahead inc flu hosp,2023-03-11,quantile,0.05,0.0
2023-02-13,01,4 wk ahead inc flu hosp,2023-03-11,quantile,0.1,0.0
2023-02-13,01,4 wk ahead inc flu hosp,2023-03-11,quantile,0.15,0.0
2023-02-13,01,4 wk ahead inc flu hosp,2023-03-11,quantile,0.2,0.0
2023-02-13,01,4 wk ahead inc flu hosp,2023-03-11,quantile,0.25,0.0
