forecast_date,location,target,target_end_date,type,quantile,value
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.01,175.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.025,183.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.05,189.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.1,199.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.15,205.84999999999997
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.2,211.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.25,216.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.3,219.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.35,223.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.4,227.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.45,230.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.5,234.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.55,237.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.6,241.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.65,244.35000000000014
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.7,249.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.75,253.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.8,259.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.85,267.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.9,273.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.95,284.0
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.975,293.02499999999986
2022-11-28,01,1 wk ahead inc flu hosp,2022-12-03,quantile,0.99,309.01
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.01,112.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.025,121.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.05,132.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.1,146.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.15,156.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.2,161.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.25,166.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.3,172.69999999999993
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.35,178.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.4,183.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.45,188.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.5,193.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.55,197.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.6,204.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.65,211.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.7,216.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.75,222.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.8,229.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.85,236.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.9,246.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.95,264.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.975,277.0
2022-11-28,01,2 wk ahead inc flu hosp,2022-12-10,quantile,0.99,299.02
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.01,62.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.025,71.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.05,81.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.1,94.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.15,102.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.2,109.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.25,116.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.3,120.69999999999993
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.35,125.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.4,130.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.45,135.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.5,140.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.55,145.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.6,149.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.65,155.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.7,161.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.75,168.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.8,176.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.85,184.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.9,195.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.95,216.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.975,231.0
2022-11-28,01,3 wk ahead inc flu hosp,2022-12-17,quantile,0.99,253.01999999999998
2022-11-28,01,4 wk ahead inc flu hosp,2022-12-24,quantile,0.01,25.990000000000002
2022-11-28,01,4 wk ahead inc flu hosp,2022-12-24,quantile,0.025,35.0
2022-11-28,01,4 wk ahead inc flu hosp,2022-12-24,quantile,0.05,42.0
2022-11-28,01,4 wk ahead inc flu hosp,2022-12-24,quantile,0.1,51.0
2022-11-28,01,4 wk ahead inc flu hosp,2022-12-24,quantile,0.15,57.0
2022-11-28,01,4 wk ahead inc flu hosp,2022-12-24,quantile,0.2,63.0
2022-11-28,01,4 wk ahead inc flu hosp,2022-12-24,quantile,0.25,68.0
2022-11-28,01,4 wk ahead inc flu hosp,2022-12-24,quantile,0.3,73.0
2022-11-28,01,4 wk ahead inc flu hosp,2022-12-24,quantile,0.35,77.0
2022-11-28,01,4 wk ahead inc flu hosp,2022-12-24,quantile,0.4,81.0
2022-11-28,01,4 wk ahead inc flu hosp,2022-12-24,quantile,0.45,85.0
