forecast_date,location,target,target_end_date,type,quantile,value
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.01,13.222751571883464
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.025,15.680757233919492
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.05,18.44078056478253
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.1,22.161586564598586
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.15,24.492032382744394
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.2,26.67757903216433
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.25,28.55485269200582
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.3,29.675256360669948
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.35,31.541034422104993
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.4,33.00109784683994
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.45,34.47922706424548
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.5,36.07632311781519
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.55,37.78927832004581
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.6,39.308056568137125
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.65,40.88042878811991
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.7,42.69183679998786
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.75,44.33040318452066
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.8,46.65664863193401
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.85,49.137916217440264
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.9,53.210630626621835
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.95,58.4382741300285
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.975,62.966910555761565
2023-02-20,01,1 wk ahead inc flu hosp,2023-02-25,quantile,0.99,69.6632239656198
2023-02-20,01,2 wk ahead inc flu hosp,2023-03-04,quantile,0.01,5.513950228851355
2023-02-20,01,2 wk ahead inc flu hosp,2023-03-04,quantile,0.025,7.892346213883661
2023-02-20,01,2 wk ahead inc flu hosp,2023-03-04,quantile,0.05,10.404683949322505
2023-02-20,01,2 wk ahead inc flu hosp,2023-03-04,quantile,0.1,15.048882924311405
2023-02-20,01,2 wk ahead inc flu hosp,2023-03-04,quantile,0.15,18.054618915644376
2023-02-20,01,2 wk ahead inc flu hosp,2023-03-04,quantile,0.2,19.820646845938132
2023-02-20,01,2 wk ahead inc flu hosp,2023-03-04,quantile,0.25,22.134187858960612
2023-02-20,01,2 wk ahead inc flu hosp,2023-03-04,quantile,0.3,24.840683212128166
2023-02-20,01,2 wk ahead inc flu hosp,2023-03-04,quantile,0.35,27.453673783280042
2023-02-20,01,2 wk ahead inc flu hosp,2023-03-04,quantile,0.4,29.89229903503958
2023-02-20,01,2 wk ahead inc flu hosp,2023-03-04,quantile,0.45,31.557288740874018
2023-02-20,01,2 wk ahead inc flu hosp,2023-03-04,quantile,0.5,33.842772691660265
