forecast_date,location,target,target_end_date,type,quantile,value
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.01,113.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.025,122.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.05,131.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.1,141.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.15,150.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.2,156.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.25,163.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.3,169.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.35,175.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.4,181.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.45,186.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.5,192.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.55,198.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.6,204.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.65,210.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.7,217.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.75,225.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.8,233.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.85,243.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.9,256.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.95,274.0
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.975,289.02499999999964
2022-12-12,01,1 wk ahead inc flu hosp,2022-12-17,quantile,0.99,307.0
2022-12-12,01,2 wk ahead inc flu hosp,2022-12-24,quantile,0.01,39.0
2022-12-12,01,2 wk ahead inc flu hosp,2022-12-24,quantile,0.025,47.0
2022-12-12,01,2 wk ahead inc flu hosp,2022-12-24,quantile,0.05,54.0
2022-12-12,01,2 wk ahead inc flu hosp,2022-12-24,quantile,0.1,66.0
2022-12-12,01,2 wk ahead inc flu hosp,2022-12-24,quantile,0.15,75.0
2022-12-12,01,2 wk ahead inc flu hosp,2022-12-24,quantile,0.2,83.0
2022-12-12,01,2 wk ahead inc flu hosp,2022-12-24,quantile,0.25,91.0
2022-12-12,01,2 wk ahead inc flu hosp,2022-12-24,quantile,0.3,98.0
2022-12-12,01,2 wk ahead inc flu hosp,2022-12-24,quantile,0.35,106.0
2022-12-12,01,2 wk ahead inc flu hosp,2022-12-24,quantile,0.4,114.0
2022-12-12,01,2 wk ahead inc flu hosp,2022-12-24,quantile,0.45,122.0
2022-12-12,01,2 wk ahead inc flu hosp,2022-12-24,quantile,0.5,130.0
