"forecast_date","target","location","location_name","type","type_id","value"
2023-02-06,"2 wk flu hosp rate change","01","Alabama","category","large_increase",1.20542846644422e-05
2023-02-06,"2 wk flu hosp rate change","02","Alaska","category","large_increase",3.56386625400829e-05
2023-02-06,"2 wk flu hosp rate change","04","Arizona","category","large_increase",0.00499240460060624
2023-02-06,"2 wk flu hosp rate change","05","Arkansas","category","large_increase",0.00187359589666358
2023-02-06,"2 wk flu hosp rate change","06","California","category","large_increase",7.63844622830856e-06
2023-02-06,"2 wk flu hosp rate change","08","Colorado","category","large_increase",0.00118367006870235
2023-02-06,"2 wk flu hosp rate change","09","Connecticut","category","large_increase",0.000152245369028248
2023-02-06,"2 wk flu hosp rate change","10","Delaware","category","large_increase",0.000124298127366251
2023-02-06,"2 wk flu hosp rate change","11","District of Columbia","category","large_increase",1.53955953796636e-06
2023-02-06,"2 wk flu hosp rate change","12","Florida","category","large_increase",0.000205054434588847
2023-02-06,"2 wk flu hosp rate change","13","Georgia","category","large_increase",0.00656871554507776
2023-02-06,"2 wk flu hosp rate change","15","Hawaii","category","large_increase",1.42178751736388e-05
2023-02-06,"2 wk flu hosp rate change","16","Idaho","category","large_increase",0.00192482437490304
2023-02-06,"2 wk flu hosp rate change","17","Illinois","category","large_increase",5.66417848274492e-05
2023-02-06,"2 wk flu hosp rate change","18","Indiana","category","large_increase",0.000697389106027013
2023-02-06,"2 wk flu hosp rate change","19","Iowa","category","large_increase",0.000747555511158016
2023-02-06,"2 wk flu hosp rate change","20","Kansas","category","large_increase",0.00326168592305942
2023-02-06,"2 wk flu hosp rate change","21","Kentucky","category","large_increase",0.00231365759858859
2023-02-06,"2 wk flu hosp rate change","22","Louisiana","category","large_increase",0.00792086516572299
2023-02-06,"2 wk flu hosp rate change","23","Maine","category","large_increase",0.00363259230818602
2023-02-06,"2 wk flu hosp rate change","24","Maryland","category","large_increase",0.000660780399999061
2023-02-06,"2 wk flu hosp rate change","25","Massachusetts","category","large_increase",0.0026209168004081
2023-02-06,"2 wk flu hosp rate change","26","Michigan","category","large_increase",9.33449569502365e-05
2023-02-06,"2 wk flu hosp rate change","27","Minnesota","category","large_increase",0.000255664121160737
2023-02-06,"2 wk flu hosp rate change","28","Mississippi","category","large_increase",0.00489810397505286
2023-02-06,"2 wk flu hosp rate change","29","Missouri","category","large_increase",0.000364813179634771
2023-02-06,"2 wk flu hosp rate change","30","Montana","category","large_increase",0.000635645313231903
2023-02-06,"2 wk flu hosp rate change","31","Nebraska","category","large_increase",0.00247179714610668
2023-02-06,"2 wk flu hosp rate change","32","Nevada","category","large_increase",0.00143970558921236
2023-02-06,"2 wk flu hosp rate change","33","New Hampshire","category","large_increase",3.43695476853201e-05
2023-02-06,"2 wk flu hosp rate change","34","New Jersey","category","large_increase",0.000100950725117843
2023-02-06,"2 wk flu hosp rate change","35","New Mexico","category","large_increase",0.0281012239819628
2023-02-06,"2 wk flu hosp rate change","36","New York","category","large_increase",5.36113769257218e-05
2023-02-06,"2 wk flu hosp rate change","37","North Carolina","category","large_increase",0.000770496804793463
2023-02-06,"2 wk flu hosp rate change","38","North Dakota","category","large_increase",1.24434251680405e-07
2023-02-06,"2 wk flu hosp rate change","39","Ohio","category","large_increase",2.29221792862333e-05
2023-02-06,"2 wk flu hosp rate change","40","Oklahoma","category","large_increase",0.0108511833280347
2023-02-06,"2 wk flu hosp rate change","41","Oregon","category","large_increase",0.00191170161256804
2023-02-06,"2 wk flu hosp rate change","42","Pennsylvania","category","large_increase",3.93009800259136e-08
2023-02-06,"2 wk flu hosp rate change","72","Puerto Rico","category","large_increase",0.00359860654735022
2023-02-06,"2 wk flu hosp rate change","44","Rhode Island","category","large_increase",2.94800606148726e-09
2023-02-06,"2 wk flu hosp rate change","45","South Carolina","category","large_increase",1.28670232937278e-05
2023-02-06,"2 wk flu hosp rate change","46","South Dakota","category","large_increase",0.000166902456901874
2023-02-06,"2 wk flu hosp rate change","47","Tennessee","category","large_increase",0.00203468564047604
2023-02-06,"2 wk flu hosp rate change","48","Texas","category","large_increase",0.00029485924348438
2023-02-06,"2 wk flu hosp rate change","US","US","category","large_increase",7.27913285203385e-11
2023-02-06,"2 wk flu hosp rate change","49","Utah","category","large_increase",2.46704193673786e-06
2023-02-06,"2 wk flu hosp rate change","50","Vermont","category","large_increase",8.39142414332805e-07
2023-02-06,"2 wk flu hosp rate change","78","Virgin Islands","category","large_increase",0
2023-02-06,"2 wk flu hosp rate change","51","Virginia","category","large_increase",4.34049835473793e-06
2023-02-06,"2 wk flu hosp rate change","53","Washington","category","large_increase",0.000644863506604421
2023-02-06,"2 wk flu hosp rate change","54","West Virginia","category","large_increase",0.0104609285365649
2023-02-06,"2 wk flu hosp rate change","55","Wisconsin","category","large_increase",0.000590671923058728
2023-02-06,"2 wk flu hosp rate change","56","Wyoming","category","large_increase",6.53989418175627e-10
2023-02-06,"2 wk flu hosp rate change","01","Alabama","category","increase",0.0137994026059419
2023-02-06,"2 wk flu hosp rate change","02","Alaska","category","increase",0.0132356377608912
2023-02-06,"2 wk flu hosp rate change","04","Arizona","category","increase",0.0342810733562345
2023-02-06,"2 wk flu hosp rate change","05","Arkansas","category","increase",0.0322777794223308
2023-02-06,"2 wk flu hosp rate change","06","California","category","increase",0.00602969464074321
2023-02-06,"2 wk flu hosp rate change","08","Colorado","category","increase",0.0411032839272859
2023-02-06,"2 wk flu hosp rate change","09","Connecticut","category","increase",0.0152400017174172
2023-02-06,"2 wk flu hosp rate change","10","Delaware","category","increase",0.0230508327519815
2023-02-06,"2 wk flu hosp rate change","11","District of Columbia","category","increase",0.00303507086609811
2023-02-06,"2 wk flu hosp rate change","12","Florida","category","increase",0.0101554737211927
2023-02-06,"2 wk flu hosp rate change","13","Georgia","category","increase",0.0290410079946435
2023-02-06,"2 wk flu hosp rate change","15","Hawaii","category","increase",0.00900879194969328
2023-02-06,"2 wk flu hosp rate change","16","Idaho","category","increase",0.0333331736952884
2023-02-06,"2 wk flu hosp rate change","17","Illinois","category","increase",0.00760785154001009
2023-02-06,"2 wk flu hosp rate change","18","Indiana","category","increase",0.0346780996542865
2023-02-06,"2 wk flu hosp rate change","19","Iowa","category","increase",0.023211530989094
2023-02-06,"2 wk flu hosp rate change","20","Kansas","category","increase",0.0175755957112508
2023-02-06,"2 wk flu hosp rate change","21","Kentucky","category","increase",0.0386009468907029
2023-02-06,"2 wk flu hosp rate change","22","Louisiana","category","increase",0.0220056851841692
2023-02-06,"2 wk flu hosp rate change","23","Maine","category","increase",0.0481249891958322
2023-02-06,"2 wk flu hosp rate change","24","Maryland","category","increase",0.0229816679934521
2023-02-06,"2 wk flu hosp rate change","25","Massachusetts","category","increase",0.0284036283621595
2023-02-06,"2 wk flu hosp rate change","26","Michigan","category","increase",0.00729193206330259
2023-02-06,"2 wk flu hosp rate change","27","Minnesota","category","increase",0.0293929547562121
2023-02-06,"2 wk flu hosp rate change","28","Mississippi","category","increase",0.0275002431396641
2023-02-06,"2 wk flu hosp rate change","29","Missouri","category","increase",0.0242615474604893
2023-02-06,"2 wk flu hosp rate change","30","Montana","category","increase",0.0323213100860783
2023-02-06,"2 wk flu hosp rate change","31","Nebraska","category","increase",0.0222741763436546
2023-02-06,"2 wk flu hosp rate change","32","Nevada","category","increase",0.0299914612222331
2023-02-06,"2 wk flu hosp rate change","33","New Hampshire","category","increase",0.0126210683301018
2023-02-06,"2 wk flu hosp rate change","34","New Jersey","category","increase",0.0171997957033552
2023-02-06,"2 wk flu hosp rate change","35","New Mexico","category","increase",0.0670739080339318
2023-02-06,"2 wk flu hosp rate change","36","New York","category","increase",0.012871395093353
2023-02-06,"2 wk flu hosp rate change","37","North Carolina","category","increase",0.0156322544397027
2023-02-06,"2 wk flu hosp rate change","38","North Dakota","category","increase",0.00780308905593574
2023-02-06,"2 wk flu hosp rate change","39","Ohio","category","increase",0.00755227231944711
2023-02-06,"2 wk flu hosp rate change","40","Oklahoma","category","increase",0.027475380584389
2023-02-06,"2 wk flu hosp rate change","41","Oregon","category","increase",0.0196270861955447
2023-02-06,"2 wk flu hosp rate change","42","Pennsylvania","category","increase",0.000203383839448401
2023-02-06,"2 wk flu hosp rate change","72","Puerto Rico","category","increase",0.0281951086948992
2023-02-06,"2 wk flu hosp rate change","44","Rhode Island","category","increase",0.000517710582069175
2023-02-06,"2 wk flu hosp rate change","45","South Carolina","category","increase",0.00685537339225883
2023-02-06,"2 wk flu hosp rate change","46","South Dakota","category","increase",0.015637578041893
2023-02-06,"2 wk flu hosp rate change","47","Tennessee","category","increase",0.0313191355803295
2023-02-06,"2 wk flu hosp rate change","48","Texas","category","increase",0.0244995562006136
2023-02-06,"2 wk flu hosp rate change","US","US","category","increase",0.000243043119968145
2023-02-06,"2 wk flu hosp rate change","49","Utah","category","increase",0.0052884619774366
2023-02-06,"2 wk flu hosp rate change","50","Vermont","category","increase",0.00306492608941278
2023-02-06,"2 wk flu hosp rate change","78","Virgin Islands","category","increase",0
2023-02-06,"2 wk flu hosp rate change","51","Virginia","category","increase",0.0123474039107345
2023-02-06,"2 wk flu hosp rate change","53","Washington","category","increase",0.0129943056210098
2023-02-06,"2 wk flu hosp rate change","54","West Virginia","category","increase",0.0609836517458069
2023-02-06,"2 wk flu hosp rate change","55","Wisconsin","category","increase",0.0182552569846104
2023-02-06,"2 wk flu hosp rate change","56","Wyoming","category","increase",7.93528744331695e-05
2023-02-06,"2 wk flu hosp rate change","01","Alabama","category","stable",0.986188543109394
2023-02-06,"2 wk flu hosp rate change","02","Alaska","category","stable",0.986728723576569
2023-02-06,"2 wk flu hosp rate change","04","Arizona","category","stable",0.960726522043159
2023-02-06,"2 wk flu hosp rate change","05","Arkansas","category","stable",0.965848624681006
2023-02-06,"2 wk flu hosp rate change","06","California","category","stable",0.993962666913028
