"forecast_date","target","location","location_name","type","type_id","value"
2023-01-09,"2 wk flu hosp rate change","01","Alabama","category","large_increase",0.0102512925149018
2023-01-09,"2 wk flu hosp rate change","02","Alaska","category","large_increase",0.00243457726043206
2023-01-09,"2 wk flu hosp rate change","04","Arizona","category","large_increase",0.132013106614292
2023-01-09,"2 wk flu hosp rate change","05","Arkansas","category","large_increase",0.0268088972050708
2023-01-09,"2 wk flu hosp rate change","06","California","category","large_increase",0.000720507296398942
2023-01-09,"2 wk flu hosp rate change","08","Colorado","category","large_increase",0.0493358242185341
2023-01-09,"2 wk flu hosp rate change","09","Connecticut","category","large_increase",0.0716468851530345
2023-01-09,"2 wk flu hosp rate change","10","Delaware","category","large_increase",0.000279893158723454
2023-01-09,"2 wk flu hosp rate change","11","District of Columbia","category","large_increase",0.00160683622559676
2023-01-09,"2 wk flu hosp rate change","12","Florida","category","large_increase",0.000566777547542197
2023-01-09,"2 wk flu hosp rate change","13","Georgia","category","large_increase",0.00156668216345546
2023-01-09,"2 wk flu hosp rate change","15","Hawaii","category","large_increase",0.0025442254926652
2023-01-09,"2 wk flu hosp rate change","16","Idaho","category","large_increase",0.0805179244126546
2023-01-09,"2 wk flu hosp rate change","17","Illinois","category","large_increase",0.000548841731421335
2023-01-09,"2 wk flu hosp rate change","18","Indiana","category","large_increase",0.0309750799068998
2023-01-09,"2 wk flu hosp rate change","19","Iowa","category","large_increase",0.0109951787443157
2023-01-09,"2 wk flu hosp rate change","20","Kansas","category","large_increase",0.00756358081186947
2023-01-09,"2 wk flu hosp rate change","21","Kentucky","category","large_increase",0.0216996616954044
2023-01-09,"2 wk flu hosp rate change","22","Louisiana","category","large_increase",0.0476443426777134
2023-01-09,"2 wk flu hosp rate change","23","Maine","category","large_increase",0.0517814062123441
2023-01-09,"2 wk flu hosp rate change","24","Maryland","category","large_increase",0.00932637069811992
2023-01-09,"2 wk flu hosp rate change","25","Massachusetts","category","large_increase",0.0432338307996177
2023-01-09,"2 wk flu hosp rate change","26","Michigan","category","large_increase",0.0278029854132238
2023-01-09,"2 wk flu hosp rate change","27","Minnesota","category","large_increase",0.00650441690699488
2023-01-09,"2 wk flu hosp rate change","28","Mississippi","category","large_increase",0.033543049848322
2023-01-09,"2 wk flu hosp rate change","29","Missouri","category","large_increase",0.0413776006439682
2023-01-09,"2 wk flu hosp rate change","30","Montana","category","large_increase",0.038099275516041
2023-01-09,"2 wk flu hosp rate change","31","Nebraska","category","large_increase",0.0828622909337799
2023-01-09,"2 wk flu hosp rate change","32","Nevada","category","large_increase",0.0506331542296156
2023-01-09,"2 wk flu hosp rate change","33","New Hampshire","category","large_increase",0.10003518363855
2023-01-09,"2 wk flu hosp rate change","34","New Jersey","category","large_increase",0.00250035388843628
2023-01-09,"2 wk flu hosp rate change","35","New Mexico","category","large_increase",0.0115320779951823
2023-01-09,"2 wk flu hosp rate change","36","New York","category","large_increase",0.0318258393635488
2023-01-09,"2 wk flu hosp rate change","37","North Carolina","category","large_increase",0.00260409809975348
2023-01-09,"2 wk flu hosp rate change","38","North Dakota","category","large_increase",0.0106256854950181
2023-01-09,"2 wk flu hosp rate change","39","Ohio","category","large_increase",0.00711568969125509
2023-01-09,"2 wk flu hosp rate change","40","Oklahoma","category","large_increase",0.00959254280047628
2023-01-09,"2 wk flu hosp rate change","41","Oregon","category","large_increase",0.0675343740211155
2023-01-09,"2 wk flu hosp rate change","42","Pennsylvania","category","large_increase",0.0572361673039947
2023-01-09,"2 wk flu hosp rate change","72","Puerto Rico","category","large_increase",0.00334934169212842
2023-01-09,"2 wk flu hosp rate change","44","Rhode Island","category","large_increase",0.00611041254360545
2023-01-09,"2 wk flu hosp rate change","45","South Carolina","category","large_increase",0.0209227957276907
2023-01-09,"2 wk flu hosp rate change","46","South Dakota","category","large_increase",0.000452561934849216
2023-01-09,"2 wk flu hosp rate change","47","Tennessee","category","large_increase",0.00736931545650543
2023-01-09,"2 wk flu hosp rate change","48","Texas","category","large_increase",0.00315179582763858
2023-01-09,"2 wk flu hosp rate change","US","US","category","large_increase",0.00258585008819012
2023-01-09,"2 wk flu hosp rate change","49","Utah","category","large_increase",0.0238163246141545
2023-01-09,"2 wk flu hosp rate change","50","Vermont","category","large_increase",0.0109611072668154
2023-01-09,"2 wk flu hosp rate change","78","Virgin Islands","category","large_increase",0
2023-01-09,"2 wk flu hosp rate change","51","Virginia","category","large_increase",0.00404201699165363
2023-01-09,"2 wk flu hosp rate change","53","Washington","category","large_increase",0.00305493415528357
2023-01-09,"2 wk flu hosp rate change","54","West Virginia","category","large_increase",0.0941046279089762
2023-01-09,"2 wk flu hosp rate change","55","Wisconsin","category","large_increase",0.0332431850518405
2023-01-09,"2 wk flu hosp rate change","56","Wyoming","category","large_increase",0.00167701216914917
2023-01-09,"2 wk flu hosp rate change","01","Alabama","category","increase",0.0718920734933148
2023-01-09,"2 wk flu hosp rate change","02","Alaska","category","increase",0.0780398154402002
2023-01-09,"2 wk flu hosp rate change","04","Arizona","category","increase",0.0894531769294644
2023-01-09,"2 wk flu hosp rate change","05","Arkansas","category","increase",0.0898548792244172
2023-01-09,"2 wk flu hosp rate change","06","California","category","increase",0.0617331896459978
2023-01-09,"2 wk flu hosp rate change","08","Colorado","category","increase",0.103841630153839
2023-01-09,"2 wk flu hosp rate change","09","Connecticut","category","increase",0.134031545489594
2023-01-09,"2 wk flu hosp rate change","10","Delaware","category","increase",0.0259563502297651
2023-01-09,"2 wk flu hosp rate change","11","District of Columbia","category","increase",0.0346613378981715
2023-01-09,"2 wk flu hosp rate change","12","Florida","category","increase",0.0295766050232311
2023-01-09,"2 wk flu hosp rate change","13","Georgia","category","increase",0.0510479717705939
2023-01-09,"2 wk flu hosp rate change","15","Hawaii","category","increase",0.117390065586259
2023-01-09,"2 wk flu hosp rate change","16","Idaho","category","increase",0.0924455367364405
2023-01-09,"2 wk flu hosp rate change","17","Illinois","category","increase",0.0306397662838299
2023-01-09,"2 wk flu hosp rate change","18","Indiana","category","increase",0.0851791088454806
2023-01-09,"2 wk flu hosp rate change","19","Iowa","category","increase",0.0649466454078653
2023-01-09,"2 wk flu hosp rate change","20","Kansas","category","increase",0.0643775124865377
2023-01-09,"2 wk flu hosp rate change","21","Kentucky","category","increase",0.0554379741732186
2023-01-09,"2 wk flu hosp rate change","22","Louisiana","category","increase",0.158741056829944
2023-01-09,"2 wk flu hosp rate change","23","Maine","category","increase",0.130731501865286
2023-01-09,"2 wk flu hosp rate change","24","Maryland","category","increase",0.0400314413544243
2023-01-09,"2 wk flu hosp rate change","25","Massachusetts","category","increase",0.0979002883067165
2023-01-09,"2 wk flu hosp rate change","26","Michigan","category","increase",0.0972067676627784
2023-01-09,"2 wk flu hosp rate change","27","Minnesota","category","increase",0.0374104560314877
2023-01-09,"2 wk flu hosp rate change","28","Mississippi","category","increase",0.100800251499249
2023-01-09,"2 wk flu hosp rate change","29","Missouri","category","increase",0.0639667613926205
2023-01-09,"2 wk flu hosp rate change","30","Montana","category","increase",0.151729937977163
2023-01-09,"2 wk flu hosp rate change","31","Nebraska","category","increase",0.161060290599026
2023-01-09,"2 wk flu hosp rate change","32","Nevada","category","increase",0.171394077501661
2023-01-09,"2 wk flu hosp rate change","33","New Hampshire","category","increase",0.15407175607481
2023-01-09,"2 wk flu hosp rate change","34","New Jersey","category","increase",0.0561485884525927
2023-01-09,"2 wk flu hosp rate change","35","New Mexico","category","increase",0.0238202305693016
2023-01-09,"2 wk flu hosp rate change","36","New York","category","increase",0.0873874672958926
2023-01-09,"2 wk flu hosp rate change","37","North Carolina","category","increase",0.0427550097345119
2023-01-09,"2 wk flu hosp rate change","38","North Dakota","category","increase",0.0198510683058372
2023-01-09,"2 wk flu hosp rate change","39","Ohio","category","increase",0.0533085298799597
2023-01-09,"2 wk flu hosp rate change","40","Oklahoma","category","increase",0.00818148551050069
2023-01-09,"2 wk flu hosp rate change","41","Oregon","category","increase",0.117046265949617
2023-01-09,"2 wk flu hosp rate change","42","Pennsylvania","category","increase",0.0918167222247102
2023-01-09,"2 wk flu hosp rate change","72","Puerto Rico","category","increase",0.0235561587699415
2023-01-09,"2 wk flu hosp rate change","44","Rhode Island","category","increase",0.08432578633988
2023-01-09,"2 wk flu hosp rate change","45","South Carolina","category","increase",0.120128750175916
2023-01-09,"2 wk flu hosp rate change","46","South Dakota","category","increase",0.00922963515337372
2023-01-09,"2 wk flu hosp rate change","47","Tennessee","category","increase",0.113202184526549
2023-01-09,"2 wk flu hosp rate change","48","Texas","category","increase",0.0693443306643774
2023-01-09,"2 wk flu hosp rate change","US","US","category","increase",0.0559617973991821
2023-01-09,"2 wk flu hosp rate change","49","Utah","category","increase",0.13352348126679
2023-01-09,"2 wk flu hosp rate change","50","Vermont","category","increase",0.087822293162096
2023-01-09,"2 wk flu hosp rate change","78","Virgin Islands","category","increase",0
2023-01-09,"2 wk flu hosp rate change","51","Virginia","category","increase",0.0579686384305462
2023-01-09,"2 wk flu hosp rate change","53","Washington","category","increase",0.0168022845781387
2023-01-09,"2 wk flu hosp rate change","54","West Virginia","category","increase",0.120440214496666
2023-01-09,"2 wk flu hosp rate change","55","Wisconsin","category","increase",0.0678902357815523
2023-01-09,"2 wk flu hosp rate change","56","Wyoming","category","increase",0.0521380047330722
2023-01-09,"2 wk flu hosp rate change","01","Alabama","category","stable",0.790231023484005
2023-01-09,"2 wk flu hosp rate change","02","Alaska","category","stable",0.913263593667653
2023-01-09,"2 wk flu hosp rate change","04","Arizona","category","stable",0.434842037678797
2023-01-09,"2 wk flu hosp rate change","05","Arkansas","category","stable",0.430908683278113
2023-01-09,"2 wk flu hosp rate change","06","California","category","stable",0.685290028111232
2023-01-09,"2 wk flu hosp rate change","08","Colorado","category","stable",0.705497528946477
2023-01-09,"2 wk flu hosp rate change","09","Connecticut","category","stable",0.409603074840817
2023-01-09,"2 wk flu hosp rate change","10","Delaware","category","stable",0.814988186844122
2023-01-09,"2 wk flu hosp rate change","11","District of Columbia","category","stable",0.963731825876232
2023-01-09,"2 wk flu hosp rate change","12","Florida","category","stable",0.485478962637975
