"forecast_date","target","location","location_name","type","type_id","value"
2023-01-30,"2 wk flu hosp rate change","01","Alabama","category","large_increase",1.39132961995969e-06
2023-01-30,"2 wk flu hosp rate change","02","Alaska","category","large_increase",3.43341112226669e-05
2023-01-30,"2 wk flu hosp rate change","04","Arizona","category","large_increase",0.000250173884755456
2023-01-30,"2 wk flu hosp rate change","05","Arkansas","category","large_increase",0.0152553747065584
2023-01-30,"2 wk flu hosp rate change","06","California","category","large_increase",1.31873616378009e-05
2023-01-30,"2 wk flu hosp rate change","08","Colorado","category","large_increase",0.000536767177786723
2023-01-30,"2 wk flu hosp rate change","09","Connecticut","category","large_increase",0.00378262129339002
2023-01-30,"2 wk flu hosp rate change","10","Delaware","category","large_increase",0
2023-01-30,"2 wk flu hosp rate change","11","District of Columbia","category","large_increase",0.000147589216107691
2023-01-30,"2 wk flu hosp rate change","12","Florida","category","large_increase",2.53731684884961e-07
2023-01-30,"2 wk flu hosp rate change","13","Georgia","category","large_increase",3.97542143981688e-07
2023-01-30,"2 wk flu hosp rate change","15","Hawaii","category","large_increase",0.00421350008773491
2023-01-30,"2 wk flu hosp rate change","16","Idaho","category","large_increase",0.00024507883893965
2023-01-30,"2 wk flu hosp rate change","17","Illinois","category","large_increase",4.80024862037354e-06
2023-01-30,"2 wk flu hosp rate change","18","Indiana","category","large_increase",2.38554636544652e-06
2023-01-30,"2 wk flu hosp rate change","19","Iowa","category","large_increase",0.00196587120533664
2023-01-30,"2 wk flu hosp rate change","20","Kansas","category","large_increase",1.74573088115304e-05
2023-01-30,"2 wk flu hosp rate change","21","Kentucky","category","large_increase",0.000476155228588571
2023-01-30,"2 wk flu hosp rate change","22","Louisiana","category","large_increase",8.49415816862598e-05
2023-01-30,"2 wk flu hosp rate change","23","Maine","category","large_increase",0.000437778841991587
2023-01-30,"2 wk flu hosp rate change","24","Maryland","category","large_increase",0.000100450852877798
2023-01-30,"2 wk flu hosp rate change","25","Massachusetts","category","large_increase",2.18568931589225e-05
2023-01-30,"2 wk flu hosp rate change","26","Michigan","category","large_increase",4.22451492128051e-05
2023-01-30,"2 wk flu hosp rate change","27","Minnesota","category","large_increase",0.00173591681348162
2023-01-30,"2 wk flu hosp rate change","28","Mississippi","category","large_increase",0.00633500221957617
2023-01-30,"2 wk flu hosp rate change","29","Missouri","category","large_increase",4.63003835526887e-06
2023-01-30,"2 wk flu hosp rate change","30","Montana","category","large_increase",0.00161020610163154
2023-01-30,"2 wk flu hosp rate change","31","Nebraska","category","large_increase",0.00070166012971884
2023-01-30,"2 wk flu hosp rate change","32","Nevada","category","large_increase",0.000270028457769134
2023-01-30,"2 wk flu hosp rate change","33","New Hampshire","category","large_increase",0.0029187587152848
2023-01-30,"2 wk flu hosp rate change","34","New Jersey","category","large_increase",0.00028519026234286
2023-01-30,"2 wk flu hosp rate change","35","New Mexico","category","large_increase",0.0107998135363989
2023-01-30,"2 wk flu hosp rate change","36","New York","category","large_increase",6.45327341786128e-07
2023-01-30,"2 wk flu hosp rate change","37","North Carolina","category","large_increase",9.70093171869246e-05
2023-01-30,"2 wk flu hosp rate change","38","North Dakota","category","large_increase",0.000133725473929869
2023-01-30,"2 wk flu hosp rate change","39","Ohio","category","large_increase",8.13414729772255e-06
2023-01-30,"2 wk flu hosp rate change","40","Oklahoma","category","large_increase",0.000385205088952345
2023-01-30,"2 wk flu hosp rate change","41","Oregon","category","large_increase",0.00241196237793417
2023-01-30,"2 wk flu hosp rate change","42","Pennsylvania","category","large_increase",1.23393388695714e-06
2023-01-30,"2 wk flu hosp rate change","72","Puerto Rico","category","large_increase",0.000151980890280012
2023-01-30,"2 wk flu hosp rate change","44","Rhode Island","category","large_increase",1.01797734369802e-05
2023-01-30,"2 wk flu hosp rate change","45","South Carolina","category","large_increase",9.79897295649845e-06
2023-01-30,"2 wk flu hosp rate change","46","South Dakota","category","large_increase",0.000220093712866243
2023-01-30,"2 wk flu hosp rate change","47","Tennessee","category","large_increase",0.00129072387616458
2023-01-30,"2 wk flu hosp rate change","48","Texas","category","large_increase",5.66218228970072e-08
