"forecast_date","target","location","location_name","type","type_id","value"
2022-11-14,"2 wk flu hosp rate change","01","Alabama","category","large_increase",0.0402458632454999
2022-11-14,"2 wk flu hosp rate change","02","Alaska","category","large_increase",1.13931031275882e-09
2022-11-14,"2 wk flu hosp rate change","04","Arizona","category","large_increase",0.0311624897585491
2022-11-14,"2 wk flu hosp rate change","05","Arkansas","category","large_increase",0.864370468839841
2022-11-14,"2 wk flu hosp rate change","06","California","category","large_increase",0.106455999614104
2022-11-14,"2 wk flu hosp rate change","08","Colorado","category","large_increase",0.00298817170009458
2022-11-14,"2 wk flu hosp rate change","09","Connecticut","category","large_increase",0.0461961287661714
2022-11-14,"2 wk flu hosp rate change","10","Delaware","category","large_increase",1.77373486242027e-05
2022-11-14,"2 wk flu hosp rate change","11","District of Columbia","category","large_increase",0.0170970862283371
2022-11-14,"2 wk flu hosp rate change","12","Florida","category","large_increase",0.0364987458954544
2022-11-14,"2 wk flu hosp rate change","13","Georgia","category","large_increase",0.00182058164389853
2022-11-14,"2 wk flu hosp rate change","15","Hawaii","category","large_increase",0.00247593842353622
2022-11-14,"2 wk flu hosp rate change","16","Idaho","category","large_increase",0.000191470929287396
2022-11-14,"2 wk flu hosp rate change","17","Illinois","category","large_increase",0.00123624883927542
2022-11-14,"2 wk flu hosp rate change","18","Indiana","category","large_increase",0.000771498974084905
2022-11-14,"2 wk flu hosp rate change","19","Iowa","category","large_increase",0.000374620468613251
2022-11-14,"2 wk flu hosp rate change","20","Kansas","category","large_increase",0.00827764517276641
2022-11-14,"2 wk flu hosp rate change","21","Kentucky","category","large_increase",0.777360035531244
2022-11-14,"2 wk flu hosp rate change","22","Louisiana","category","large_increase",0.0116872977551614
2022-11-14,"2 wk flu hosp rate change","23","Maine","category","large_increase",0.00121727586151277
2022-11-14,"2 wk flu hosp rate change","24","Maryland","category","large_increase",0.183629745011925
2022-11-14,"2 wk flu hosp rate change","25","Massachusetts","category","large_increase",0.000742642100974744
2022-11-14,"2 wk flu hosp rate change","26","Michigan","category","large_increase",0.000320720225200577
2022-11-14,"2 wk flu hosp rate change","27","Minnesota","category","large_increase",0.423001106341217
2022-11-14,"2 wk flu hosp rate change","28","Mississippi","category","large_increase",0.383942876701876
2022-11-14,"2 wk flu hosp rate change","29","Missouri","category","large_increase",0.0016972733250592
2022-11-14,"2 wk flu hosp rate change","30","Montana","category","large_increase",0.000495702654980668
2022-11-14,"2 wk flu hosp rate change","31","Nebraska","category","large_increase",0.0167572247691798
2022-11-14,"2 wk flu hosp rate change","32","Nevada","category","large_increase",0.165211126048523
2022-11-14,"2 wk flu hosp rate change","33","New Hampshire","category","large_increase",0.000425194644617433
2022-11-14,"2 wk flu hosp rate change","34","New Jersey","category","large_increase",0.414188199755263
2022-11-14,"2 wk flu hosp rate change","35","New Mexico","category","large_increase",0.490973015668913
2022-11-14,"2 wk flu hosp rate change","36","New York","category","large_increase",9.37575858688255e-05
2022-11-14,"2 wk flu hosp rate change","37","North Carolina","category","large_increase",0.429555735735512
2022-11-14,"2 wk flu hosp rate change","38","North Dakota","category","large_increase",0
2022-11-14,"2 wk flu hosp rate change","39","Ohio","category","large_increase",0.0689711099952438
2022-11-14,"2 wk flu hosp rate change","40","Oklahoma","category","large_increase",0.0229505302849772
2022-11-14,"2 wk flu hosp rate change","41","Oregon","category","large_increase",0.00211489221993244
2022-11-14,"2 wk flu hosp rate change","42","Pennsylvania","category","large_increase",0.0559634548872397
2022-11-14,"2 wk flu hosp rate change","72","Puerto Rico","category","large_increase",0.261724244237942
2022-11-14,"2 wk flu hosp rate change","44","Rhode Island","category","large_increase",0
2022-11-14,"2 wk flu hosp rate change","45","South Carolina","category","large_increase",0.0383879154684568
2022-11-14,"2 wk flu hosp rate change","46","South Dakota","category","large_increase",0.000922613355366697
2022-11-14,"2 wk flu hosp rate change","47","Tennessee","category","large_increase",0.170979454708378
2022-11-14,"2 wk flu hosp rate change","48","Texas","category","large_increase",0.000424908575066274
2022-11-14,"2 wk flu hosp rate change","US","US","category","large_increase",0.0354197371300201
2022-11-14,"2 wk flu hosp rate change","49","Utah","category","large_increase",4.44089209850063e-16
2022-11-14,"2 wk flu hosp rate change","50","Vermont","category","large_increase",0
2022-11-14,"2 wk flu hosp rate change","78","Virgin Islands","category","large_increase",0
2022-11-14,"2 wk flu hosp rate change","51","Virginia","category","large_increase",0.0338056479430164
2022-11-14,"2 wk flu hosp rate change","53","Washington","category","large_increase",4.55597139492614e-06
2022-11-14,"2 wk flu hosp rate change","54","West Virginia","category","large_increase",0.233596603290737
2022-11-14,"2 wk flu hosp rate change","55","Wisconsin","category","large_increase",1.74792553087055e-05
2022-11-14,"2 wk flu hosp rate change","56","Wyoming","category","large_increase",0
2022-11-14,"2 wk flu hosp rate change","01","Alabama","category","increase",0.138842384589483
2022-11-14,"2 wk flu hosp rate change","02","Alaska","category","increase",0.00148378252724635
2022-11-14,"2 wk flu hosp rate change","04","Arizona","category","increase",0.31077837091627
2022-11-14,"2 wk flu hosp rate change","05","Arkansas","category","increase",0.0885647263784664
2022-11-14,"2 wk flu hosp rate change","06","California","category","increase",0.14573422905988
2022-11-14,"2 wk flu hosp rate change","08","Colorado","category","increase",0.0849993441470505
2022-11-14,"2 wk flu hosp rate change","09","Connecticut","category","increase",0.303979318195198
2022-11-14,"2 wk flu hosp rate change","10","Delaware","category","increase",0.032033367093103
2022-11-14,"2 wk flu hosp rate change","11","District of Columbia","category","increase",0.173431803358313
2022-11-14,"2 wk flu hosp rate change","12","Florida","category","increase",0.246617264801371
2022-11-14,"2 wk flu hosp rate change","13","Georgia","category","increase",0.0729056520831077
2022-11-14,"2 wk flu hosp rate change","15","Hawaii","category","increase",0.0711356674223355
2022-11-14,"2 wk flu hosp rate change","16","Idaho","category","increase",0.0312869437918387
2022-11-14,"2 wk flu hosp rate change","17","Illinois","category","increase",0.100214657346533
2022-11-14,"2 wk flu hosp rate change","18","Indiana","category","increase",0.100041715577325
2022-11-14,"2 wk flu hosp rate change","19","Iowa","category","increase",0.0336507416645848
2022-11-14,"2 wk flu hosp rate change","20","Kansas","category","increase",0.113513730959897
2022-11-14,"2 wk flu hosp rate change","21","Kentucky","category","increase",0.105102308194017
2022-11-14,"2 wk flu hosp rate change","22","Louisiana","category","increase",0.125242245887475
2022-11-14,"2 wk flu hosp rate change","23","Maine","category","increase",0.0498421474351477
