"forecast_date","target","location","location_name","type","type_id","value"
2023-05-08,"2 wk flu hosp rate change","01","Alabama","category","large_increase",8.02994337689711e-11
2023-05-08,"2 wk flu hosp rate change","02","Alaska","category","large_increase",1.62845417928104e-07
2023-05-08,"2 wk flu hosp rate change","04","Arizona","category","large_increase",0.00178423408038875
2023-05-08,"2 wk flu hosp rate change","05","Arkansas","category","large_increase",0.00016245290585537
2023-05-08,"2 wk flu hosp rate change","06","California","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","08","Colorado","category","large_increase",7.26169830600476e-07
2023-05-08,"2 wk flu hosp rate change","09","Connecticut","category","large_increase",5.65422395198967e-05
2023-05-08,"2 wk flu hosp rate change","10","Delaware","category","large_increase",1.4432899320127e-15
2023-05-08,"2 wk flu hosp rate change","11","District of Columbia","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","12","Florida","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","13","Georgia","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","15","Hawaii","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","16","Idaho","category","large_increase",0.000212297160154362
2023-05-08,"2 wk flu hosp rate change","17","Illinois","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","18","Indiana","category","large_increase",4.66293670342566e-15
2023-05-08,"2 wk flu hosp rate change","19","Iowa","category","large_increase",9.9351285035465e-05
2023-05-08,"2 wk flu hosp rate change","20","Kansas","category","large_increase",1.01573640440833e-05
2023-05-08,"2 wk flu hosp rate change","21","Kentucky","category","large_increase",3.41527156901833e-05
2023-05-08,"2 wk flu hosp rate change","22","Louisiana","category","large_increase",7.48051413301809e-05
2023-05-08,"2 wk flu hosp rate change","23","Maine","category","large_increase",4.10663659744515e-08
2023-05-08,"2 wk flu hosp rate change","24","Maryland","category","large_increase",5.21804821573824e-14
2023-05-08,"2 wk flu hosp rate change","25","Massachusetts","category","large_increase",2.75179909048351e-06
2023-05-08,"2 wk flu hosp rate change","26","Michigan","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","27","Minnesota","category","large_increase",4.61590765610254e-11
2023-05-08,"2 wk flu hosp rate change","28","Mississippi","category","large_increase",6.42689152529075e-05
2023-05-08,"2 wk flu hosp rate change","29","Missouri","category","large_increase",1.328653156496e-06
2023-05-08,"2 wk flu hosp rate change","30","Montana","category","large_increase",1.4432899320127e-15
2023-05-08,"2 wk flu hosp rate change","31","Nebraska","category","large_increase",4.66082044098259e-05
2023-05-08,"2 wk flu hosp rate change","32","Nevada","category","large_increase",0.000307529340029644
2023-05-08,"2 wk flu hosp rate change","33","New Hampshire","category","large_increase",2.0891935192946e-07
2023-05-08,"2 wk flu hosp rate change","34","New Jersey","category","large_increase",3.00701927802294e-07
2023-05-08,"2 wk flu hosp rate change","35","New Mexico","category","large_increase",7.95733568905721e-05
2023-05-08,"2 wk flu hosp rate change","36","New York","category","large_increase",1.62336177833566e-09
2023-05-08,"2 wk flu hosp rate change","37","North Carolina","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","38","North Dakota","category","large_increase",2.62829650710117e-07
2023-05-08,"2 wk flu hosp rate change","39","Ohio","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","40","Oklahoma","category","large_increase",9.59750865248132e-06
2023-05-08,"2 wk flu hosp rate change","41","Oregon","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","42","Pennsylvania","category","large_increase",0.000197280377926767
2023-05-08,"2 wk flu hosp rate change","72","Puerto Rico","category","large_increase",0.0127382253571698
2023-05-08,"2 wk flu hosp rate change","44","Rhode Island","category","large_increase",6.01336980210476e-10
2023-05-08,"2 wk flu hosp rate change","45","South Carolina","category","large_increase",1.18116695313475e-08
2023-05-08,"2 wk flu hosp rate change","46","South Dakota","category","large_increase",4.54938798744031e-07
2023-05-08,"2 wk flu hosp rate change","47","Tennessee","category","large_increase",1.06083248629929e-06
2023-05-08,"2 wk flu hosp rate change","48","Texas","category","large_increase",1.2081446953971e-12
2023-05-08,"2 wk flu hosp rate change","US","US","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","49","Utah","category","large_increase",2.54104734742633e-06
2023-05-08,"2 wk flu hosp rate change","50","Vermont","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","78","Virgin Islands","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","51","Virginia","category","large_increase",7.79303843678747e-10
2023-05-08,"2 wk flu hosp rate change","53","Washington","category","large_increase",6.10198780393034e-10
2023-05-08,"2 wk flu hosp rate change","54","West Virginia","category","large_increase",0.000185997282524331
2023-05-08,"2 wk flu hosp rate change","55","Wisconsin","category","large_increase",0
2023-05-08,"2 wk flu hosp rate change","56","Wyoming","category","large_increase",5.42232925226926e-13
2023-05-08,"2 wk flu hosp rate change","01","Alabama","category","increase",0.000449152784246287
2023-05-08,"2 wk flu hosp rate change","02","Alaska","category","increase",0.00151545941775832
2023-05-08,"2 wk flu hosp rate change","04","Arizona","category","increase",0.0176592331386646
2023-05-08,"2 wk flu hosp rate change","05","Arkansas","category","increase",0.0132058574746069
2023-05-08,"2 wk flu hosp rate change","06","California","category","increase",2.22821761042269e-13
2023-05-08,"2 wk flu hosp rate change","08","Colorado","category","increase",0.00168866678693325
2023-05-08,"2 wk flu hosp rate change","09","Connecticut","category","increase",0.00408058949638368
2023-05-08,"2 wk flu hosp rate change","10","Delaware","category","increase",5.2447939968836e-06
2023-05-08,"2 wk flu hosp rate change","11","District of Columbia","category","increase",0
2023-05-08,"2 wk flu hosp rate change","12","Florida","category","increase",0.000224480293853024
2023-05-08,"2 wk flu hosp rate change","13","Georgia","category","increase",3.39593969533869e-06
2023-05-08,"2 wk flu hosp rate change","15","Hawaii","category","increase",1.33332410678921e-06
2023-05-08,"2 wk flu hosp rate change","16","Idaho","category","increase",0.0104737799715654
2023-05-08,"2 wk flu hosp rate change","17","Illinois","category","increase",8.1592868939051e-07
2023-05-08,"2 wk flu hosp rate change","18","Indiana","category","increase",0.000235943532837402
