"forecast_date","target","location","location_name","type","type_id","value"
2023-03-27,"2 wk flu hosp rate change","01","Alabama","category","large_increase",4.01424607913148e-05
2023-03-27,"2 wk flu hosp rate change","02","Alaska","category","large_increase",3.68525719940394e-07
2023-03-27,"2 wk flu hosp rate change","04","Arizona","category","large_increase",5.15595183421258e-05
2023-03-27,"2 wk flu hosp rate change","05","Arkansas","category","large_increase",0.000970862863457378
2023-03-27,"2 wk flu hosp rate change","06","California","category","large_increase",2.00307402886679e-08
2023-03-27,"2 wk flu hosp rate change","08","Colorado","category","large_increase",2.74336047967338e-06
2023-03-27,"2 wk flu hosp rate change","09","Connecticut","category","large_increase",7.89559637226489e-07
2023-03-27,"2 wk flu hosp rate change","10","Delaware","category","large_increase",4.28083208581231e-06
2023-03-27,"2 wk flu hosp rate change","11","District of Columbia","category","large_increase",1.07924991166186e-09
2023-03-27,"2 wk flu hosp rate change","12","Florida","category","large_increase",1.97108474431218e-07
2023-03-27,"2 wk flu hosp rate change","13","Georgia","category","large_increase",1.2647893843365e-09
2023-03-27,"2 wk flu hosp rate change","15","Hawaii","category","large_increase",4.89071561027288e-10
2023-03-27,"2 wk flu hosp rate change","16","Idaho","category","large_increase",0.000101995068029437
2023-03-27,"2 wk flu hosp rate change","17","Illinois","category","large_increase",1.4210854715202e-14
2023-03-27,"2 wk flu hosp rate change","18","Indiana","category","large_increase",3.17221030483594e-05
2023-03-27,"2 wk flu hosp rate change","19","Iowa","category","large_increase",5.23695198317853e-10
2023-03-27,"2 wk flu hosp rate change","20","Kansas","category","large_increase",1.98302259498684e-05
2023-03-27,"2 wk flu hosp rate change","21","Kentucky","category","large_increase",1.3784125689309e-05
2023-03-27,"2 wk flu hosp rate change","22","Louisiana","category","large_increase",9.3678412581566e-06
2023-03-27,"2 wk flu hosp rate change","23","Maine","category","large_increase",2.92535086154899e-08
2023-03-27,"2 wk flu hosp rate change","24","Maryland","category","large_increase",1.92720101654942e-07
2023-03-27,"2 wk flu hosp rate change","25","Massachusetts","category","large_increase",3.61439737583957e-07
2023-03-27,"2 wk flu hosp rate change","26","Michigan","category","large_increase",1.13262297096739e-07
2023-03-27,"2 wk flu hosp rate change","27","Minnesota","category","large_increase",3.21846993500685e-10
2023-03-27,"2 wk flu hosp rate change","28","Mississippi","category","large_increase",0.000667234542649942
2023-03-27,"2 wk flu hosp rate change","29","Missouri","category","large_increase",4.72079335600561e-06
2023-03-27,"2 wk flu hosp rate change","30","Montana","category","large_increase",0
2023-03-27,"2 wk flu hosp rate change","31","Nebraska","category","large_increase",0.00604709246308355
2023-03-27,"2 wk flu hosp rate change","32","Nevada","category","large_increase",0.000108792335738572
2023-03-27,"2 wk flu hosp rate change","33","New Hampshire","category","large_increase",0.000781139526722652
2023-03-27,"2 wk flu hosp rate change","34","New Jersey","category","large_increase",3.58828328994587e-05
2023-03-27,"2 wk flu hosp rate change","35","New Mexico","category","large_increase",0.00492819554920754
2023-03-27,"2 wk flu hosp rate change","36","New York","category","large_increase",2.6576664540201e-06
2023-03-27,"2 wk flu hosp rate change","37","North Carolina","category","large_increase",7.76114061906696e-10
2023-03-27,"2 wk flu hosp rate change","38","North Dakota","category","large_increase",7.13429315624126e-13
2023-03-27,"2 wk flu hosp rate change","39","Ohio","category","large_increase",8.25187151942686e-09
2023-03-27,"2 wk flu hosp rate change","40","Oklahoma","category","large_increase",0.000766836571131302
