"forecast_date","target","location","type","type_id","value"
"2023-01-02","2 wk flu hosp rate change","US","category","stable",0.621252786086162
"2023-01-02","2 wk flu hosp rate change","US","category","increase",0.0641170042305659
"2023-01-02","2 wk flu hosp rate change","US","category","decrease",0.292300985778053
"2023-01-02","2 wk flu hosp rate change","US","category","large_increase",0
"2023-01-02","2 wk flu hosp rate change","US","category","large_decrease",0.022329223905219
"2023-01-02","2 wk flu hosp rate change","02","category","stable",0.611515372518068
"2023-01-02","2 wk flu hosp rate change","02","category","increase",0.0786363782448646
"2023-01-02","2 wk flu hosp rate change","02","category","decrease",0.178332467628286
"2023-01-02","2 wk flu hosp rate change","02","category","large_increase",0.0247725948532999
"2023-01-02","2 wk flu hosp rate change","02","category","large_decrease",0.106743186755481
"2023-01-02","2 wk flu hosp rate change","01","category","stable",0.809666192802407
"2023-01-02","2 wk flu hosp rate change","01","category","increase",0.0954417775692573
"2023-01-02","2 wk flu hosp rate change","01","category","decrease",0.0948920296283354
"2023-01-02","2 wk flu hosp rate change","01","category","large_increase",0
"2023-01-02","2 wk flu hosp rate change","01","category","large_decrease",0
"2023-01-02","2 wk flu hosp rate change","05","category","stable",0.349804578388626
"2023-01-02","2 wk flu hosp rate change","05","category","increase",0.0650291620529808
"2023-01-02","2 wk flu hosp rate change","05","category","decrease",0.249182127490944
"2023-01-02","2 wk flu hosp rate change","05","category","large_increase",0.0834027208356368
"2023-01-02","2 wk flu hosp rate change","05","category","large_decrease",0.252581411231812
"2023-01-02","2 wk flu hosp rate change","04","category","stable",0.249257277400654
"2023-01-02","2 wk flu hosp rate change","04","category","increase",0.118297465832234
"2023-01-02","2 wk flu hosp rate change","04","category","decrease",0.0716186006552156
"2023-01-02","2 wk flu hosp rate change","04","category","large_increase",0.341697139451015
"2023-01-02","2 wk flu hosp rate change","04","category","large_decrease",0.219129516660881
"2023-01-02","2 wk flu hosp rate change","06","category","stable",0.982910136349107
"2023-01-02","2 wk flu hosp rate change","06","category","increase",0
"2023-01-02","2 wk flu hosp rate change","06","category","decrease",0.0170898636508932
"2023-01-02","2 wk flu hosp rate change","06","category","large_increase",0
"2023-01-02","2 wk flu hosp rate change","06","category","large_decrease",0
"2023-01-02","2 wk flu hosp rate change","08","category","stable",0.416221248810192
"2023-01-02","2 wk flu hosp rate change","08","category","increase",0.0868051678714942
"2023-01-02","2 wk flu hosp rate change","08","category","decrease",0.17198757434731
"2023-01-02","2 wk flu hosp rate change","08","category","large_increase",0.117708803340893
"2023-01-02","2 wk flu hosp rate change","08","category","large_decrease",0.207277205630111
"2023-01-02","2 wk flu hosp rate change","09","category","stable",0.360243930004124
"2023-01-02","2 wk flu hosp rate change","09","category","increase",0.0709153721555227
"2023-01-02","2 wk flu hosp rate change","09","category","decrease",0.171717967610273
"2023-01-02","2 wk flu hosp rate change","09","category","large_increase",0.0324326997112608
"2023-01-02","2 wk flu hosp rate change","09","category","large_decrease",0.36469003051882
"2023-01-02","2 wk flu hosp rate change","11","category","stable",0.919142257276058
"2023-01-02","2 wk flu hosp rate change","11","category","increase",0.040785913186594
"2023-01-02","2 wk flu hosp rate change","11","category","decrease",0.040071829537348
"2023-01-02","2 wk flu hosp rate change","11","category","large_increase",0
"2023-01-02","2 wk flu hosp rate change","11","category","large_decrease",0
"2023-01-02","2 wk flu hosp rate change","10","category","stable",0.695614960773862
"2023-01-02","2 wk flu hosp rate change","10","category","increase",0.0998358408323466
"2023-01-02","2 wk flu hosp rate change","10","category","decrease",0.0673207648188509
"2023-01-02","2 wk flu hosp rate change","10","category","large_increase",0.13722843357494
"2023-01-02","2 wk flu hosp rate change","10","category","large_decrease",0
"2023-01-02","2 wk flu hosp rate change","12","category","stable",0.318807028550156
"2023-01-02","2 wk flu hosp rate change","12","category","increase",0.430900934422522
"2023-01-02","2 wk flu hosp rate change","12","category","decrease",0.0374400555238327
"2023-01-02","2 wk flu hosp rate change","12","category","large_increase",0.201082051688447
"2023-01-02","2 wk flu hosp rate change","12","category","large_decrease",0.0117699298150413
"2023-01-02","2 wk flu hosp rate change","13","category","stable",0.907341635199743
"2023-01-02","2 wk flu hosp rate change","13","category","increase",0.0926583648002574
"2023-01-02","2 wk flu hosp rate change","13","category","decrease",0
"2023-01-02","2 wk flu hosp rate change","13","category","large_increase",0
"2023-01-02","2 wk flu hosp rate change","13","category","large_decrease",0
"2023-01-02","2 wk flu hosp rate change","15","category","stable",0.89342803959102
"2023-01-02","2 wk flu hosp rate change","15","category","increase",0.0324148678552165
"2023-01-02","2 wk flu hosp rate change","15","category","decrease",0.064156629015478
"2023-01-02","2 wk flu hosp rate change","15","category","large_increase",0.0100004635382857
"2023-01-02","2 wk flu hosp rate change","15","category","large_decrease",0
"2023-01-02","2 wk flu hosp rate change","19","category","stable",0.376173496692294
"2023-01-02","2 wk flu hosp rate change","19","category","increase",0.0630639075630253
"2023-01-02","2 wk flu hosp rate change","19","category","decrease",0.0351097139957572
"2023-01-02","2 wk flu hosp rate change","19","category","large_increase",0
"2023-01-02","2 wk flu hosp rate change","19","category","large_decrease",0.525652881748924
"2023-01-02","2 wk flu hosp rate change","16","category","stable",0.335689789107364
"2023-01-02","2 wk flu hosp rate change","16","category","increase",0.084177092075072
"2023-01-02","2 wk flu hosp rate change","16","category","decrease",0.11657168112027
"2023-01-02","2 wk flu hosp rate change","16","category","large_increase",0.203186131679403
"2023-01-02","2 wk flu hosp rate change","16","category","large_decrease",0.260375306017892
"2023-01-02","2 wk flu hosp rate change","17","category","stable",0.445391063139106
"2023-01-02","2 wk flu hosp rate change","17","category","increase",0.0686619697424428
"2023-01-02","2 wk flu hosp rate change","17","category","decrease",0.1878220534263
"2023-01-02","2 wk flu hosp rate change","17","category","large_increase",0.128025516617514
"2023-01-02","2 wk flu hosp rate change","17","category","large_decrease",0.170099397074637
"2023-01-02","2 wk flu hosp rate change","18","category","stable",0.387695682875467
"2023-01-02","2 wk flu hosp rate change","18","category","increase",0.0489467767295598
"2023-01-02","2 wk flu hosp rate change","18","category","decrease",0.0481324945023618
"2023-01-02","2 wk flu hosp rate change","18","category","large_increase",0
"2023-01-02","2 wk flu hosp rate change","18","category","large_decrease",0.515225045892611
"2023-01-02","2 wk flu hosp rate change","20","category","stable",0.407093203740603
"2023-01-02","2 wk flu hosp rate change","20","category","increase",0.0473161885245902
"2023-01-02","2 wk flu hosp rate change","20","category","decrease",0.0966725354456501
"2023-01-02","2 wk flu hosp rate change","20","category","large_increase",0
"2023-01-02","2 wk flu hosp rate change","20","category","large_decrease",0.448918072289157
"2023-01-02","2 wk flu hosp rate change","21","category","stable",0.237384045487817
"2023-01-02","2 wk flu hosp rate change","21","category","increase",0.0786441550331689
"2023-01-02","2 wk flu hosp rate change","21","category","decrease",0.275610964948454
"2023-01-02","2 wk flu hosp rate change","21","category","large_increase",0.0502396345305608
"2023-01-02","2 wk flu hosp rate change","21","category","large_decrease",0.3581212
"2023-01-02","2 wk flu hosp rate change","22","category","stable",0.623963944448498
"2023-01-02","2 wk flu hosp rate change","22","category","increase",0.087092196283005
"2023-01-02","2 wk flu hosp rate change","22","category","decrease",0.146298907665077
"2023-01-02","2 wk flu hosp rate change","22","category","large_increase",0.0487236970492303
"2023-01-02","2 wk flu hosp rate change","22","category","large_decrease",0.0939212545541894
"2023-01-02","2 wk flu hosp rate change","25","category","stable",0.321256485682646
"2023-01-02","2 wk flu hosp rate change","25","category","increase",0.0884647386567302
"2023-01-02","2 wk flu hosp rate change","25","category","decrease",0.0882591754253941
"2023-01-02","2 wk flu hosp rate change","25","category","large_increase",0.11307910631286
"2023-01-02","2 wk flu hosp rate change","25","category","large_decrease",0.388940493922369
"2023-01-02","2 wk flu hosp rate change","24","category","stable",0.714156421671432
"2023-01-02","2 wk flu hosp rate change","24","category","increase",0.0787572702155988
"2023-01-02","2 wk flu hosp rate change","24","category","decrease",0.147421079934454
"2023-01-02","2 wk flu hosp rate change","24","category","large_increase",0.0144471163903376
"2023-01-02","2 wk flu hosp rate change","24","category","large_decrease",0.045218111788178
"2023-01-02","2 wk flu hosp rate change","23","category","stable",0.375039790228207
"2023-01-02","2 wk flu hosp rate change","23","category","increase",0.045609080841639
"2023-01-02","2 wk flu hosp rate change","23","category","decrease",0.0790416051206302
"2023-01-02","2 wk flu hosp rate change","23","category","large_increase",0.0121428571428571
"2023-01-02","2 wk flu hosp rate change","23","category","large_decrease",0.488166666666667
"2023-01-02","2 wk flu hosp rate change","26","category","stable",0.240753855778748
"2023-01-02","2 wk flu hosp rate change","26","category","increase",0.076332441414643
"2023-01-02","2 wk flu hosp rate change","26","category","decrease",0.126636777283727
"2023-01-02","2 wk flu hosp rate change","26","category","large_increase",0.166386542040014
"2023-01-02","2 wk flu hosp rate change","26","category","large_decrease",0.389890383482868
"2023-01-02","2 wk flu hosp rate change","27","category","stable",0.635230192828496
"2023-01-02","2 wk flu hosp rate change","27","category","increase",0.108549111835896
"2023-01-02","2 wk flu hosp rate change","27","category","decrease",0.11430283377264
"2023-01-02","2 wk flu hosp rate change","27","category","large_increase",0.0715465050720873
"2023-01-02","2 wk flu hosp rate change","27","category","large_decrease",0.0703713564908805
"2023-01-02","2 wk flu hosp rate change","29","category","stable",0.440685790464498
"2023-01-02","2 wk flu hosp rate change","29","category","increase",0.096694318002952
"2023-01-02","2 wk flu hosp rate change","29","category","decrease",0.152940042133314
"2023-01-02","2 wk flu hosp rate change","29","category","large_increase",0.122251862460824
"2023-01-02","2 wk flu hosp rate change","29","category","large_decrease",0.187427986938413
"2023-01-02","2 wk flu hosp rate change","28","category","stable",0.5233028000947
"2023-01-02","2 wk flu hosp rate change","28","category","increase",0.094328217930248
"2023-01-02","2 wk flu hosp rate change","28","category","decrease",0.170762293494347
"2023-01-02","2 wk flu hosp rate change","28","category","large_increase",0.071390754643812
"2023-01-02","2 wk flu hosp rate change","28","category","large_decrease",0.140215933836894
"2023-01-02","2 wk flu hosp rate change","30","category","stable",0.533911069049377
"2023-01-02","2 wk flu hosp rate change","30","category","increase",0.0792215327727439
"2023-01-02","2 wk flu hosp rate change","30","category","decrease",0.162847525880579
"2023-01-02","2 wk flu hosp rate change","30","category","large_increase",0.0768795929497303
"2023-01-02","2 wk flu hosp rate change","30","category","large_decrease",0.147140279347569
"2023-01-02","2 wk flu hosp rate change","37","category","stable",0.937000130942512
"2023-01-02","2 wk flu hosp rate change","37","category","increase",0.0290708129478319
"2023-01-02","2 wk flu hosp rate change","37","category","decrease",0.0339290561096561
"2023-01-02","2 wk flu hosp rate change","37","category","large_increase",0
"2023-01-02","2 wk flu hosp rate change","37","category","large_decrease",0
"2023-01-02","2 wk flu hosp rate change","38","category","stable",0.534828702918411
"2023-01-02","2 wk flu hosp rate change","38","category","increase",0.0193449197860963
"2023-01-02","2 wk flu hosp rate change","38","category","decrease",0.287493043962159
"2023-01-02","2 wk flu hosp rate change","38","category","large_increase",0
"2023-01-02","2 wk flu hosp rate change","38","category","large_decrease",0.158333333333333
"2023-01-02","2 wk flu hosp rate change","31","category","stable",0.40067889665483
"2023-01-02","2 wk flu hosp rate change","31","category","increase",0.0980984264297333
"2023-01-02","2 wk flu hosp rate change","31","category","decrease",0.120660590226958
"2023-01-02","2 wk flu hosp rate change","31","category","large_increase",0.15981494133801
"2023-01-02","2 wk flu hosp rate change","31","category","large_decrease",0.220747145350469
"2023-01-02","2 wk flu hosp rate change","33","category","stable",0.482768354802883
"2023-01-02","2 wk flu hosp rate change","33","category","increase",0.100236717714091
"2023-01-02","2 wk flu hosp rate change","33","category","decrease",0.105943996958178
"2023-01-02","2 wk flu hosp rate change","33","category","large_increase",0.170925556881456
"2023-01-02","2 wk flu hosp rate change","33","category","large_decrease",0.140125373643392
"2023-01-02","2 wk flu hosp rate change","34","category","stable",0.590110120273142
"2023-01-02","2 wk flu hosp rate change","34","category","increase",0.0938744076437512
"2023-01-02","2 wk flu hosp rate change","34","category","decrease",0.109402185441794
"2023-01-02","2 wk flu hosp rate change","34","category","large_increase",0.115151143635885
"2023-01-02","2 wk flu hosp rate change","34","category","large_decrease",0.0914621430054273
"2023-01-02","2 wk flu hosp rate change","35","category","stable",0.189761075876918
"2023-01-02","2 wk flu hosp rate change","35","category","increase",0.0779482341261816
"2023-01-02","2 wk flu hosp rate change","35","category","decrease",0.0835716826309336
"2023-01-02","2 wk flu hosp rate change","35","category","large_increase",0.0914281779661017
"2023-01-02","2 wk flu hosp rate change","35","category","large_decrease",0.557290829399865
"2023-01-02","2 wk flu hosp rate change","32","category","stable",0.314794332195163
"2023-01-02","2 wk flu hosp rate change","32","category","increase",0.0752389039960715
"2023-01-02","2 wk flu hosp rate change","32","category","decrease",0.120024911011127
"2023-01-02","2 wk flu hosp rate change","32","category","large_increase",0.0141604545454546
