"forecast_date","target","location","type","type_id","value"
"2022-11-07","2 wk flu hosp rate change","US","category","stable",0.344784137265935
"2022-11-07","2 wk flu hosp rate change","US","category","increase",0.606980960961512
"2022-11-07","2 wk flu hosp rate change","US","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","US","category","large_increase",0.0482349017725527
"2022-11-07","2 wk flu hosp rate change","US","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","02","category","stable",0.99
"2022-11-07","2 wk flu hosp rate change","02","category","increase",0.01
"2022-11-07","2 wk flu hosp rate change","02","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","02","category","large_increase",0
"2022-11-07","2 wk flu hosp rate change","02","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","01","category","stable",0
"2022-11-07","2 wk flu hosp rate change","01","category","increase",0
"2022-11-07","2 wk flu hosp rate change","01","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","01","category","large_increase",1
"2022-11-07","2 wk flu hosp rate change","01","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","05","category","stable",0.0825990806830448
"2022-11-07","2 wk flu hosp rate change","05","category","increase",0.40736885904398
"2022-11-07","2 wk flu hosp rate change","05","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","05","category","large_increase",0.510032060272976
"2022-11-07","2 wk flu hosp rate change","05","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","04","category","stable",0.640358448275862
"2022-11-07","2 wk flu hosp rate change","04","category","increase",0.342117871724138
"2022-11-07","2 wk flu hosp rate change","04","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","04","category","large_increase",0.01752368
"2022-11-07","2 wk flu hosp rate change","04","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","06","category","stable",0.757386092873867
"2022-11-07","2 wk flu hosp rate change","06","category","increase",0.242613907126133
"2022-11-07","2 wk flu hosp rate change","06","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","06","category","large_increase",0
"2022-11-07","2 wk flu hosp rate change","06","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","08","category","stable",1
"2022-11-07","2 wk flu hosp rate change","08","category","increase",0
"2022-11-07","2 wk flu hosp rate change","08","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","08","category","large_increase",0
"2022-11-07","2 wk flu hosp rate change","08","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","09","category","stable",0.5690998125
"2022-11-07","2 wk flu hosp rate change","09","category","increase",0.331366604166667
"2022-11-07","2 wk flu hosp rate change","09","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","09","category","large_increase",0.0995335833333333
"2022-11-07","2 wk flu hosp rate change","09","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","11","category","stable",0.676363772715271
"2022-11-07","2 wk flu hosp rate change","11","category","increase",0.303278980621836
"2022-11-07","2 wk flu hosp rate change","11","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","11","category","large_increase",0.020357246662893
"2022-11-07","2 wk flu hosp rate change","11","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","10","category","stable",0.775
"2022-11-07","2 wk flu hosp rate change","10","category","increase",0.225
"2022-11-07","2 wk flu hosp rate change","10","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","10","category","large_increase",0
"2022-11-07","2 wk flu hosp rate change","10","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","12","category","stable",0.726922597402597
"2022-11-07","2 wk flu hosp rate change","12","category","increase",0.256953484585431
"2022-11-07","2 wk flu hosp rate change","12","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","12","category","large_increase",0.0161239180119718
"2022-11-07","2 wk flu hosp rate change","12","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","13","category","stable",0.839776402531703
"2022-11-07","2 wk flu hosp rate change","13","category","increase",0.160223597468297
"2022-11-07","2 wk flu hosp rate change","13","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","13","category","large_increase",0
"2022-11-07","2 wk flu hosp rate change","13","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","15","category","stable",1
"2022-11-07","2 wk flu hosp rate change","15","category","increase",0
"2022-11-07","2 wk flu hosp rate change","15","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","15","category","large_increase",0
"2022-11-07","2 wk flu hosp rate change","15","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","19","category","stable",0.98465395
"2022-11-07","2 wk flu hosp rate change","19","category","increase",0.01534605
"2022-11-07","2 wk flu hosp rate change","19","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","19","category","large_increase",0
"2022-11-07","2 wk flu hosp rate change","19","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","16","category","stable",0.684435566118423
"2022-11-07","2 wk flu hosp rate change","16","category","increase",0.25781483731766
"2022-11-07","2 wk flu hosp rate change","16","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","16","category","large_increase",0.0577495965639166
"2022-11-07","2 wk flu hosp rate change","16","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","17","category","stable",0.277273890731655
"2022-11-07","2 wk flu hosp rate change","17","category","increase",0.552967015813856
"2022-11-07","2 wk flu hosp rate change","17","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","17","category","large_increase",0.169759093454489
"2022-11-07","2 wk flu hosp rate change","17","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","18","category","stable",0.0751640936480507
"2022-11-07","2 wk flu hosp rate change","18","category","increase",0.553285178900029
"2022-11-07","2 wk flu hosp rate change","18","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","18","category","large_increase",0.37155072745192
"2022-11-07","2 wk flu hosp rate change","18","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","20","category","stable",0.568722184373213
"2022-11-07","2 wk flu hosp rate change","20","category","increase",0.36147122710697
"2022-11-07","2 wk flu hosp rate change","20","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","20","category","large_increase",0.0698065885198172
"2022-11-07","2 wk flu hosp rate change","20","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","21","category","stable",0.0379058618317189
"2022-11-07","2 wk flu hosp rate change","21","category","increase",0.194076352212162
"2022-11-07","2 wk flu hosp rate change","21","category","decrease",0
"2022-11-07","2 wk flu hosp rate change","21","category","large_increase",0.768017785956119
"2022-11-07","2 wk flu hosp rate change","21","category","large_decrease",0
"2022-11-07","2 wk flu hosp rate change","22","category","stable",0.79332332017325
"2022-11-07","2 wk flu hosp rate change","22","category","increase",0.20667667982675
