"forecast_date","target","location","type","type_id","value"
"2022-12-12","2 wk flu hosp rate change","US","category","stable",0.427369189515077
"2022-12-12","2 wk flu hosp rate change","US","category","increase",0.0340839970944795
"2022-12-12","2 wk flu hosp rate change","US","category","decrease",0.180986892685983
"2022-12-12","2 wk flu hosp rate change","US","category","large_increase",0
"2022-12-12","2 wk flu hosp rate change","US","category","large_decrease",0.35755992070446
"2022-12-12","2 wk flu hosp rate change","02","category","stable",0.475347769356151
"2022-12-12","2 wk flu hosp rate change","02","category","increase",0.108233122453133
"2022-12-12","2 wk flu hosp rate change","02","category","decrease",0.207299463307938
"2022-12-12","2 wk flu hosp rate change","02","category","large_increase",0.0488053023093121
"2022-12-12","2 wk flu hosp rate change","02","category","large_decrease",0.160314342573467
"2022-12-12","2 wk flu hosp rate change","01","category","stable",0.472325567081293
"2022-12-12","2 wk flu hosp rate change","01","category","increase",0.0105629634464752
"2022-12-12","2 wk flu hosp rate change","01","category","decrease",0.104875580583343
"2022-12-12","2 wk flu hosp rate change","01","category","large_increase",0
"2022-12-12","2 wk flu hosp rate change","01","category","large_decrease",0.412235888888889
"2022-12-12","2 wk flu hosp rate change","05","category","stable",0.267129323831848
"2022-12-12","2 wk flu hosp rate change","05","category","increase",0.0748444375995704
"2022-12-12","2 wk flu hosp rate change","05","category","decrease",0.0686333646325955
"2022-12-12","2 wk flu hosp rate change","05","category","large_increase",0.0459084119106701
"2022-12-12","2 wk flu hosp rate change","05","category","large_decrease",0.543484462025317
"2022-12-12","2 wk flu hosp rate change","04","category","stable",0.286794423267504
"2022-12-12","2 wk flu hosp rate change","04","category","increase",0.0805168470989155
"2022-12-12","2 wk flu hosp rate change","04","category","decrease",0.0719141833847664
"2022-12-12","2 wk flu hosp rate change","04","category","large_increase",0.0284597430992075
"2022-12-12","2 wk flu hosp rate change","04","category","large_decrease",0.532314803149606
"2022-12-12","2 wk flu hosp rate change","06","category","stable",0.4162982783346
"2022-12-12","2 wk flu hosp rate change","06","category","increase",0.0352675870028409
"2022-12-12","2 wk flu hosp rate change","06","category","decrease",0.0385009282336087
"2022-12-12","2 wk flu hosp rate change","06","category","large_increase",0
"2022-12-12","2 wk flu hosp rate change","06","category","large_decrease",0.50993320642895
"2022-12-12","2 wk flu hosp rate change","08","category","stable",0.0306794473647423
"2022-12-12","2 wk flu hosp rate change","08","category","increase",0.0323710314363858
"2022-12-12","2 wk flu hosp rate change","08","category","decrease",0.0117022175338318
"2022-12-12","2 wk flu hosp rate change","08","category","large_increase",0.92524730366504
"2022-12-12","2 wk flu hosp rate change","08","category","large_decrease",0
"2022-12-12","2 wk flu hosp rate change","09","category","stable",0.213071770715697
"2022-12-12","2 wk flu hosp rate change","09","category","increase",0.0754690942778181
"2022-12-12","2 wk flu hosp rate change","09","category","decrease",0.0735610104563316
"2022-12-12","2 wk flu hosp rate change","09","category","large_increase",0.0730280299875051
"2022-12-12","2 wk flu hosp rate change","09","category","large_decrease",0.564870094562648
"2022-12-12","2 wk flu hosp rate change","11","category","stable",0.509776333396417
"2022-12-12","2 wk flu hosp rate change","11","category","increase",0.0219297527556377
"2022-12-12","2 wk flu hosp rate change","11","category","decrease",0.432685706093524
"2022-12-12","2 wk flu hosp rate change","11","category","large_increase",0
"2022-12-12","2 wk flu hosp rate change","11","category","large_decrease",0.0356082077544217
"2022-12-12","2 wk flu hosp rate change","10","category","stable",0.863857651719431
"2022-12-12","2 wk flu hosp rate change","10","category","increase",0.014212523719165
"2022-12-12","2 wk flu hosp rate change","10","category","decrease",0.121929824561403
"2022-12-12","2 wk flu hosp rate change","10","category","large_increase",0
"2022-12-12","2 wk flu hosp rate change","10","category","large_decrease",0
"2022-12-12","2 wk flu hosp rate change","12","category","stable",0.491093875030872
"2022-12-12","2 wk flu hosp rate change","12","category","increase",0
"2022-12-12","2 wk flu hosp rate change","12","category","decrease",0.376367491428756
"2022-12-12","2 wk flu hosp rate change","12","category","large_increase",0
"2022-12-12","2 wk flu hosp rate change","12","category","large_decrease",0.132538633540373
"2022-12-12","2 wk flu hosp rate change","13","category","stable",1
"2022-12-12","2 wk flu hosp rate change","13","category","increase",0
"2022-12-12","2 wk flu hosp rate change","13","category","decrease",0
"2022-12-12","2 wk flu hosp rate change","13","category","large_increase",0
"2022-12-12","2 wk flu hosp rate change","13","category","large_decrease",0
"2022-12-12","2 wk flu hosp rate change","15","category","stable",0.935603183751148
"2022-12-12","2 wk flu hosp rate change","15","category","increase",0.0643968162488524
"2022-12-12","2 wk flu hosp rate change","15","category","decrease",0
"2022-12-12","2 wk flu hosp rate change","15","category","large_increase",0
"2022-12-12","2 wk flu hosp rate change","15","category","large_decrease",0
"2022-12-12","2 wk flu hosp rate change","19","category","stable",0.353531099861503
"2022-12-12","2 wk flu hosp rate change","19","category","increase",0.162548250591905
"2022-12-12","2 wk flu hosp rate change","19","category","decrease",0.131503570418056
"2022-12-12","2 wk flu hosp rate change","19","category","large_increase",0.217716195644622
"2022-12-12","2 wk flu hosp rate change","19","category","large_decrease",0.134700883483914
"2022-12-12","2 wk flu hosp rate change","16","category","stable",0.260735978409759
"2022-12-12","2 wk flu hosp rate change","16","category","increase",0.07254973298556
"2022-12-12","2 wk flu hosp rate change","16","category","decrease",0.0796509426819111
"2022-12-12","2 wk flu hosp rate change","16","category","large_increase",0.0551484523057486
"2022-12-12","2 wk flu hosp rate change","16","category","large_decrease",0.531914893617021
"2022-12-12","2 wk flu hosp rate change","17","category","stable",0.403717381695674
"2022-12-12","2 wk flu hosp rate change","17","category","increase",0.0596606467429373
"2022-12-12","2 wk flu hosp rate change","17","category","decrease",0.226234198834116
"2022-12-12","2 wk flu hosp rate change","17","category","large_increase",0
"2022-12-12","2 wk flu hosp rate change","17","category","large_decrease",0.310387772727273
"2022-12-12","2 wk flu hosp rate change","18","category","stable",0.225857924296835
"2022-12-12","2 wk flu hosp rate change","18","category","increase",0.0782106937936826
"2022-12-12","2 wk flu hosp rate change","18","category","decrease",0.0713811026371884
"2022-12-12","2 wk flu hosp rate change","18","category","large_increase",0.0607851577347017
"2022-12-12","2 wk flu hosp rate change","18","category","large_decrease",0.563765121537592
"2022-12-12","2 wk flu hosp rate change","20","category","stable",0.250049402462256
"2022-12-12","2 wk flu hosp rate change","20","category","increase",0.0957883998275236
"2022-12-12","2 wk flu hosp rate change","20","category","decrease",0.115127206996793
"2022-12-12","2 wk flu hosp rate change","20","category","large_increase",0.0264734567901235
"2022-12-12","2 wk flu hosp rate change","20","category","large_decrease",0.512561533923304
"2022-12-12","2 wk flu hosp rate change","21","category","stable",0.189267189918939
"2022-12-12","2 wk flu hosp rate change","21","category","increase",0.0776468972071596
"2022-12-12","2 wk flu hosp rate change","21","category","decrease",0.0700284519341019
"2022-12-12","2 wk flu hosp rate change","21","category","large_increase",0.0867373002212933
"2022-12-12","2 wk flu hosp rate change","21","category","large_decrease",0.576320160718506
"2022-12-12","2 wk flu hosp rate change","22","category","stable",0.205900248355415
"2022-12-12","2 wk flu hosp rate change","22","category","increase",0.0191485063772918
"2022-12-12","2 wk flu hosp rate change","22","category","decrease",0.288997834084807
"2022-12-12","2 wk flu hosp rate change","22","category","large_increase",0
"2022-12-12","2 wk flu hosp rate change","22","category","large_decrease",0.485953411182486
"2022-12-12","2 wk flu hosp rate change","25","category","stable",0.328040055119814
"2022-12-12","2 wk flu hosp rate change","25","category","increase",0.16752282356404
"2022-12-12","2 wk flu hosp rate change","25","category","decrease",0.103579832397058
"2022-12-12","2 wk flu hosp rate change","25","category","large_increase",0.226817211020904
"2022-12-12","2 wk flu hosp rate change","25","category","large_decrease",0.174040077898184
"2022-12-12","2 wk flu hosp rate change","24","category","stable",0.18205051329354
"2022-12-12","2 wk flu hosp rate change","24","category","increase",0.0302695443348625
