"forecast_date","target","location","type","type_id","value"
"2022-11-21","2 wk flu hosp rate change","US","category","stable",0.539174320861631
"2022-11-21","2 wk flu hosp rate change","US","category","increase",0.345285585972522
"2022-11-21","2 wk flu hosp rate change","US","category","decrease",0
"2022-11-21","2 wk flu hosp rate change","US","category","large_increase",0.115540093165847
"2022-11-21","2 wk flu hosp rate change","US","category","large_decrease",0
"2022-11-21","2 wk flu hosp rate change","02","category","stable",0.733251350214317
"2022-11-21","2 wk flu hosp rate change","02","category","increase",0.266748649785683
"2022-11-21","2 wk flu hosp rate change","02","category","decrease",0
"2022-11-21","2 wk flu hosp rate change","02","category","large_increase",0
"2022-11-21","2 wk flu hosp rate change","02","category","large_decrease",0
"2022-11-21","2 wk flu hosp rate change","01","category","stable",0.424463723404255
"2022-11-21","2 wk flu hosp rate change","01","category","increase",0
"2022-11-21","2 wk flu hosp rate change","01","category","decrease",0.116640554373522
"2022-11-21","2 wk flu hosp rate change","01","category","large_increase",0
"2022-11-21","2 wk flu hosp rate change","01","category","large_decrease",0.458895722222222
"2022-11-21","2 wk flu hosp rate change","05","category","stable",0.366053844757179
"2022-11-21","2 wk flu hosp rate change","05","category","increase",0.0337830387685291
"2022-11-21","2 wk flu hosp rate change","05","category","decrease",0.144202440798616
"2022-11-21","2 wk flu hosp rate change","05","category","large_increase",0
"2022-11-21","2 wk flu hosp rate change","05","category","large_decrease",0.455960675675676
"2022-11-21","2 wk flu hosp rate change","04","category","stable",0.339265129210646
"2022-11-21","2 wk flu hosp rate change","04","category","increase",0.0516726144616012
"2022-11-21","2 wk flu hosp rate change","04","category","decrease",0.0966013832857161
"2022-11-21","2 wk flu hosp rate change","04","category","large_increase",0.489671473613152
"2022-11-21","2 wk flu hosp rate change","04","category","large_decrease",0.0227893994288847
"2022-11-21","2 wk flu hosp rate change","06","category","stable",0.365661758465718
"2022-11-21","2 wk flu hosp rate change","06","category","increase",0.0409348076862974
"2022-11-21","2 wk flu hosp rate change","06","category","decrease",0.0861177363008038
"2022-11-21","2 wk flu hosp rate change","06","category","large_increase",0.495551818887719
"2022-11-21","2 wk flu hosp rate change","06","category","large_decrease",0.0117338786594621
"2022-11-21","2 wk flu hosp rate change","08","category","stable",0.357608992883637
"2022-11-21","2 wk flu hosp rate change","08","category","increase",0.441790896512191
"2022-11-21","2 wk flu hosp rate change","08","category","decrease",0
"2022-11-21","2 wk flu hosp rate change","08","category","large_increase",0.200600110604172
"2022-11-21","2 wk flu hosp rate change","08","category","large_decrease",0
"2022-11-21","2 wk flu hosp rate change","09","category","stable",0.643148862894959
"2022-11-21","2 wk flu hosp rate change","09","category","increase",0.316916837740312
"2022-11-21","2 wk flu hosp rate change","09","category","decrease",0.0112677993085553
"2022-11-21","2 wk flu hosp rate change","09","category","large_increase",0.0286665000561735
"2022-11-21","2 wk flu hosp rate change","09","category","large_decrease",0
"2022-11-21","2 wk flu hosp rate change","11","category","stable",0.925473202732006
"2022-11-21","2 wk flu hosp rate change","11","category","increase",0.0366663087544929
"2022-11-21","2 wk flu hosp rate change","11","category","decrease",0.0378604885135009
"2022-11-21","2 wk flu hosp rate change","11","category","large_increase",0
"2022-11-21","2 wk flu hosp rate change","11","category","large_decrease",0
"2022-11-21","2 wk flu hosp rate change","10","category","stable",0.531208449976078
"2022-11-21","2 wk flu hosp rate change","10","category","increase",0.407409330808741
