"forecast_date","target","location","type","type_id","value"
"2022-10-24","2 wk flu hosp rate change","US","category","stable",0.975699138193569
"2022-10-24","2 wk flu hosp rate change","US","category","increase",0.0243008618064305
"2022-10-24","2 wk flu hosp rate change","US","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","US","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","US","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","02","category","stable",1
"2022-10-24","2 wk flu hosp rate change","02","category","increase",0
"2022-10-24","2 wk flu hosp rate change","02","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","02","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","02","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","01","category","stable",0.0167687122978787
"2022-10-24","2 wk flu hosp rate change","01","category","increase",0.106965646161159
"2022-10-24","2 wk flu hosp rate change","01","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","01","category","large_increase",0.876265641540962
"2022-10-24","2 wk flu hosp rate change","01","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","05","category","stable",0.513606326086957
"2022-10-24","2 wk flu hosp rate change","05","category","increase",0.151571873913043
"2022-10-24","2 wk flu hosp rate change","05","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","05","category","large_increase",0.3348218
"2022-10-24","2 wk flu hosp rate change","05","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","04","category","stable",1
"2022-10-24","2 wk flu hosp rate change","04","category","increase",0
"2022-10-24","2 wk flu hosp rate change","04","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","04","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","04","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","06","category","stable",1
"2022-10-24","2 wk flu hosp rate change","06","category","increase",0
"2022-10-24","2 wk flu hosp rate change","06","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","06","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","06","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","08","category","stable",1
"2022-10-24","2 wk flu hosp rate change","08","category","increase",0
"2022-10-24","2 wk flu hosp rate change","08","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","08","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","08","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","09","category","stable",1
"2022-10-24","2 wk flu hosp rate change","09","category","increase",0
"2022-10-24","2 wk flu hosp rate change","09","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","09","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","09","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","11","category","stable",1
"2022-10-24","2 wk flu hosp rate change","11","category","increase",0
"2022-10-24","2 wk flu hosp rate change","11","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","11","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","11","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","10","category","stable",1
"2022-10-24","2 wk flu hosp rate change","10","category","increase",0
"2022-10-24","2 wk flu hosp rate change","10","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","10","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","10","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","12","category","stable",1
"2022-10-24","2 wk flu hosp rate change","12","category","increase",0
"2022-10-24","2 wk flu hosp rate change","12","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","12","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","12","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","13","category","stable",0.86447003584365
"2022-10-24","2 wk flu hosp rate change","13","category","increase",0.13552996415635
"2022-10-24","2 wk flu hosp rate change","13","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","13","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","13","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","15","category","stable",1
"2022-10-24","2 wk flu hosp rate change","15","category","increase",0
"2022-10-24","2 wk flu hosp rate change","15","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","15","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","15","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","19","category","stable",1
"2022-10-24","2 wk flu hosp rate change","19","category","increase",0
"2022-10-24","2 wk flu hosp rate change","19","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","19","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","19","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","16","category","stable",1
"2022-10-24","2 wk flu hosp rate change","16","category","increase",0
"2022-10-24","2 wk flu hosp rate change","16","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","16","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","16","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","17","category","stable",1
"2022-10-24","2 wk flu hosp rate change","17","category","increase",0
"2022-10-24","2 wk flu hosp rate change","17","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","17","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","17","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","18","category","stable",1
"2022-10-24","2 wk flu hosp rate change","18","category","increase",0
"2022-10-24","2 wk flu hosp rate change","18","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","18","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","18","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","20","category","stable",1
"2022-10-24","2 wk flu hosp rate change","20","category","increase",0
"2022-10-24","2 wk flu hosp rate change","20","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","20","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","20","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","21","category","stable",1
"2022-10-24","2 wk flu hosp rate change","21","category","increase",0
"2022-10-24","2 wk flu hosp rate change","21","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","21","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","21","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","22","category","stable",0.636353677283022
"2022-10-24","2 wk flu hosp rate change","22","category","increase",0.292713040086986
"2022-10-24","2 wk flu hosp rate change","22","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","22","category","large_increase",0.0709332826299928
"2022-10-24","2 wk flu hosp rate change","22","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","25","category","stable",1
"2022-10-24","2 wk flu hosp rate change","25","category","increase",0
"2022-10-24","2 wk flu hosp rate change","25","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","25","category","large_increase",0
"2022-10-24","2 wk flu hosp rate change","25","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","24","category","stable",0.668937785714286
"2022-10-24","2 wk flu hosp rate change","24","category","increase",0.311739494799633
"2022-10-24","2 wk flu hosp rate change","24","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","24","category","large_increase",0.0193227194860814
"2022-10-24","2 wk flu hosp rate change","24","category","large_decrease",0
"2022-10-24","2 wk flu hosp rate change","23","category","stable",1
"2022-10-24","2 wk flu hosp rate change","23","category","increase",0
"2022-10-24","2 wk flu hosp rate change","23","category","decrease",0
"2022-10-24","2 wk flu hosp rate change","23","category","large_increase",0
