forecast_date,target_end_date,location,target,quantile,value,type
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.01,3.878528255486819,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.025,7.558991087364194,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.05,10.199644597564632,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.1,13.12174280350826,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.15,15.169066289506878,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.2,16.685428606268346,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.25,18.077940547280733,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.3,19.20356401215184,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.35,20.30589886271868,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.4,21.356146906351324,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.45,22.33955566887281,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.5,23.268389266605663,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.55,24.183993944549144,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.6,25.11101781365589,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.65,26.020203250949663,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.7,27.007138754629672,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.75,27.998839507922213,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.8,29.23363620184755,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.85,30.517177577840243,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.9,32.161122003961104,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.95,34.7006038045823,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.975,36.99377801529396,quantile
2022-02-14,2022-02-19,09,1 wk ahead inc flu hosp,0.99,39.41288318328065,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.01,0.0,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.025,0.0,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.05,0.0,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.1,0.0,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.15,0.0,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.2,0.0,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.25,0.0,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.3,0.0,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.35,0.4632088967066008,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.4,1.0728352583333485,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.45,1.669118238591287,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.5,2.254562398411266,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.55,2.7951041540051014,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.6,3.382127159577971,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.65,3.9530686612304375,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.7,4.59435825936205,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.75,5.308801403269618,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.8,6.026032139222306,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.85,6.843885607909377,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.9,7.912195777866279,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.95,9.513451054292638,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.975,11.087041246421084,quantile
2022-02-14,2022-02-19,23,1 wk ahead inc flu hosp,0.99,12.90156797561072,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.01,25.46575548371826,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.025,29.84918976578884,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.05,33.33281243737287,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.1,37.08006602850911,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.15,39.82146527592323,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.2,42.003754235124674,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.25,43.7631041349919,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.3,45.50456186047492,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.35,46.867699562715615,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.4,48.27738108031959,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.45,49.67804650117469,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.5,50.85605680042646,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.55,52.0621781267368,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.6,53.27625393880594,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.65,54.47303611202995,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.7,55.86414124095949,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.75,57.24933147617645,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.8,58.999130383202136,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.85,60.888481456687686,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.9,63.30443943747876,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.95,66.88602304310835,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.975,69.8664030397312,quantile
2022-02-14,2022-02-19,25,1 wk ahead inc flu hosp,0.99,73.24742336303817,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.01,0.0,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.025,0.0,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.05,0.0,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.1,0.0,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.15,0.0,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.2,0.0,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.25,0.0,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.3,0.9174603787451364,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.35,1.9580868861519407,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.4,2.9581294058591365,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.45,3.899402392379141,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.5,4.888419004808419,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.55,5.743967253022985,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.6,6.66205416262837,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.65,7.559389703679761,quantile
2022-02-14,2022-02-19,33,1 wk ahead inc flu hosp,0.7,8.576019795558217,quantile
