forecast_date,target_end_date,location,target,quantile,value,type
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.01,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.025,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.05,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.1,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.15,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.2,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.25,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.3,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.35,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.4,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.45,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.5,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.55,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.6,0.0,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.65,0.2457684911724544,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.7,0.7418625133822473,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.75,1.221899974033004,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.8,1.8446619852000024,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.85,2.560891861556016,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.9,3.416629353157808,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.95,4.712755680614416,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.975,5.751665073635545,quantile
2022-01-17,2022-01-22,09,1 wk ahead inc flu hosp,0.99,7.381879840794796,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.01,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.025,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.05,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.1,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.15,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.2,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.25,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.3,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.35,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.4,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.45,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.5,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.55,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.6,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.65,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.7,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.75,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.8,0.0,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.85,0.8594642127877413,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.9,2.409661583593036,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.95,4.847028500035156,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.975,6.981514532354579,quantile
2022-01-17,2022-01-29,09,2 wk ahead inc flu hosp,0.99,8.981029078005756,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.01,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.025,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.05,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.1,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.15,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.2,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.25,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.3,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.35,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.4,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.45,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.5,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.55,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.6,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.65,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.7,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.75,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.8,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.85,0.0,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.9,1.563346079649961,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.95,5.212499188559658,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.975,8.394714149542944,quantile
2022-01-17,2022-02-05,09,3 wk ahead inc flu hosp,0.99,11.932933133919905,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.01,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.025,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.05,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.1,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.15,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.2,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.25,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.3,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.35,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.4,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.45,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.5,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.55,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.6,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.65,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.7,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.75,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.8,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.85,0.0,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.9,0.9069451788893464,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.95,5.673892291636767,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.975,9.733419539704428,quantile
2022-01-17,2022-02-12,09,4 wk ahead inc flu hosp,0.99,13.760135470088787,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.01,0.0,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.025,0.0,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.05,0.0,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.1,0.0,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.15,0.2045673737457146,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.2,0.4652754059292426,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.25,0.676468587023874,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.3,0.9046977751781732,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.35,1.1091689619047644,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.4,1.294514945187928,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.45,1.4772950465639882,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.5,1.6546882308302189,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.55,1.83478799176316,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.6,1.994786612963156,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.65,2.1840559243225037,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.7,2.3712891824071622,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.75,2.580015545142944,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.8,2.8456590235413417,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.85,3.1399940575877707,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.9,3.460663228081841,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.95,3.99204852376614,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.975,4.405923775172896,quantile
2022-01-17,2022-01-22,23,1 wk ahead inc flu hosp,0.99,4.935310914668958,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.01,0.0,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.025,0.0,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.05,0.0,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.1,0.0,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.15,0.0,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.2,0.1666084960984063,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.25,0.3712108605572805,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.3,0.5964931255369252,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.35,0.7621702664601356,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.4,0.9438100389916764,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.45,1.1178227516969794,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.5,1.2825721108683203,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.55,1.4514201231240378,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.6,1.6428986885028047,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.65,1.839195255772247,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.7,2.00562955362746,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.75,2.2048896717746223,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.8,2.453151545753637,quantile
2022-01-17,2022-01-29,23,2 wk ahead inc flu hosp,0.85,2.705090759948207,quantile
