forecast_date,target_end_date,location,target,quantile,value,type
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.01,27.431542788463457,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.025,29.044401274076506,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.05,30.35872717176227,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.1,31.995200825386426,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.15,33.03201980428137,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.2,33.90653823204484,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.25,34.594325674767674,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.3,35.17353479559138,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.35,35.77432293368211,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.4,36.317433106934885,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.45,36.814566703441685,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.5,37.28238926969739,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.55,37.80789400708918,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.6,38.33518850298504,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.65,38.857576445414914,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.7,39.4546434404013,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.75,39.99189616361261,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.8,40.63290683768079,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.85,41.42687771135753,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.9,42.30358720395844,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.95,43.859433087852835,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.975,44.9366221426499,quantile
2022-01-10,2022-01-15,09,1 wk ahead inc flu hosp,0.99,46.514853791467,quantile
2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.01,29.136579239080078,quantile
2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.025,31.117347802217697,quantile
2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.05,32.74755323881231,quantile
2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.1,35.104753042843654,quantile
2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.15,36.55301989314373,quantile
2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.2,37.52784770847608,quantile
2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.25,38.468272931205796,quantile
2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.3,39.37875727166659,quantile
2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.35,40.10370120604786,quantile
2022-01-10,2022-01-22,09,2 wk ahead inc flu hosp,0.4,40.803550324502865,quantile
