forecast_date,target,target_end_date,location,type,quantile,value
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,point,NA,1.4759759902954102
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.010,0.38376405119895934
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.025,0.42115133032202723
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.050,0.4742192134261131
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.100,0.581239640712738
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.150,0.6131292283535004
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.200,0.7381471037864685
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.250,0.7552911043167114
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.300,0.8050235271453857
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.350,0.8402422845363617
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.400,0.9027109503746032
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.450,0.9486237019300461
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.500,1.024343490600586
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.550,1.0989924252033234
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.600,1.1266771793365478
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.650,1.2338805437088018
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.700,1.3975062131881713
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.750,1.831146091222763
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.800,2.125490760803223
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.850,2.746893107891082
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.900,3.2147097110748293
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.950,3.865660583972931
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.975,4.3903058111667566
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.990,5.986260347366333
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,point,NA,3.363154649734497
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.010,0.421516048014164
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.025,0.4491783857345581
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.050,0.5318042308092117
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.100,0.7521706879138946
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.150,0.891794866323471
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.200,1.0000584244728088
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.250,1.0782111883163452
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.300,1.1979402542114257
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.350,1.4208753943443297
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.400,1.5988025665283203
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.450,1.9502667546272279
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.500,2.155086398124695
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.550,2.2971560239791873
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.600,2.412715291976929
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.650,3.0120098948478717
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.700,3.9320656299591064
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.750,4.728051662445068
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.800,5.24346342086792
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.850,6.568977427482603
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.900,8.458291435241703
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.950,10.626366329193115
