forecast_date,target,target_end_date,location,type,quantile,value
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,point,NA,4.8956828117370605
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.010,1.512835420370102
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.025,1.7008275598287583
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.050,1.9386330664157867
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.100,2.2597759485244753
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.150,2.5551103234291075
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.200,2.797946405410767
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.250,3.09946870803833
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.300,3.31940643787384
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.350,3.489055848121643
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.400,3.6673918247222903
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.450,3.872603797912598
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.500,4.254385471343994
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.550,4.705803632736206
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.600,5.115892696380615
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.650,5.309927916526795
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.700,5.6113865852355955
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.750,6.005102157592773
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.800,6.705926227569581
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.850,7.3260237693786605
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.900,8.24487237930298
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.950,9.650690841674804
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.975,10.232773089408871
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,02,quantile,0.990,11.818263359069862
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,point,NA,5.858435153961182
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.010,1.5174710392951964
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.025,1.5338147014379502
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.050,1.7116152942180634
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.100,1.9558686256408693
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.150,2.2657663822174072
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.200,2.7314714908599855
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.250,3.0400627851486206
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.300,3.3207624197006225
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.350,3.5859987497329713
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.400,3.895561408996582
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.450,4.112813186645508
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.500,4.831613779067993
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.550,5.082499098777771
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.600,5.453571128845215
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.650,5.768045902252197
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.700,6.189602661132811
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.750,6.613525748252869
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.800,7.720841217041016
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.850,9.373680019378657
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.900,11.122525787353517
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.950,14.052035427093504
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.975,17.03674535751342
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,02,quantile,0.990,23.534089145660435
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,point,NA,7.995528697967529
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.010,1.582043877840042
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.025,2.021270287036896
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.050,2.4263530731201173
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.100,2.7835155487060548
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.150,2.8988495111465453
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.200,3.335281753540039
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.250,3.6268181800842285
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.300,4.120899391174317
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.350,4.533769798278809
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.400,5.029531192779541
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.450,5.211187815666199
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.500,5.873971462249756
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.550,6.666312718391419
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.600,7.1012852668762205
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.650,7.965049386024475
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,02,quantile,0.700,8.56166191101074
