forecast_date,target,target_end_date,location,type,quantile,value
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,point,NA,1.7914563417434692
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.010,1.782680195569992
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.025,1.784114909172058
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.050,1.7860675394535064
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.100,1.7868221163749696
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.150,1.7877139031887055
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.200,1.788622832298279
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.250,1.7892734706401825
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.300,1.7903107762336732
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.350,1.790739005804062
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.400,1.7910922765731812
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.450,1.791371601819992
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.500,1.791750431060791
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.550,1.792335218191147
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.600,1.7926139831542969
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.650,1.7930705428123475
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.700,1.7933013200759889
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.750,1.7937328815460205
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.800,1.7941882133483886
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.850,1.7949163496494294
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.900,1.7955055236816406
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.950,1.7964059710502625
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.975,1.796815201640129
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,02,quantile,0.990,1.7976657450199127
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,point,NA,1.791313648223877
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.010,1.7830587255954742
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.025,1.784110277891159
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.050,1.7849190473556518
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.100,1.7863564968109131
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.150,1.7880679190158844
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.200,1.788667583465576
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.250,1.7895300686359406
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.300,1.78996741771698
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.350,1.7903855204582215
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.400,1.7905887365341187
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.450,1.7909328520298005
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.500,1.7912920117378235
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.550,1.7916560828685761
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.600,1.7925282001495362
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.650,1.7929407954216003
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.700,1.7934290528297425
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.750,1.7935966551303864
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.800,1.7938422203063964
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.850,1.7948099732398988
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.900,1.7962252736091613
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.950,1.7966276705265045
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.975,1.7970555186271668
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,02,quantile,0.990,1.7974075424671172
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,point,NA,1.790566086769104
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.010,1.7833722984790803
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.025,1.7838175117969512
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.050,1.7839608252048493
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.100,1.7856003403663636
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.150,1.786044955253601
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.200,1.786411452293396
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.250,1.7875705361366272
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.300,1.7882038950920105
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.350,1.7894016087055207
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.400,1.7900343894958497
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.450,1.7904625117778779
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.500,1.7910184264183044
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.550,1.7917259514331818
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.600,1.792374348640442
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.650,1.7927353084087372
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.700,1.7929359436035157
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.750,1.7932045757770538
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.800,1.7941075086593627
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.850,1.7947498202323913
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.900,1.7953036904335022
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.950,1.7960162222385407
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.975,1.7962313264608383
2022-02-21,3 wk ahead inc flu hosp,2022-03-12,02,quantile,0.990,1.7966902267932892
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,point,NA,1.7905648946762085
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.010,1.7836914014816285
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.025,1.7842743873596192
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.050,1.7850596964359284
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.100,1.785971212387085
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.150,1.7864802420139312
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.200,1.7872623443603515
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.250,1.7880825698375702
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.300,1.7884125113487244
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.350,1.789132696390152
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.400,1.7898269414901733
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.450,1.7902473211288452
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.500,1.7908310294151306
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.550,1.7914394438266754
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.600,1.7918617486953736
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.650,1.7922047615051269
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.700,1.7927122712135315
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.750,1.7930031418800354
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.800,1.7935906887054442
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.850,1.794229221343994
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.900,1.79490886926651
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.950,1.7959724605083465
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.975,1.7964841693639755
2022-02-21,4 wk ahead inc flu hosp,2022-03-19,02,quantile,0.990,1.7974654734134674
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,point,NA,13.031686782836914
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.010,7.664224648475647
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.025,8.369863891601563
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.050,9.24572558403015
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.100,10.140883445739746
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.150,10.686448192596435
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.200,10.908685302734375
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.250,11.09900712966919
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.300,11.634608459472656
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.350,12.226737880706787
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.400,12.506104660034179
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.450,12.841959190368653
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.500,13.108555793762207
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.550,13.501149559020996
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.600,13.804411315917969
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.650,14.041597747802735
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.700,14.323756217956543
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.750,14.529168128967285
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.800,14.686958694458008
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.850,15.134582042694092
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.900,15.562843513488774
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.950,16.889879608154295
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.975,18.29466347694397
2022-02-21,1 wk ahead inc flu hosp,2022-02-26,01,quantile,0.990,18.846526317596442
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,point,NA,10.691254615783691
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.010,5.5238658046722415
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.025,6.046175968647003
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.050,6.383810758590698
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.100,7.11060676574707
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.150,7.946430683135986
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.200,8.59315357208252
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.250,8.910011291503906
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.300,9.350569534301759
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.350,9.771400547027588
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.400,10.05193634033203
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.450,10.207661247253418
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.500,10.36211109161377
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.550,10.810471725463866
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.600,11.221615219116211
2022-02-21,2 wk ahead inc flu hosp,2022-03-05,01,quantile,0.650,11.577596378326417
