forecast_date,target,target_end_date,location,type,quantile,value
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,point,NA,57.071895599365234
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.010,32.3371724319458
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.025,33.146269130706784
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.050,33.47917098999024
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.100,40.10287322998047
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.150,44.80408344268799
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.200,47.02190933227539
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.250,48.61630916595459
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.300,50.24502182006836
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.350,51.4828067779541
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.400,52.136104583740234
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.450,54.602432823181154
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.500,57.02653503417969
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.550,57.84682846069336
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.600,59.84482421875
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.650,62.14918937683105
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.700,63.358643722534175
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.750,65.39956665039062
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.800,67.73196868896484
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,02,quantile,0.850,70.41402740478514
