forecast_date,target,target_end_date,location,type,quantile,value
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,point,NA,6.198908805847168
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.010,3.816323502063751
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.025,3.862585723400116
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.050,4.044583010673523
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.100,4.58936653137207
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.150,4.893068552017212
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.200,5.195755100250244
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.250,5.37872576713562
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.300,5.570232009887695
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.350,5.661672616004944
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.400,5.782897090911865
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.450,5.871556115150452
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.500,6.080869913101196
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.550,6.228431534767151
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.600,6.340546607971191
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.650,6.493225979804993
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.700,6.628453254699707
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.750,6.833095908164978
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.800,7.034957218170166
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.850,7.3462660551071135
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.900,8.245470523834229
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.950,8.635029125213622
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.975,9.327989888191222
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.990,9.619768953323367
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,point,NA,5.096085548400879
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.010,2.3611204862594604
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.025,3.1892971336841582
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.050,3.5658435106277464
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.100,3.785212016105652
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.150,3.95381840467453
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.200,4.233139610290527
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.250,4.286209940910339
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.300,4.380240821838379
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.350,4.520206093788147
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.400,4.946046829223633
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.450,5.033378410339355
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.500,5.218471527099609
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.550,5.362023186683655
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.600,5.563659286499023
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.650,5.716545724868775
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.700,5.790884971618652
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.750,5.9793349504470825
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.800,6.074783515930176
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.850,6.340155816078186
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.900,6.482245063781739
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.950,6.528952527046203
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.975,6.65868763923645
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.990,6.830888786315918
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,point,NA,4.785020351409912
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.010,1.4323104953765868
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.025,1.809633731842041
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.050,2.195374035835266
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.100,2.684160614013672
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.150,3.508880639076233
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.200,3.840935707092285
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.250,4.167661428451538
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.300,4.278925848007202
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.350,4.426126289367676
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.400,4.55477294921875
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.450,4.660179495811462
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.500,4.786779403686523
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.550,4.9618744373321535
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.600,5.116316223144532
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.650,5.215536737442017
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.700,5.3828923225402825
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.750,5.611416578292847
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.800,5.833668613433838
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.850,6.233927607536315
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.900,6.442377519607544
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.950,6.805931401252747
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.975,7.040542221069333
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.990,8.20780554771424
2022-10-17,4 wk ahead inc flu hosp,2022-11-12,02,point,NA,3.833225965499878
2022-10-17,4 wk ahead inc flu hosp,2022-11-12,02,quantile,0.010,0.0
2022-10-17,4 wk ahead inc flu hosp,2022-11-12,02,quantile,0.025,0.5112595796585083
2022-10-17,4 wk ahead inc flu hosp,2022-11-12,02,quantile,0.050,0.872071385383606
2022-10-17,4 wk ahead inc flu hosp,2022-11-12,02,quantile,0.100,1.544295597076416
2022-10-17,4 wk ahead inc flu hosp,2022-11-12,02,quantile,0.150,2.030254626274109
2022-10-17,4 wk ahead inc flu hosp,2022-11-12,02,quantile,0.200,2.4559205055236815
2022-10-17,4 wk ahead inc flu hosp,2022-11-12,02,quantile,0.250,2.7911287546157837
