forecast_date,target,target_end_date,location,type,quantile,value
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,point,NA,2.449669599533081
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.010,1.0718423485755921
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.025,1.228482222557068
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.050,1.3829618334770202
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.100,1.6165564060211182
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.150,1.7094455897808074
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.200,1.8000887155532836
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.250,1.854551523923874
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.300,1.9688992261886598
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.350,2.0489545106887816
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.400,2.150493288040161
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.450,2.2740944862365726
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.500,2.3522881269454956
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.550,2.432709217071533
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.600,2.4815199851989744
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.650,2.6514841079711915
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.700,2.7431805610656737
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.750,2.9858084321022034
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.800,3.180158138275147
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.850,3.27329671382904
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.900,3.7630384445190432
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.950,3.8857028126716613
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.975,3.938443231582641
2023-04-17,1 wk ahead inc flu hosp,2023-04-22,02,quantile,0.990,4.028171482086184
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,point,NA,2.678114652633667
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.010,0.7050975453853607
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.025,0.90379356443882
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.050,1.2450015008449555
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.100,1.405568563938141
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.150,1.8053932428359984
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.200,1.917742156982422
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.250,2.120024561882019
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.300,2.1741966724395754
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.350,2.2933727622032163
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.400,2.3710042953491213
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.450,2.4797667384147646
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.500,2.5800188779830933
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.550,2.6634194374084474
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.600,2.7660351276397703
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.650,2.9253890514373784
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.700,3.1833904504776003
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.750,3.29294890165329
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.800,3.5494267463684084
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.850,3.664988768100738
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.900,3.9081160545349123
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.950,4.289972019195556
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.975,4.649884057044981
2023-04-17,2 wk ahead inc flu hosp,2023-04-29,02,quantile,0.990,4.924548811912538
2023-04-17,3 wk ahead inc flu hosp,2023-05-06,02,point,NA,2.9711318016052246
