forecast_date,target,target_end_date,location,type,quantile,value
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,point,NA,4.931179046630859
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.010,3.1989550375938416
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.025,3.3471582531929016
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.050,3.620843005180359
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.100,3.9572346925735475
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.150,4.125737023353577
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.200,4.2333598136901855
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.250,4.31379759311676
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.300,4.445112943649292
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.350,4.6462009191513065
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.400,4.792872142791748
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.450,4.842620420455932
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.500,4.9311792850494385
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.550,5.026303672790528
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.600,5.168106651306152
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.650,5.312591099739075
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.700,5.604481220245361
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.750,5.685389399528503
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.800,5.974408340454102
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.850,6.128654789924622
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.900,6.443034029006958
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.950,6.934009742736816
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.975,7.775925040245055
2022-01-17,1 wk ahead inc flu hosp,2022-01-22,02,quantile,0.990,7.936571311950693
2022-01-17,2 wk ahead inc flu hosp,2022-01-29,02,point,NA,4.981232643127441
2022-01-17,2 wk ahead inc flu hosp,2022-01-29,02,quantile,0.010,2.9832284307479857
2022-01-17,2 wk ahead inc flu hosp,2022-01-29,02,quantile,0.025,3.2056895434856414
2022-01-17,2 wk ahead inc flu hosp,2022-01-29,02,quantile,0.050,3.5245620250701903
2022-01-17,2 wk ahead inc flu hosp,2022-01-29,02,quantile,0.100,3.689258599281311
2022-01-17,2 wk ahead inc flu hosp,2022-01-29,02,quantile,0.150,3.935509717464447
2022-01-17,2 wk ahead inc flu hosp,2022-01-29,02,quantile,0.200,4.110527801513672
2022-01-17,2 wk ahead inc flu hosp,2022-01-29,02,quantile,0.250,4.3395936489105225
2022-01-17,2 wk ahead inc flu hosp,2022-01-29,02,quantile,0.300,4.438112735748291
2022-01-17,2 wk ahead inc flu hosp,2022-01-29,02,quantile,0.350,4.5230670928955075
2022-01-17,2 wk ahead inc flu hosp,2022-01-29,02,quantile,0.400,4.653140926361084
2022-01-17,2 wk ahead inc flu hosp,2022-01-29,02,quantile,0.450,4.81006727218628
