forecast_date,target,target_end_date,location,type,quantile,value
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,point,NA,1.9929304122924805
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.010,0.0
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.025,0.10022317171096802
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.050,0.22891459465026856
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.100,0.5779439687728882
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.150,0.812404990196228
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.200,0.9351328849792481
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.250,1.1122726798057556
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.300,1.3403867483139038
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.350,1.4691747665405273
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.400,1.5458377838134765
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.450,1.7814038515090946
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.500,1.9093189239501953
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.550,2.0091994047164916
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.600,2.219507884979248
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.650,2.3861910820007326
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.700,2.5681964874267575
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.750,2.9067342281341553
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.800,2.9828763008117676
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.850,3.3393569827079768
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.900,3.5157799959182743
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.950,3.6431036829948424
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.975,4.048983329534527
2022-04-11,1 wk ahead inc flu hosp,2022-04-16,02,quantile,0.990,4.934095368385317
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,point,NA,2.0252561569213867
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.010,0.0
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.025,0.0
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.050,0.0
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.100,0.20901618003845215
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.150,0.520911145210266
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.200,0.7993327140808106
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.250,0.9884568452835083
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.300,1.3316834926605225
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.350,1.5150890111923219
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.400,1.6932420730590823
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.450,1.8209657549858096
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.500,2.0134975910186768
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.550,2.4280479073524477
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.600,2.5364224433898928
2022-04-11,2 wk ahead inc flu hosp,2022-04-23,02,quantile,0.650,2.6364525198936466
