forecast_date,target,target_end_date,location,type,quantile,value
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,point,NA,73.94528198242188
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.010,40.93871650695801
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.025,46.25545768737793
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.050,48.111284255981445
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.100,52.58987884521484
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.150,55.353593063354495
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.200,58.93604202270508
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.250,62.00287628173828
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.300,64.52358551025391
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.350,65.89095077514648
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.400,68.06708526611328
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.450,72.65287132263184
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.500,75.37254333496094
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.550,76.89670219421387
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.600,78.66490783691407
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.650,80.73268280029298
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.700,81.6425537109375
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.750,84.30700492858887
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.800,86.25465698242188
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.850,89.8732982635498
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.900,95.54965744018554
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.950,101.77217979431153
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.975,108.94752178192137
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,02,quantile,0.990,116.94668487548832
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,point,NA,113.96955108642578
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.010,43.87930191040039
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.025,54.56517515182495
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.050,60.83216571807861
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.100,70.19197463989258
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.150,74.33793601989746
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.200,79.12306213378906
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.250,82.92630767822266
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.300,86.90150146484375
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.350,92.04490356445312
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.400,94.19489135742188
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.450,96.90227432250977
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.500,101.201904296875
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.550,106.32968978881836
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.600,114.79291687011718
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.650,124.11483612060549
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.700,126.62774658203125
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.750,134.73377990722656
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.800,147.98416442871095
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.850,156.732502746582
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.900,180.16016845703126
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.950,197.57392349243165
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.975,219.85023651123012
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,02,quantile,0.990,263.5484634399415
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,point,NA,140.42430114746094
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.010,44.5573743057251
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.025,54.02911424636841
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.050,62.389950370788576
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.100,69.08626785278321
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.150,79.78449211120605
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.200,85.07302398681641
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.250,90.73352813720703
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.300,93.96755752563476
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.350,102.34008560180663
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.400,111.82607727050782
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.450,118.96748733520508
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.500,127.41975784301758
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.550,130.7376449584961
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.600,144.93114013671874
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.650,151.039453125
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.700,157.66293640136718
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.750,163.64852142333984
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.800,181.48118286132814
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.850,202.3802429199218
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.900,249.91606445312502
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.950,269.0009857177734
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.975,282.52315216064443
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,02,quantile,0.990,364.26033935546934
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,point,NA,143.76441955566406
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.010,39.9190041923523
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.025,45.20540428161621
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.050,52.86430110931396
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.100,64.49209785461426
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.150,72.68938369750977
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.200,81.74175415039063
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.250,85.66086769104004
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.300,92.5631233215332
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.350,100.04897994995117
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.400,107.41925354003907
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.450,112.00343208312988
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.500,123.24139404296875
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.550,128.17797927856446
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.600,134.91148071289064
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.650,141.57886123657227
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.700,145.77882537841796
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.750,171.20813751220703
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.800,196.45585021972656
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.850,217.15431137084954
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.900,250.0930725097657
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.950,303.02327270507806
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.975,363.1668365478513
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,02,quantile,0.990,426.02779113769645
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,point,NA,205.63702392578125
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.010,116.51616912841797
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.025,118.78764457702637
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.050,124.92788772583008
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.100,141.1790313720703
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.150,152.67486648559571
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.200,156.4316833496094
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.250,166.01505279541016
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.300,176.90576629638673
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.350,180.89419403076172
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.400,187.83941345214845
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.450,194.21628952026367
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.500,198.08505249023438
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.550,208.47569274902347
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.600,219.53829345703124
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.650,233.44842376708985
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.700,235.04578247070313
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.750,240.99868774414062
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.800,248.35601196289062
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.850,258.00946350097655
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.900,275.3674377441406
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.950,295.81842956542965
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.975,313.20169067382807
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,01,quantile,0.990,317.543983154297
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,point,NA,210.97195434570312
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.010,84.12955627441406
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.025,91.55769786834716
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.050,99.87076148986816
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.100,118.35845413208008
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.150,131.20356292724608
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.200,145.516845703125
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.250,154.53850936889648
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.300,161.3402099609375
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.350,170.5822280883789
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.400,186.36491699218752
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.450,193.476123046875
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.500,197.81600952148438
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.550,209.31908340454103
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.600,220.19443359374998
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.650,231.67075271606447
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.700,243.48351287841797
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.750,258.9081573486328
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.800,274.3983520507813
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.850,314.7524810791016
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.900,322.86459960937503
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.950,352.3427459716797
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.975,361.0496437072753
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,01,quantile,0.990,375.1395678710939
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,point,NA,201.0113525390625
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.010,50.82035785675049
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.025,62.87038707733154
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.050,70.77139434814453
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.100,87.90587158203125
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.150,104.82154006958008
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.200,117.26101531982422
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.250,131.03945922851562
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.300,142.05121917724608
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.350,153.8984405517578
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.400,168.51512145996094
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.450,171.64618911743165
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.500,176.02008819580078
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.550,191.17489624023438
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.600,206.71019287109374
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.650,225.48632431030273
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.700,245.0556854248047
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.750,257.9503479003906
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.800,277.1921691894531
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.850,292.6753784179687
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.900,319.48045043945314
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.950,356.55104980468747
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.975,399.3118217468259
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,01,quantile,0.990,516.948134765626
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,01,point,NA,197.81103515625
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,01,quantile,0.010,54.490434074401854
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,01,quantile,0.025,64.75095977783204
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,01,quantile,0.050,71.33922729492187
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,01,quantile,0.100,80.63475341796875
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,01,quantile,0.150,89.02260627746583
