forecast_date,target,target_end_date,location,type,quantile,value
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,point,NA,2.6128249168395996
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.010,1.4846350014209748
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.025,1.5046092659235
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.050,1.5723953008651734
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.100,1.6496343851089477
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.150,1.7354377329349517
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.200,1.8199969291687013
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.250,1.8690145611763
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.300,1.9390006899833678
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.350,2.0271119892597196
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.400,2.1872697830200196
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.450,2.2680929064750672
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.500,2.3683598041534424
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.550,2.391295385360718
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.600,2.518887996673584
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.650,2.590187168121338
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.700,2.867150402069092
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.750,3.1134191155433655
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.800,3.2437902450561524
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.850,3.453082478046417
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.900,3.6644882678985597
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.950,5.015087509155273
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.975,5.634656214714046
2022-02-07,1 wk ahead inc flu hosp,2022-02-12,02,quantile,0.990,6.1451845407486
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,point,NA,2.4877724647521973
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.010,1.1859014344215393
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.025,1.4074401557445526
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.050,1.4175988674163817
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.100,1.5793169617652894
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.150,1.6703473210334778
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.200,1.7093263149261475
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.250,1.8013627529144287
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.300,1.911737036705017
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.350,1.9859010696411132
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.400,2.0562460899353026
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.450,2.0828827023506165
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.500,2.2186124324798584
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.550,2.2686125516891478
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.600,2.41738224029541
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.650,2.579022479057312
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.700,2.821946358680725
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.750,2.9463294744491577
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.800,3.115493965148926
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.850,3.5115272402763362
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.900,3.896556663513184
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.950,4.194524574279784
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.975,4.843320596218105
2022-02-07,2 wk ahead inc flu hosp,2022-02-19,02,quantile,0.990,5.161102528572085
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,point,NA,2.6307947635650635
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.010,1.1865212666988372
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.025,1.3474820226430893
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.050,1.4156420588493348
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.100,1.5158311009407044
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.150,1.6158432126045228
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.200,1.722890520095825
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.250,1.8169153928756714
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.300,1.8694762110710144
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.350,1.9397507786750794
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.400,2.0544897079467774
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.450,2.157723772525787
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.500,2.197028160095215
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.550,2.3513598799705506
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.600,2.4057208061218263
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.650,2.4968132734298707
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.700,2.565082335472107
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.750,2.6793001294136047
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.800,2.840594005584717
2022-02-07,3 wk ahead inc flu hosp,2022-02-26,02,quantile,0.850,3.4431064486503593
