forecast_date,target,target_end_date,location,type,quantile,value
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,point,NA,1.9327739477157593
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.010,0.5869548898935318
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.025,0.6506359696388244
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.050,0.7651713520288468
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.100,0.8555487990379333
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.150,0.9363146126270294
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.200,1.0185160875320434
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.250,1.0838968753814697
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.300,1.1389377951622008
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.350,1.2293001234531402
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.400,1.3334941387176513
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.450,1.4066608548164368
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.500,1.5068016052246094
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.550,1.5360876619815826
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.600,1.5876514673233033
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.650,1.7093349218368532
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.700,2.0590954780578614
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.750,2.148340344429016
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.800,2.2968032360076904
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.850,2.6738763809204102
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.900,2.742399883270264
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.950,3.623555183410631
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.975,8.83313586711883
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,02,quantile,0.990,9.343690471649172
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,point,NA,2.016275405883789
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.010,0.5518441954255104
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.025,0.6130865722894668
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.050,0.7692875564098358
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.100,0.8042229890823365
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.150,0.8981860697269439
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.200,0.9622383952140808
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.250,1.011621117591858
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.300,1.0935409188270568
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.350,1.155334824323654
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.400,1.2026211500167847
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.450,1.3063960194587707
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.500,1.4170016646385193
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.550,1.5696274399757388
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.600,1.690115475654602
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.650,1.7906389117240908
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.700,1.9975443124771117
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.750,2.1976861357688904
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.800,2.7115684032440184
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.850,2.9752401351928706
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.900,3.2253166675567657
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.950,6.539454030990599
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.975,7.768900871276854
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,02,quantile,0.990,8.157856645584118
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,point,NA,3.0449533462524414
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.010,0.7515169686079025
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.025,0.8352238610386848
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.050,1.0082095444202424
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.100,1.1184138894081115
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.150,1.2500193536281585
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.200,1.3190452098846435
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.250,1.5536149740219116
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.300,1.740629506111145
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.350,1.7771326005458832
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.400,1.8729597330093386
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.450,2.008168631792069
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.500,2.265874147415161
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.550,2.498833346366882
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.600,2.5715240478515624
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.650,2.982618832588196
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.700,3.0923521041870115
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.750,3.3839385509490967
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.800,3.733384847640991
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.850,4.6510010480880695
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.900,5.844847011566173
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.950,8.88360900878906
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.975,10.423443222045895
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,02,quantile,0.990,11.46865310668946
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,02,point,NA,2.931408405303955
