forecast_date,target,target_end_date,location,type,quantile,value
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,point,NA,11.31539535522461
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.010,7.154537000656128
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.025,7.4072618126869205
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.050,7.8308569431304935
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.100,9.003844070434571
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.150,9.614249229431152
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.200,9.791779136657714
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.250,10.229235172271729
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.300,10.405475616455078
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.350,10.657221269607543
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.400,10.887810707092285
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.450,10.996050262451172
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.500,11.158663272857666
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.550,11.328199815750121
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.600,11.687681770324707
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.650,11.788496017456055
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.700,12.087367725372314
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.750,12.184321403503418
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.800,12.635212898254395
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.850,13.489374685287476
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.900,13.926766204833985
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.950,14.825035095214844
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.975,15.4576187133789
2022-06-13,1 wk ahead inc flu hosp,2022-06-18,02,quantile,0.990,16.464037017822267
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,point,NA,10.496367454528809
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.010,5.02597855091095
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.025,5.7443285346031185
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.050,6.039469742774964
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.100,6.754920387268067
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.150,7.363838744163513
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.200,7.641302680969238
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.250,8.029711842536926
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.300,8.64213457107544
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.350,8.734519100189209
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.400,9.207638359069824
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.450,9.594749784469604
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.500,9.987963676452637
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.550,10.178642749786377
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.600,10.666656303405762
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.650,10.912699031829835
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.700,11.438764095306396
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.750,12.235503911972046
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.800,13.29995403289795
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.850,14.017773342132566
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.900,15.232878112792973
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.950,17.972259616851805
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.975,18.41976466178894
2022-06-13,2 wk ahead inc flu hosp,2022-06-25,02,quantile,0.990,20.23924880981446
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,point,NA,6.8816704750061035
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.010,3.16025062084198
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.025,3.259140020608902
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.050,3.636621367931366
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.100,3.754629063606262
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.150,4.0334196329116825
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.200,4.3243632316589355
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.250,4.6794350147247314
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.300,4.92582859992981
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.350,5.005903553962708
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.400,5.263466739654541
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.450,5.595678734779359
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.500,5.926069974899292
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.550,6.158665299415588
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.600,6.461672210693359
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.650,6.595053768157959
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.700,7.113432598114014
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.750,7.380132555961609
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.800,8.387923049926759
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.850,9.99600210189819
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.900,11.317678070068359
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.950,14.496562194824218
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.975,17.326954030990596
2022-06-13,3 wk ahead inc flu hosp,2022-07-02,02,quantile,0.990,18.459864311218286
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,point,NA,4.7321295738220215
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,quantile,0.010,2.706491470336914
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,quantile,0.025,2.71108820438385
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,quantile,0.050,2.7314128637313844
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,quantile,0.100,2.8336007356643678
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,quantile,0.150,2.9301512122154234
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,quantile,0.200,3.0432318687438964
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,quantile,0.250,3.105097472667694
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,quantile,0.300,3.2256081104278564
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,quantile,0.350,3.361458158493042
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,quantile,0.400,3.444961738586426
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,quantile,0.450,3.524845814704895
2022-06-13,4 wk ahead inc flu hosp,2022-07-09,02,quantile,0.500,3.6420536041259766
