forecast_date,target,target_end_date,location,type,quantile,value
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,point,NA,0.8243737816810608
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.010,0.38899830281734465
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.025,0.39886470288038256
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.050,0.42481016367673874
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.100,0.49485537111759187
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.150,0.5447804868221283
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.200,0.6009024620056153
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.250,0.652734562754631
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.300,0.7009623110294342
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.350,0.7387879729270935
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.400,0.755993127822876
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.450,0.7832892298698425
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.500,0.7979179620742798
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.550,0.8511332243680955
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.600,0.8904958128929138
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.650,0.9366503417491914
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.700,0.962389612197876
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.750,1.0094132125377655
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.800,1.0598962545394899
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.850,1.0939263164997102
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.900,1.1583153009414673
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.950,1.2237838864326476
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.975,1.271565324068069
2022-03-07,1 wk ahead inc flu hosp,2022-03-12,02,quantile,0.990,1.2948019933700563
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,point,NA,0.807233989238739
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.010,0.43370269060134886
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.025,0.44998643174767494
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.050,0.48784246742725373
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.100,0.5524420738220215
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.150,0.5717997550964355
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.200,0.6094434499740601
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.250,0.647306814789772
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.300,0.6609540522098541
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.350,0.6901250004768371
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.400,0.7002821683883667
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.450,0.7379135966300966
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.500,0.8021636009216309
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.550,0.8162403464317322
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.600,0.8416930437088013
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.650,0.889108991622925
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.700,0.9375518023967743
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.750,0.9502338767051697
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.800,1.0143486499786376
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.850,1.0493558585643765
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.900,1.1155410051345827
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.950,1.1935551106929778
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.975,1.2738709300756448
2022-03-07,2 wk ahead inc flu hosp,2022-03-19,02,quantile,0.990,1.309315323829651
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,point,NA,0.8208590149879456
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,quantile,0.010,0.3622426441311836
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,quantile,0.025,0.38548476323485376
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,quantile,0.050,0.4190967261791229
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,quantile,0.100,0.47768785059452057
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,quantile,0.150,0.5564354300498963
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,quantile,0.200,0.6036946535110473
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,quantile,0.250,0.6389966309070587
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,quantile,0.300,0.6776084661483764
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,quantile,0.350,0.689648899435997
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,quantile,0.400,0.7433921337127686
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,quantile,0.450,0.7558556765317918
2022-03-07,3 wk ahead inc flu hosp,2022-03-26,02,quantile,0.500,0.7969534993171692
