forecast_date,target,target_end_date,location,type,quantile,value
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,point,NA,1.3002833127975464
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.010,0.0
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.025,0.0
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.050,0.0
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.100,0.04990379810333253
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.150,0.09577937126159668
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.200,0.13850879669189453
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.250,0.23295974731445312
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.300,0.2883939981460571
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.350,0.4181084632873535
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.400,0.6969194412231445
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.450,0.977205753326416
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.500,1.195913553237915
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.550,1.3778004050254824
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.600,1.5921628713607785
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.650,1.7999682426452637
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.700,1.8229772925376893
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.750,1.861250638961792
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.800,2.152660942077637
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.850,2.2462237477302547
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.900,2.7703023433685305
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.950,3.2745304107666016
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.975,3.2745304107666016
2022-03-21,1 wk ahead inc flu hosp,2022-03-26,02,quantile,0.990,6.154890661239631
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,point,NA,1.560394287109375
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.010,0.0
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.025,0.0
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.050,0.0
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.100,0.09728586673736574
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.150,0.19375679492950437
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.200,0.2791740417480469
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.250,0.3384363651275635
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.300,0.5051173448562621
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.350,0.9491968154907227
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.400,1.1052229881286624
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.450,1.2641720950603488
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.500,1.4983107447624207
2022-03-21,2 wk ahead inc flu hosp,2022-04-02,02,quantile,0.550,1.7179044544696809
