forecast_date,target,target_end_date,location,type,quantile,value
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,point,NA,13.962013244628906
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.010,10.079502000808716
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.025,10.252932405471801
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.050,10.92894926071167
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.100,11.311542320251466
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.150,11.826321029663086
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.200,12.097876167297363
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.250,12.53777027130127
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.300,13.176598739624023
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.350,13.599713277816772
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.400,13.718070983886719
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.450,13.853558254241944
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.500,14.043842792510986
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.550,14.34787530899048
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.600,14.482969284057617
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.650,14.636338043212891
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.700,14.859764385223388
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.750,15.14787220954895
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.800,15.646081733703614
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.850,16.029772567749024
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.900,16.326275062561034
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.950,16.85086269378662
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.975,17.103346347808838
2022-01-31,1 wk ahead inc flu hosp,2022-02-05,02,quantile,0.990,17.61809440612793
2022-01-31,2 wk ahead inc flu hosp,2022-02-12,02,point,NA,12.876106262207031
2022-01-31,2 wk ahead inc flu hosp,2022-02-12,02,quantile,0.010,9.695950956344605
2022-01-31,2 wk ahead inc flu hosp,2022-02-12,02,quantile,0.025,9.859422588348389
2022-01-31,2 wk ahead inc flu hosp,2022-02-12,02,quantile,0.050,10.011174201965332
