forecast_date,target,target_end_date,location,type,quantile,value
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,point,NA,6.745197296142578
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.010,4.153664999008178
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.025,4.240355765819549
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.050,4.584165453910828
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.100,4.76392822265625
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.150,5.054547429084778
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.200,5.323755073547363
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.250,5.614017963409424
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.300,5.926770782470703
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.350,6.166583919525146
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.400,6.439200401306152
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.450,6.623088693618775
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.500,6.738890647888184
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.550,6.8721589088439945
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.600,7.022899055480957
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.650,7.20482897758484
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.700,7.577342700958252
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.750,7.8433873653411865
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.800,8.056949234008789
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.850,8.26846523284912
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.900,8.462033939361573
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.950,9.007989978790281
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.975,9.71572437286377
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,02,quantile,0.990,10.26051066398621
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,point,NA,9.0792818069458
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.010,4.7255416584014895
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.025,5.018372440338135
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.050,5.347380352020264
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.100,6.5761689186096195
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.150,6.940799379348755
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.200,7.484882354736328
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.250,7.7578253746032715
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.300,8.421078777313232
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.350,8.551899671554565
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.400,8.797160339355468
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.450,8.889286327362061
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.500,9.05982255935669
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.550,9.392051458358765
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.600,9.512108421325683
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.650,9.93826665878296
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.700,10.14075584411621
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.750,10.394691467285156
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.800,10.957779884338379
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.850,11.254882574081421
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.900,11.5689266204834
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.950,11.951312351226807
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.975,12.252994894981383
2022-01-24,2 wk ahead inc flu hosp,2022-02-05,02,quantile,0.990,12.446743211746217
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,point,NA,10.361336708068848
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.010,4.961532897949219
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.025,6.105011749267578
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.050,6.707657098770142
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.100,8.005779552459718
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.150,8.331679582595825
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.200,8.726485633850098
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.250,9.112741470336914
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.300,9.403317832946778
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.350,9.549077939987182
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.400,10.00346508026123
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.450,10.218804216384887
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.500,10.443426132202148
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.550,10.643641996383668
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.600,10.894841766357422
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.650,11.07633090019226
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.700,11.275140190124512
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.750,11.516626834869385
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.800,11.73755283355713
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.850,12.431257104873657
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.900,12.994165229797364
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.950,13.94566822052002
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.975,14.771412682533262
2022-01-24,3 wk ahead inc flu hosp,2022-02-12,02,quantile,0.990,15.12289739608765
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,point,NA,10.501270294189453
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.010,5.924457311630249
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.025,6.245225882530212
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.050,6.514558887481689
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.100,7.605836486816406
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.150,8.391578006744385
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.200,8.869955062866211
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.250,9.195265531539917
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.300,9.393479537963866
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.350,9.70650053024292
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.400,10.112925338745118
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.450,10.305504560470581
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.500,10.457379341125488
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.550,10.64873251914978
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.600,10.809755516052245
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.650,11.231419038772584
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.700,11.586217594146728
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.750,11.858069658279419
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.800,12.187755393981934
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.850,12.818097114562988
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.900,13.32246379852295
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.950,14.027669715881347
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.975,14.820267772674558
2022-01-24,4 wk ahead inc flu hosp,2022-02-19,02,quantile,0.990,15.451307697296146
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,point,NA,24.35930633544922
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,quantile,0.010,17.48890989303589
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,quantile,0.025,17.928390312194825
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,quantile,0.050,18.448787879943847
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,quantile,0.100,19.223767471313476
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,quantile,0.150,20.014234733581542
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,quantile,0.200,21.296340560913087
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,quantile,0.250,21.81880283355713
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,quantile,0.300,22.60693817138672
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,quantile,0.350,23.60869245529175
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,quantile,0.400,23.85809326171875
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,quantile,0.450,24.202160167694093
2022-01-24,1 wk ahead inc flu hosp,2022-01-29,01,quantile,0.500,24.41561794281006
