forecast_date,target,target_end_date,location,type,quantile,value
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,point,NA,3.144890069961548
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.010,0.9294685310125351
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.025,0.9721444189548493
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.050,1.1785758078098296
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.100,1.325236701965332
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.150,1.5449488401412963
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.200,1.6658502340316772
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.250,1.836945652961731
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.300,1.9682603359222413
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.350,2.190481126308441
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.400,2.480799150466919
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.450,2.686055541038513
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.500,2.9148257970809937
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.550,3.081017792224884
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.600,3.2066314697265623
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.650,3.32923686504364
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.700,3.5416171073913576
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.750,3.6421088576316833
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.800,3.8131829738616947
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.850,4.251156663894651
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.900,6.217201662063602
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.950,6.965660095214844
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.975,7.197563445568084
2023-05-01,1 wk ahead inc flu hosp,2023-05-06,02,quantile,0.990,8.87786681175232
2023-05-01,2 wk ahead inc flu hosp,2023-05-13,02,point,NA,5.213693618774414
