forecast_date,target,target_end_date,location,type,quantile,value
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,point,NA,2.487060785293579
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.010,0.47890842586755755
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.025,0.5184148415923119
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.050,0.5495843052864074
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.100,0.7292659401893616
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.150,0.8535522580146789
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.200,0.9393746137619019
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.250,0.9936310648918152
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.300,1.166162371635437
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.350,1.3814378678798676
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.400,1.5509624719619752
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.450,1.8817946493625646
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.500,2.0714114904403687
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.550,2.193536520004273
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.600,2.46448974609375
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.650,2.59008971452713
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.700,2.7536161899566647
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.750,2.8876845240592957
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.800,3.301258945465088
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.850,3.8678948402404774
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.900,4.706471776962283
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.950,5.9625216484069785
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.975,9.883009314537043
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,02,quantile,0.990,10.544605598449708
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,point,NA,3.4042932987213135
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.010,0.9876193106174469
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.025,1.037617313861847
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.050,1.1123344957828523
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.100,1.3077996611595153
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.150,1.3860685765743255
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.200,1.5469639778137207
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.250,1.7783238291740417
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.300,1.9256785750389098
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.350,2.051019823551178
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.400,2.1255945205688476
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.450,2.589984941482544
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.500,2.8637183904647827
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.550,3.0848119378089907
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.600,3.3647931575775147
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.650,3.8121205210685742
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.700,4.328769969940185
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.750,4.570826053619385
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.800,4.862371730804444
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.850,5.675722074508666
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.900,6.210947608947755
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.950,6.705918025970458
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.975,8.269590234756455
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,02,quantile,0.990,10.902897634506235
