forecast_date,target,target_end_date,location,type,quantile,value
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,point,NA,19.66046142578125
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.010,9.799867095947265
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.025,10.413742232322694
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.050,14.810424709320069
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.100,16.139077377319335
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.150,16.73534049987793
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.200,17.24775924682617
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.250,17.865622997283936
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.300,18.301218795776368
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.350,18.936854076385497
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.400,19.252823257446288
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.450,19.480711460113525
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.500,19.754921913146973
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.550,19.862503051757812
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.600,20.395582580566405
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.650,20.591759777069093
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.700,20.99439868927002
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.750,21.291322231292725
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.800,21.63565330505371
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.850,23.679711437225343
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.900,23.95485782623291
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.950,25.166537857055662
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.975,25.888800716400148
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.990,26.347044849395765
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,02,point,NA,15.105356216430664
2022-11-14,2 wk ahead inc flu hosp,2022-11-26,02,quantile,0.010,0.0
