,location,target_end_date,forecast_date,target,type,type_id,value
0,01,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
1,01,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.9458617346119541
2,01,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.0541382653880459
3,01,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.0
4,01,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,0.0
5,02,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
6,02,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.0
7,02,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.9991917240563929
8,02,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.00080827594350461
9,02,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,1.0248012223435499e-13
10,04,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
11,04,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.0392406715012107
12,04,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.862042703739275
13,04,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.0962286517873013
14,04,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,0.00248797297221328
15,05,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,3.3895422875647203e-07
16,05,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.0420844110553156
17,05,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.9579125049949839
18,05,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,2.74499546848439e-06
19,05,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,3.4416913763379896e-15
20,06,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
21,06,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.0
22,06,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,1.0
23,06,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.0
24,06,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,0.0
25,08,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
26,08,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.00117115158622467
27,08,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.511709481944203
28,08,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.42752632113595895
29,08,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,0.0595930453336131
30,09,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
31,09,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.0911674005625638
32,09,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.8977083074723381
33,09,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.0111030806969515
34,09,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,2.1211268146775198e-05
35,10,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
36,10,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.0
37,10,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.8034180851910471
38,10,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.19604127308724204
39,10,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,0.000540641721710995
40,11,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
41,11,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.0
42,11,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,1.0
43,11,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.0
44,11,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,0.0
45,12,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,5.4951576430248704e-05
46,12,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.0131455420569848
47,12,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.845487114946843
48,12,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.138065956054259
49,12,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,0.00324643536548267
50,13,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
51,13,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.0
52,13,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,1.0
53,13,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.0
54,13,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,0.0
55,15,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
56,15,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.0
57,15,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.9685775891319929
58,15,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.0314217118860488
59,15,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,6.98981958061652e-07
60,16,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.000578495549470045
61,16,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.0116217477779412
62,16,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.10019638724271601
63,16,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.119805004879033
64,16,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,0.7677983645508399
65,17,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
66,17,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,3.3460485886817e-06
67,17,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.9999966539514109
68,17,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.0
69,17,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,0.0
70,18,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,4.3387878781060404e-14
71,18,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.00022719236130161802
72,18,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.9997673935406209
73,18,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,5.41409803378468e-06
74,18,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,0.0
75,19,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.00430768490238076
76,19,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.29510217565402197
77,19,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.7004702410440239
78,19,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.000119894492325933
79,19,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,3.90724683556567e-09
80,20,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
81,20,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,1.9435055008144198e-05
82,20,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,stable,0.9999805649449921
83,20,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,increase,0.0
84,20,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_increase,0.0
85,21,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,large_decrease,0.0
86,21,2023-01-28,2023-01-16,2 wk flu hosp rate change,category,decrease,0.130793925291933
