,location,target_end_date,forecast_date,target,type,type_id,value
0,01,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,0.0006665658077550549
1,01,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,0.0063492498359142896
2,01,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,0.156144790893001
3,01,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,0.24613513162630699
4,01,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,0.590704261837022
5,02,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,2.01039827670311e-15
6,02,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,8.34026631665793e-09
7,02,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,0.11096879142677199
8,02,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,0.727839048717812
9,02,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,0.161192151515148
10,04,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,0.961756212679673
11,04,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,0.0310227840734189
12,04,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,0.00714728485061451
13,04,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,6.98070794284597e-05
14,04,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,3.911316865010949e-06
15,05,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,0.230475862508591
16,05,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,0.12471613146156
17,05,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,0.276710496575497
18,05,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,0.127010606557757
19,05,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,0.241086902896595
20,06,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,0.42740096168059105
21,06,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,0.168119767254445
22,06,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,0.262084587602766
23,06,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,0.07296209520069799
24,06,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,0.0694325882615004
25,08,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,1.56404002499815e-25
26,08,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,2.03877746164687e-14
27,08,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,0.0274396076238377
28,08,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,0.7883675295490471
29,08,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,0.18419286282709502
30,09,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,8.693908718807191e-09
31,09,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,2.4818002869105e-07
32,09,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,7.476806535992059e-05
33,09,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,0.000671766917979585
34,09,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,0.999253208142723
35,10,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,0.0
36,10,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,0.00184049959742611
37,10,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,0.3597740004913761
38,10,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,0.45135838492034597
39,10,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,0.18702711499085198
40,11,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,0.00013974503549260501
41,11,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,0.9998602549644959
42,11,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,1.16573531482327e-14
43,11,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,0.0
44,11,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,0.0
45,12,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,2.9085366862594105e-15
46,12,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,3.05427687143763e-08
47,12,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,0.263994801131795
48,12,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,0.696901227385791
49,12,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,0.0391039409396424
50,13,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,0.0
51,13,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,0.032910781298744
52,13,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,0.7520967034591679
53,13,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,0.195871526962476
54,13,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,0.0191209882796114
55,15,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,0.0
56,15,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,0.0
57,15,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,0.99012779282472
58,15,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,0.0098720609886954
59,15,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,1.4618658420648901e-07
60,16,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,0.9639007855553271
61,16,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,decrease,0.02638840870023
62,16,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,stable,0.00939275940864622
63,16,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,increase,0.000279744474997318
64,16,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_increase,3.83018607992054e-05
65,17,2022-12-24,2022-12-12,2 wk flu hosp rate change,category,large_decrease,0.00054535424023721
