,location,target_end_date,forecast_date,target,type,type_id,value
0,01,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_decrease,0.0567054803182247
1,01,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,decrease,0.303589169877935
2,01,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,stable,0.619279102582322
3,01,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,increase,0.0198892669587012
4,01,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_increase,0.0005369802628174981
5,02,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_decrease,1.80553961510644e-42
6,02,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,decrease,6.27996811334532e-20
7,02,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,stable,0.509062465458994
8,02,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,increase,0.490935050649221
9,02,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_increase,2.48389178469921e-06
10,04,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_decrease,1.41595186735462e-15
11,04,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,decrease,1.29033989237309e-11
12,04,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,stable,1.27756535976843e-05
13,04,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,increase,0.00142627703044945
14,04,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_increase,0.9985609473030479
15,05,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_decrease,3.63857806464087e-10
16,05,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,decrease,2.02182466555411e-08
17,05,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,stable,1.4493538282457998e-05
18,05,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,increase,0.000212251057843947
19,05,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_increase,0.999773234821769
20,06,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_decrease,0.0125007281661199
21,06,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,decrease,0.0242582739350926
22,06,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,stable,0.150398511520299
23,06,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,increase,0.144011151864808
24,06,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_increase,0.66883133451368
25,08,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_decrease,6.884211128158431e-09
26,08,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,decrease,0.00129542726725385
27,08,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,stable,0.9883959631959129
28,08,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,increase,0.0103082824957902
29,08,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_increase,3.20156831490343e-07
30,09,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_decrease,8.41456204775721e-05
31,09,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,decrease,0.0010901142930385699
32,09,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,stable,0.0534237491707816
33,09,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,increase,0.134392208597774
34,09,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_increase,0.811009782317928
35,10,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_decrease,0.0199451701684982
36,10,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,decrease,0.214436865830811
37,10,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,stable,0.721104393792669
38,10,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,increase,0.0426831053330799
39,10,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_increase,0.0018304648749423
40,11,2022-12-10,2022-11-28,2 wk flu hosp rate change,category,large_decrease,3.60153912235059e-09
