,location,target_end_date,forecast_date,target,type,type_id,value
0,01,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_decrease,1.35397584000683e-22
1,01,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,decrease,2.1136178678640697e-17
2,01,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,stable,2.48005892259253e-09
3,01,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,increase,2.75775432271528e-06
4,01,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_increase,0.9999972397656178
5,02,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_decrease,0.0
6,02,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,decrease,0.0
7,02,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,stable,0.998474771534491
8,02,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,increase,0.0015252284654786
9,02,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_increase,3.0310850522661097e-14
10,04,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_decrease,0.0
11,04,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,decrease,2.1807895341048102e-09
12,04,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,stable,0.621120350654373
13,04,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,increase,0.378533855996577
14,04,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_increase,0.000345791168260234
15,05,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_decrease,4.50913075188512e-15
16,05,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,decrease,4.5051036290248503e-10
17,05,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,stable,0.00144961495957172
18,05,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,increase,0.086759981770181
19,05,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_increase,0.9117904028197321
20,06,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_decrease,0.0
21,06,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,decrease,1.3707146056590599e-22
22,06,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,stable,0.14328432896253698
23,06,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,increase,0.8561728113888281
24,06,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_increase,0.000542859648635208
25,08,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_decrease,0.0
26,08,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,decrease,0.0
27,08,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,stable,1.0
28,08,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,increase,0.0
29,08,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_increase,0.0
30,09,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_decrease,0.0
31,09,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,decrease,1.74329030744286e-13
32,09,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,stable,0.9998667213001808
33,09,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,increase,0.000133278699644635
34,09,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_increase,0.0
35,10,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_decrease,0.0
36,10,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,decrease,0.0
37,10,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,stable,0.97819709416016
38,10,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,increase,0.0217971772187977
39,10,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_increase,5.72862104239536e-06
40,11,2022-11-19,2022-11-07,2 wk flu hosp rate change,category,large_decrease,0.0
