,location,target_end_date,forecast_date,target,type,type_id,value
0,01,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
1,01,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,6.9137797276833e-07
2,01,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.999999308622027
3,01,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.0
4,01,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
5,02,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
6,02,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0
7,02,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,1.0
8,02,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.0
9,02,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
10,04,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
11,04,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.427226387677276
12,04,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.5727736012415461
13,04,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,1.10811783326246e-08
14,04,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
15,05,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
16,05,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0421726419989184
17,05,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.957827083515553
18,05,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,2.7448552888990896e-07
19,05,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
20,06,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
21,06,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0
22,06,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,1.0
23,06,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.0
24,06,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
25,08,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
26,08,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0
27,08,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.8825020903469509
28,08,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.117395482739821
29,08,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.00010242691322749
30,09,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
31,09,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0
32,09,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,1.0
33,09,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.0
34,09,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
35,10,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
36,10,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0
37,10,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.998534746086825
38,10,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.00146525390584889
39,10,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,7.325859347071459e-12
40,11,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
41,11,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0
42,11,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,1.0
43,11,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.0
44,11,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
45,12,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,1.5179932574737699e-05
46,12,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.00845779516444163
47,12,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.8717972987416109
48,12,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.118183756853109
49,12,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.00154596930826374
50,13,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
51,13,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0
52,13,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,1.0
53,13,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.0
54,13,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
55,15,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
56,15,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0
57,15,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.999840491208729
58,15,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.000159508791271475
59,15,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
60,16,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
61,16,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0338568201849797
62,16,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.834198415392317
63,16,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.126589791240784
64,16,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.00535497318191938
65,17,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
66,17,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0
67,17,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,1.0
68,17,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.0
69,17,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
70,18,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
71,18,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,1.64659359100541e-05
72,18,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.9999835340640899
73,18,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.0
74,18,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
75,19,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
76,19,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,2.66572846341969e-05
77,19,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.880945667561723
78,19,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.11895184379019198
79,19,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,7.58313634509868e-05
80,20,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
81,20,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.00415715048294339
82,20,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.995842849515003
83,20,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,2.05369060422159e-12
84,20,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
85,21,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
86,21,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0
87,21,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.999995669704235
88,21,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,4.33029573567481e-06
89,21,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,2.92056039492176e-14
90,22,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
91,22,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.00182989367849931
92,22,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.9981701063214972
93,22,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,3.88578061059888e-15
94,22,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
95,23,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
96,23,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0570906592691034
97,23,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.8830944421018471
98,23,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.0588215243007883
99,23,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.000993374328261085
100,24,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
101,24,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0
102,24,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,1.0
103,24,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.0
104,24,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0
105,25,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
106,25,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0223775584289906
107,25,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.595862933548903
108,25,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.30612726415867
109,25,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_increase,0.0756322438634359
110,26,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,large_decrease,0.0
111,26,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,decrease,0.0275127835034982
112,26,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,stable,0.748873488052727
113,26,2023-02-04,2023-01-23,2 wk flu hosp rate change,category,increase,0.20299515161502302
