,location,target_end_date,forecast_date,target,type,type_id,value
0,01,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_decrease,5.12629812468733e-05
1,01,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,decrease,0.0229103180980398
2,01,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,stable,0.932551364009504
3,01,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,increase,0.0443193306241731
4,01,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_increase,0.00016772428703578702
5,02,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_decrease,0.000105261570554396
6,02,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,decrease,0.00810090347709084
7,02,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,stable,0.574344627035405
8,02,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,increase,0.35223577650505794
9,02,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_increase,0.0652134314118915
10,04,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_decrease,0.0211201635168301
11,04,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,decrease,0.0416734562700358
12,04,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,stable,0.23424968488642398
13,04,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,increase,0.189588086002554
14,04,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_increase,0.513368609324156
15,05,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_decrease,0.14243354442164802
16,05,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,decrease,0.21694807096833496
17,05,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,stable,0.48503906026218896
18,05,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,increase,0.11305615449446901
19,05,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_increase,0.0425231698533589
20,06,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_decrease,0.00459454475371038
21,06,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,decrease,0.0414356466926438
22,06,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,stable,0.512568343266069
23,06,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,increase,0.298110192175605
24,06,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_increase,0.143291273111971
25,08,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_decrease,3.14923546448796e-13
26,08,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,decrease,2.16451977261559e-06
27,08,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,stable,0.7267248517945379
28,08,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,increase,0.272590311224029
29,08,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_increase,0.000682672461345901
30,09,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_decrease,0.00464624248199327
31,09,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,decrease,0.0139145587334996
32,09,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,stable,0.12804981846952002
33,09,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,increase,0.149917992040297
34,09,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_increase,0.7034713882746899
35,10,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,large_decrease,0.000825352470287098
36,10,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,decrease,0.11092786387952902
37,10,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,stable,0.8830753495377299
38,10,2023-01-14,2023-01-02,2 wk flu hosp rate change,category,increase,0.0051672318674732395
