location,forecast_date,target_end_date,target,type,quantile,value
01,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,26.10268805148004
01,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,26.102360182734003
01,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,26.02856351442109
01,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,25.93394030238585
02,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,1.019113562569716
02,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,1.020092125662066
02,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,1.0187604501791403
02,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,1.0114572723778497
04,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,1.0
04,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,1.0
04,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,1.0
04,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,1.0
05,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,84.22977936310798
05,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,83.73997172692819
05,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,83.47913003749268
05,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,82.96331931550358
06,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,91.81765054382126
06,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,90.88522658267988
06,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,89.96434526295435
06,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,89.0548427554129
08,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,106.51337679564804
08,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,104.58918655217464
08,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,102.707069036434
08,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,100.86597350749443
09,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,25.651029432605586
09,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,21.718313782282163
09,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,18.54619727748829
09,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,15.9661771256614
10,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,7.9673258726411635
10,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,7.417830196536109
10,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,7.041521587282182
10,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,6.7413477620054385
11,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,1.838313521021084
11,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,1.7294016923666191
11,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,1.6545707771826619
11,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,1.6095877235782607
12,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,98.58738907220301
12,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,99.88616597227306
12,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,99.83952619887792
12,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,99.72913209111276
13,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,37.63373955042713
13,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,42.211135563897635
13,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,36.38937394908761
13,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,39.280905216022504
15,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,2.7091452998192898
15,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,2.5802900416651995
15,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,2.5133944068576284
15,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,2.4801120351670365
16,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,15.079605372528405
16,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,14.532570932162175
16,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,14.056106890608413
16,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,13.683566305070308
17,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,122.57169748949413
17,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,118.34247383650421
17,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,114.28847549596956
17,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,110.40144961661349
18,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,107.8281569099116
18,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,107.26161012644195
18,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,107.29023942546124
18,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,107.16637833046171
19,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,24.36320848546659
19,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,19.643470863681365
19,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,16.64366805943529
19,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,13.987981696943569
20,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,14.5648319797911
20,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,11.348881477494766
20,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,5.8990465480961785
20,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,4.111991394066257
21,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,74.68557180956786
21,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,73.82748626058765
21,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,73.04694984888687
21,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,72.30185557776745
22,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,29.20264699420066
22,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,29.186897484098164
22,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,29.141261155398542
22,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,29.11602132227237
23,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,10.393638309931102
23,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,9.37928418668083
23,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,8.502134342137378
23,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,7.740278752132706
24,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,38.679573323741934
24,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,38.244275223266726
24,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,37.815201067112
24,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,37.392247066285016
25,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,84.75209775840045
25,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,103.63265813994022
25,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,116.598090391937
25,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,84.61711852873819
26,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,170.43166456434597
26,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,145.2393790204681
26,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,161.73500079855887
26,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,136.21617363256726
27,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,33.52935233463069
27,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,33.53987412917733
27,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,33.455188426766185
27,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,33.49015961511168
28,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,29.854271292274138
28,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,29.79416389105025
28,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,29.734213067912396
28,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,29.67441834348953
29,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,93.1620921897224
29,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,77.74559427762149
29,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,92.63100311299156
29,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,77.4673845374227
30,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,21.041235948957567
30,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,20.68603228629328
30,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,20.332782008810643
30,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,20.017245920119507
31,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,30.824546272992148
31,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,30.64725369143293
31,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,30.612427507484124
31,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,30.42614300511172
32,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,124.93540925818
32,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,168.42579764829668
32,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,224.66325254466722
32,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,296.41268883180214
33,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,10.7485405979591
33,2022-04-11,2022-04-23,2 wk ahead inc flu hosp,point,,10.700578195089854
33,2022-04-11,2022-04-30,3 wk ahead inc flu hosp,point,,10.642791104973707
33,2022-04-11,2022-05-07,4 wk ahead inc flu hosp,point,,10.613425593968218
34,2022-04-11,2022-04-16,1 wk ahead inc flu hosp,point,,206.1487384946212
