location,forecast_date,target_end_date,target,type,quantile,value
09,2022-06-13,2022-06-18,1 wk ahead inc flu hosp,point,,38.44588328590393
09,2022-06-13,2022-06-25,2 wk ahead inc flu hosp,point,,36.48583429690379
09,2022-06-13,2022-07-02,3 wk ahead inc flu hosp,point,,40.08427793885365
09,2022-06-13,2022-07-09,4 wk ahead inc flu hosp,point,,38.54882821653227
09,2022-06-13,2022-06-18,1 wk ahead inc flu hosp,quantile,0.01,17.206609268137118
09,2022-06-13,2022-06-25,2 wk ahead inc flu hosp,quantile,0.01,0.0
09,2022-06-13,2022-07-02,3 wk ahead inc flu hosp,quantile,0.01,0.0
09,2022-06-13,2022-07-09,4 wk ahead inc flu hosp,quantile,0.01,0.0
09,2022-06-13,2022-06-18,1 wk ahead inc flu hosp,quantile,0.025,20.551649754831672
09,2022-06-13,2022-06-25,2 wk ahead inc flu hosp,quantile,0.025,0.0
09,2022-06-13,2022-07-02,3 wk ahead inc flu hosp,quantile,0.025,0.0
09,2022-06-13,2022-07-09,4 wk ahead inc flu hosp,quantile,0.025,0.0
09,2022-06-13,2022-06-18,1 wk ahead inc flu hosp,quantile,0.05,23.428569112139648
09,2022-06-13,2022-06-25,2 wk ahead inc flu hosp,quantile,0.05,1.7812639844796152
09,2022-06-13,2022-07-02,3 wk ahead inc flu hosp,quantile,0.05,0.0
09,2022-06-13,2022-07-09,4 wk ahead inc flu hosp,quantile,0.05,0.0
09,2022-06-13,2022-06-18,1 wk ahead inc flu hosp,quantile,0.1,26.7454728820118
09,2022-06-13,2022-06-25,2 wk ahead inc flu hosp,quantile,0.1,9.446530807103358
09,2022-06-13,2022-07-02,3 wk ahead inc flu hosp,quantile,0.1,0.0
09,2022-06-13,2022-07-09,4 wk ahead inc flu hosp,quantile,0.1,0.0
09,2022-06-13,2022-06-18,1 wk ahead inc flu hosp,quantile,0.15,28.983372108508547
09,2022-06-13,2022-06-25,2 wk ahead inc flu hosp,quantile,0.15,14.618249941391705
09,2022-06-13,2022-07-02,3 wk ahead inc flu hosp,quantile,0.15,5.750032901423367
09,2022-06-13,2022-07-09,4 wk ahead inc flu hosp,quantile,0.15,0.0
