location,forecast_date,target_end_date,target,type,quantile,value
01,2023-04-03,2023-04-08,1 wk ahead inc flu hosp,point,,24.522977824782465
01,2023-04-03,2023-04-15,2 wk ahead inc flu hosp,point,,23.554596927614774
01,2023-04-03,2023-04-22,3 wk ahead inc flu hosp,point,,24.56492586166985
01,2023-04-03,2023-04-29,4 wk ahead inc flu hosp,point,,24.53099377844261
02,2023-04-03,2023-04-08,1 wk ahead inc flu hosp,point,,1.8805282633743805
02,2023-04-03,2023-04-15,2 wk ahead inc flu hosp,point,,1.5203339226441184
02,2023-04-03,2023-04-22,3 wk ahead inc flu hosp,point,,1.4773241756799818
02,2023-04-03,2023-04-29,4 wk ahead inc flu hosp,point,,1.5879547204928952
04,2023-04-03,2023-04-08,1 wk ahead inc flu hosp,point,,43.61465603770994
04,2023-04-03,2023-04-15,2 wk ahead inc flu hosp,point,,43.936506081996
04,2023-04-03,2023-04-22,3 wk ahead inc flu hosp,point,,42.785873862923175
04,2023-04-03,2023-04-29,4 wk ahead inc flu hosp,point,,40.894432971978674
05,2023-04-03,2023-04-08,1 wk ahead inc flu hosp,point,,18.37816839401656
05,2023-04-03,2023-04-15,2 wk ahead inc flu hosp,point,,19.76420293373717
05,2023-04-03,2023-04-22,3 wk ahead inc flu hosp,point,,19.601723000481247
05,2023-04-03,2023-04-29,4 wk ahead inc flu hosp,point,,18.725120580964894
06,2023-04-03,2023-04-08,1 wk ahead inc flu hosp,point,,28.291197823992015
06,2023-04-03,2023-04-15,2 wk ahead inc flu hosp,point,,23.92192190217391
06,2023-04-03,2023-04-22,3 wk ahead inc flu hosp,point,,19.82056342458148
06,2023-04-03,2023-04-29,4 wk ahead inc flu hosp,point,,18.403776058130155
08,2023-04-03,2023-04-08,1 wk ahead inc flu hosp,point,,6.196958764299363
08,2023-04-03,2023-04-15,2 wk ahead inc flu hosp,point,,5.183876033110445
08,2023-04-03,2023-04-22,3 wk ahead inc flu hosp,point,,3.8578340088036
08,2023-04-03,2023-04-29,4 wk ahead inc flu hosp,point,,7.276705425891968
09,2023-04-03,2023-04-08,1 wk ahead inc flu hosp,point,,9.549141597747802
