location,forecast_date,target_end_date,target,type,quantile,value
01,2022-04-25,2022-04-30,1 wk ahead inc flu hosp,point,,26.772025183163425
01,2022-04-25,2022-05-07,2 wk ahead inc flu hosp,point,,27.266424058586477
01,2022-04-25,2022-05-14,3 wk ahead inc flu hosp,point,,27.266384637351965
01,2022-04-25,2022-05-21,4 wk ahead inc flu hosp,point,,27.2663452161917
02,2022-04-25,2022-04-30,1 wk ahead inc flu hosp,point,,2.338524613930681
02,2022-04-25,2022-05-07,2 wk ahead inc flu hosp,point,,2.2136950212818722
02,2022-04-25,2022-05-14,3 wk ahead inc flu hosp,point,,2.252594824454391
02,2022-04-25,2022-05-21,4 wk ahead inc flu hosp,point,,2.2343240709577605
04,2022-04-25,2022-04-30,1 wk ahead inc flu hosp,point,,113.15944020026848
04,2022-04-25,2022-05-07,2 wk ahead inc flu hosp,point,,112.92260876051053
04,2022-04-25,2022-05-14,3 wk ahead inc flu hosp,point,,113.01932882005742
04,2022-04-25,2022-05-21,4 wk ahead inc flu hosp,point,,112.9234654455533
05,2022-04-25,2022-04-30,1 wk ahead inc flu hosp,point,,38.319059968661946
05,2022-04-25,2022-05-07,2 wk ahead inc flu hosp,point,,34.937002006839705
05,2022-04-25,2022-05-14,3 wk ahead inc flu hosp,point,,30.888955149360736
05,2022-04-25,2022-05-21,4 wk ahead inc flu hosp,point,,28.763790971587948
06,2022-04-25,2022-04-30,1 wk ahead inc flu hosp,point,,143.51455142857387
06,2022-04-25,2022-05-07,2 wk ahead inc flu hosp,point,,178.1062129193395
06,2022-04-25,2022-05-14,3 wk ahead inc flu hosp,point,,204.12876504398037
06,2022-04-25,2022-05-21,4 wk ahead inc flu hosp,point,,209.31320636147504
08,2022-04-25,2022-04-30,1 wk ahead inc flu hosp,point,,144.48498687900573
08,2022-04-25,2022-05-07,2 wk ahead inc flu hosp,point,,146.22220559349643
08,2022-04-25,2022-05-14,3 wk ahead inc flu hosp,point,,142.02080226184097
08,2022-04-25,2022-05-21,4 wk ahead inc flu hosp,point,,139.7256078526631
09,2022-04-25,2022-04-30,1 wk ahead inc flu hosp,point,,38.7974839332753
09,2022-04-25,2022-05-07,2 wk ahead inc flu hosp,point,,36.203035323052376
09,2022-04-25,2022-05-14,3 wk ahead inc flu hosp,point,,33.85950010925349
09,2022-04-25,2022-05-21,4 wk ahead inc flu hosp,point,,31.761318797375086
10,2022-04-25,2022-04-30,1 wk ahead inc flu hosp,point,,12.874901553176732
10,2022-04-25,2022-05-07,2 wk ahead inc flu hosp,point,,11.365456966158916
