location,forecast_date,target_end_date,target,type,quantile,value
01,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,26.504952283628946
01,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,20.341454962692968
01,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,29.137157790508965
01,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,21.257947273254395
02,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,7.737589991966442
02,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,9.63559154568876
02,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,13.276816730499268
02,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,5.232016446802749
04,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,30.319281127575834
04,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,21.328487358093266
04,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,18.342546873092648
04,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,18.136084070205687
05,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,13.40100112239247
05,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,17.385390721024134
05,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,15.951123315207596
05,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,15.715719783135734
06,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,23.990518650548854
06,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,45.04352086737289
06,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,45.26403160095215
06,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,44.150578308105466
08,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,5.797529373619011
08,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,1.2015885661989067
08,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,1.53500430431423
08,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,0.16297990521236194
09,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,0.8231047662165786
09,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,0.6107986697554588
09,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,0.4946566939353943
09,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,0.4211515605449677
10,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,2.9304685306480693
10,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,2.7764395481811985
10,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,2.6765262327646253
10,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,2.583604515601603
11,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,1.0
11,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,1.0
11,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,1.0
11,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,1.0
12,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,88.8320171462612
12,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,38.65683750771532
12,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,106.66364260396006
12,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,54.087593955993654
13,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,31.95335132812439
13,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,28.936296256866942
13,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,26.07117130279541
13,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,23.489341430664066
15,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,0.05485116377472872
15,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,0.06369714379310604
15,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,0.07166631288826461
15,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,0.08667897231876845
16,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,4.387715716611115
16,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,3.8914507835980485
16,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,4.2483218240351714
16,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,3.1492477877817366
17,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,10.922631287947862
17,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,9.97745752164868
17,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,9.145354393343183
17,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,8.410327312360026
18,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,7.692203702676926
18,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,26.14631296157837
18,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,18.22947551851943
18,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,20.758784580230714
19,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,17.502645867189482
19,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,17.641313598251916
19,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,12.546019348301845
19,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,0.0
20,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,8.846784973412994
20,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,6.073957835036999
20,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,5.298114594344868
20,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,2.886716399375265
21,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,10.657292574108826
21,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,10.538330513626358
21,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,10.495494556281416
21,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,10.45290635225949
22,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,4.087554571948468
22,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,2.2514467265906086
22,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,3.1897885125710004
22,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,0.1291715799828291
23,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,0.6918846210583851
23,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,0.4656061525363032
23,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,1.0
23,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,1.0
24,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,3.788401704959112
24,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,3.980276285257406
24,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,3.1552785460054213
24,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,2.792698641797639
25,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,18.741911768784988
25,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,35.0498327796723
25,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,33.98659434282927
25,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,41.054361529749606
26,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,9.629233411746002
26,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,9.812222339954962
26,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,6.031150080977973
26,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,8.046085157394407
27,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,21.677633700072764
27,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,18.91590515491012
27,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,16.605969679020504
27,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,14.662467576793395
28,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,14.807000915198627
28,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,11.083044284440591
28,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,11.30217386043835
28,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,13.43011791229248
29,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,25.82123196709107
29,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,37.5111357498169
29,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,35.67403116408516
29,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,25.466552333831785
30,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,4.47459169755076
30,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,3.392372907154293
30,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,2.8984883500753877
30,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,0.0
31,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,5.558968549096148
31,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,4.337922397719632
31,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,2.594386453394713
31,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,1.6946849367913162
32,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,3.692409172864533
32,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,4.5741748204042665
32,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,5.415587256642455
32,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,4.595733455819278
33,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,6.3182476865248605
33,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,4.942572762418738
33,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,4.642721057299165
33,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,3.996642906664852
34,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,11.030556331991713
34,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,2.5204746456763027
34,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,1.4969682865261775
34,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,9.2711541557312
35,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,1.4068251180648803
35,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,1.113615089466416
35,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,1.1652585182520248
35,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,1.0
36,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,21.31419391421897
36,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,21.250007039340343
36,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,18.344209098815924
36,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,19.375048789978027
37,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,26.252306259379374
37,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,25.458553496427456
37,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,22.229578937041047
37,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,19.52075818225936
38,2022-01-24,2022-01-29,1 wk ahead inc flu hosp,point,,16.693729351367494
38,2022-01-24,2022-02-05,2 wk ahead inc flu hosp,point,,12.358148116192286
38,2022-01-24,2022-02-12,3 wk ahead inc flu hosp,point,,10.433835450456387
38,2022-01-24,2022-02-19,4 wk ahead inc flu hosp,point,,8.91011202307928
