location,forecast_date,target_end_date,target,type,quantile,value
01,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,325.20139038905734
01,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,339.5507694426413
01,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,353.90014849622605
01,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,368.24952754981
02,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,93.85534147323969
02,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,108.04851191898686
02,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,122.24168236473406
02,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,136.43485281048123
04,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,625.5078176533402
04,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,421.3151954358837
04,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,251.87212741688657
04,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,168.03550427544434
05,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,325.7907558847025
05,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,332.4540798902395
05,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,339.1174038957765
05,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,345.78072790131347
06,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,1935.5325287727146
06,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,1597.2631032394088
06,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,1330.6621473424607
06,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,1151.6343040583686
08,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,290.17777751719296
08,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,340.49523959587043
08,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,396.0173926195733
08,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,459.40299566905446
09,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,571.2883370226027
09,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,676.8899330684402
09,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,782.4915291142775
09,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,888.0931251601147
10,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,61.15121838407417
10,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,53.68832191499117
10,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,66.74086156702255
10,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,64.63588505749739
11,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,7.761224613740652
11,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,8.449035547781127
11,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,9.136846481821603
11,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,9.824657415862076
12,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,970.1190397950693
12,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,1064.5084082180826
12,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,1158.897776641096
12,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,1253.2871450641092
13,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,208.3415531661314
13,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,213.1141554589084
13,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,164.32295578059674
13,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,183.98356586655342
15,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,12.674064594080482
15,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,14.242143536684306
15,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,12.793737278020398
15,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,17.749936397402834
16,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,110.02586220452116
16,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,88.10859227789132
16,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,77.36649527180491
16,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,76.41280647639238
17,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,1086.7239687745737
17,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,1203.3291817739098
17,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,1319.934394773249
17,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,1436.5396077725854
18,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,900.5623229968048
18,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,927.9539970724478
18,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,1045.2311494370906
18,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,1205.6618396760528
19,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,280.18262685843024
19,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,266.63002265719985
19,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,259.1004151439123
19,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,265.7907107955544
20,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,245.21162601194192
20,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,278.0965251223219
20,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,309.435939135426
20,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,318.4935655300078
21,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,741.3586809401497
21,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,793.5922497221758
21,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,845.8258185042021
21,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,898.0593872862282
22,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,286.428571428571
22,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,304.857142857143
22,2022-12-12,2022-12-31,3 wk ahead inc flu hosp,point,,323.285714285714
22,2022-12-12,2023-01-07,4 wk ahead inc flu hosp,point,,341.714285714286
23,2022-12-12,2022-12-17,1 wk ahead inc flu hosp,point,,70.80705343514225
23,2022-12-12,2022-12-24,2 wk ahead inc flu hosp,point,,89.55020341359624
